"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
-1,524533594;-2,8000141;-3,920711815;-3,36522245;-2,370436176;-1,388030438;-0,228514098;0,728461023;0,972609348;1,309737596;0,659953825
0,181186332;-1,524533594;-2,8000141;-3,920711815;-3,36522245;-2,370436176;-1,388030438;-0,228514098;0,728461023;0,972609348;1,309737596
-0,337591881;0,181186332;-1,524533594;-2,8000141;-3,920711815;-3,36522245;-2,370436176;-1,388030438;-0,228514098;0,728461023;0,972609348
-1,365116055;-0,337591881;0,181186332;-1,524533594;-2,8000141;-3,920711815;-3,36522245;-2,370436176;-1,388030438;-0,228514098;0,728461023
-3,083205462;-1,365116055;-0,337591881;0,181186332;-1,524533594;-2,8000141;-3,920711815;-3,36522245;-2,370436176;-1,388030438;-0,228514098
-5,084413894;-3,083205462;-1,365116055;-0,337591881;0,181186332;-1,524533594;-2,8000141;-3,920711815;-3,36522245;-2,370436176;-1,388030438
-5,691687266;-5,084413894;-3,083205462;-1,365116055;-0,337591881;0,181186332;-1,524533594;-2,8000141;-3,920711815;-3,36522245;-2,370436176
-4,689213572;-5,691687266;-5,084413894;-3,083205462;-1,365116055;-0,337591881;0,181186332;-1,524533594;-2,8000141;-3,920711815;-3,36522245
-2,098752628;-4,689213572;-5,691687266;-5,084413894;-3,083205462;-1,365116055;-0,337591881;0,181186332;-1,524533594;-2,8000141;-3,920711815
0,017240025;-2,098752628;-4,689213572;-5,691687266;-5,084413894;-3,083205462;-1,365116055;-0,337591881;0,181186332;-1,524533594;-2,8000141
0,630909301;0,017240025;-2,098752628;-4,689213572;-5,691687266;-5,084413894;-3,083205462;-1,365116055;-0,337591881;0,181186332;-1,524533594
0,146903742;0,630909301;0,017240025;-2,098752628;-4,689213572;-5,691687266;-5,084413894;-3,083205462;-1,365116055;-0,337591881;0,181186332
-1,032947214;0,146903742;0,630909301;0,017240025;-2,098752628;-4,689213572;-5,691687266;-5,084413894;-3,083205462;-1,365116055;-0,337591881
-1,808483822;-1,032947214;0,146903742;0,630909301;0,017240025;-2,098752628;-4,689213572;-5,691687266;-5,084413894;-3,083205462;-1,365116055
-4,163067212;-1,808483822;-1,032947214;0,146903742;0,630909301;0,017240025;-2,098752628;-4,689213572;-5,691687266;-5,084413894;-3,083205462
-5,934839282;-4,163067212;-1,808483822;-1,032947214;0,146903742;0,630909301;0,017240025;-2,098752628;-4,689213572;-5,691687266;-5,084413894
-7,38649534;-5,934839282;-4,163067212;-1,808483822;-1,032947214;0,146903742;0,630909301;0,017240025;-2,098752628;-4,689213572;-5,691687266
-5,371988404;-7,38649534;-5,934839282;-4,163067212;-1,808483822;-1,032947214;0,146903742;0,630909301;0,017240025;-2,098752628;-4,689213572
-3,848023322;-5,371988404;-7,38649534;-5,934839282;-4,163067212;-1,808483822;-1,032947214;0,146903742;0,630909301;0,017240025;-2,098752628
-3,198475993;-3,848023322;-5,371988404;-7,38649534;-5,934839282;-4,163067212;-1,808483822;-1,032947214;0,146903742;0,630909301;0,017240025
-2,932731418;-3,198475993;-3,848023322;-5,371988404;-7,38649534;-5,934839282;-4,163067212;-1,808483822;-1,032947214;0,146903742;0,630909301
-5,566020187;-2,932731418;-3,198475993;-3,848023322;-5,371988404;-7,38649534;-5,934839282;-4,163067212;-1,808483822;-1,032947214;0,146903742
-7,319132118;-5,566020187;-2,932731418;-3,198475993;-3,848023322;-5,371988404;-7,38649534;-5,934839282;-4,163067212;-1,808483822;-1,032947214
-9,758748479;-7,319132118;-5,566020187;-2,932731418;-3,198475993;-3,848023322;-5,371988404;-7,38649534;-5,934839282;-4,163067212;-1,808483822
-7,843486642;-9,758748479;-7,319132118;-5,566020187;-2,932731418;-3,198475993;-3,848023322;-5,371988404;-7,38649534;-5,934839282;-4,163067212
-5,321119844;-7,843486642;-9,758748479;-7,319132118;-5,566020187;-2,932731418;-3,198475993;-3,848023322;-5,371988404;-7,38649534;-5,934839282
-3,774629492;-5,321119844;-7,843486642;-9,758748479;-7,319132118;-5,566020187;-2,932731418;-3,198475993;-3,848023322;-5,371988404;-7,38649534
-2,877810895;-3,774629492;-5,321119844;-7,843486642;-9,758748479;-7,319132118;-5,566020187;-2,932731418;-3,198475993;-3,848023322;-5,371988404
-2,528814827;-2,877810895;-3,774629492;-5,321119844;-7,843486642;-9,758748479;-7,319132118;-5,566020187;-2,932731418;-3,198475993;-3,848023322
-1,676693978;-2,528814827;-2,877810895;-3,774629492;-5,321119844;-7,843486642;-9,758748479;-7,319132118;-5,566020187;-2,932731418;-3,198475993
-2,919112563;-1,676693978;-2,528814827;-2,877810895;-3,774629492;-5,321119844;-7,843486642;-9,758748479;-7,319132118;-5,566020187;-2,932731418
-3,410982602;-2,919112563;-1,676693978;-2,528814827;-2,877810895;-3,774629492;-5,321119844;-7,843486642;-9,758748479;-7,319132118;-5,566020187
-3,572648596;-3,410982602;-2,919112563;-1,676693978;-2,528814827;-2,877810895;-3,774629492;-5,321119844;-7,843486642;-9,758748479;-7,319132118
-3,301613559;-3,572648596;-3,410982602;-2,919112563;-1,676693978;-2,528814827;-2,877810895;-3,774629492;-5,321119844;-7,843486642;-9,758748479
-3,756310055;-3,301613559;-3,572648596;-3,410982602;-2,919112563;-1,676693978;-2,528814827;-2,877810895;-3,774629492;-5,321119844;-7,843486642
-2,817390625;-3,756310055;-3,301613559;-3,572648596;-3,410982602;-2,919112563;-1,676693978;-2,528814827;-2,877810895;-3,774629492;-5,321119844
-1,441317427;-2,817390625;-3,756310055;-3,301613559;-3,572648596;-3,410982602;-2,919112563;-1,676693978;-2,528814827;-2,877810895;-3,774629492
-0,15859885;-1,441317427;-2,817390625;-3,756310055;-3,301613559;-3,572648596;-3,410982602;-2,919112563;-1,676693978;-2,528814827;-2,877810895
