"YN_L1";"YN_L2";"YN_L3";"YN_L4";"YN_L5";"YN_L6";"YN_L7";"YN_L8";"YN_L9";"YN_L10";"YN_L11"
-4,541206099;-2,076279949;0,0677207080000002;2,183230515;5,207739585;5,68098687;2,619215873;-0,501205402;-0,0380463479999999;2,516839599;2,323108396
-4,948642256;-4,541206099;-2,076279949;0,0677207080000002;2,183230515;5,207739585;5,68098687;2,619215873;-0,501205402;-0,0380463479999999;2,516839599
-3,02402365;-4,948642256;-4,541206099;-2,076279949;0,0677207080000002;2,183230515;5,207739585;5,68098687;2,619215873;-0,501205402;-0,0380463479999999
-1,553455603;-3,02402365;-4,948642256;-4,541206099;-2,076279949;0,0677207080000002;2,183230515;5,207739585;5,68098687;2,619215873;-0,501205402
-2,862859967;-1,553455603;-3,02402365;-4,948642256;-4,541206099;-2,076279949;0,0677207080000002;2,183230515;5,207739585;5,68098687;2,619215873
-3,307604599;-2,862859967;-1,553455603;-3,02402365;-4,948642256;-4,541206099;-2,076279949;0,0677207080000002;2,183230515;5,207739585;5,68098687
-1,282396564;-3,307604599;-2,862859967;-1,553455603;-3,02402365;-4,948642256;-4,541206099;-2,076279949;0,0677207080000002;2,183230515;5,207739585
0,405762704;-1,282396564;-3,307604599;-2,862859967;-1,553455603;-3,02402365;-4,948642256;-4,541206099;-2,076279949;0,0677207080000002;2,183230515
0,2607091;0,405762704;-1,282396564;-3,307604599;-2,862859967;-1,553455603;-3,02402365;-4,948642256;-4,541206099;-2,076279949;0,0677207080000002
0,72179122;0,2607091;0,405762704;-1,282396564;-3,307604599;-2,862859967;-1,553455603;-3,02402365;-4,948642256;-4,541206099;-2,076279949
1,596637104;0,72179122;0,2607091;0,405762704;-1,282396564;-3,307604599;-2,862859967;-1,553455603;-3,02402365;-4,948642256;-4,541206099
0,337742318;1,596637104;0,72179122;0,2607091;0,405762704;-1,282396564;-3,307604599;-2,862859967;-1,553455603;-3,02402365;-4,948642256
-1,370967679;0,337742318;1,596637104;0,72179122;0,2607091;0,405762704;-1,282396564;-3,307604599;-2,862859967;-1,553455603;-3,02402365
-0,352447621;-1,370967679;0,337742318;1,596637104;0,72179122;0,2607091;0,405762704;-1,282396564;-3,307604599;-2,862859967;-1,553455603
1,741683086;-0,352447621;-1,370967679;0,337742318;1,596637104;0,72179122;0,2607091;0,405762704;-1,282396564;-3,307604599;-2,862859967
2,608257932;1,741683086;-0,352447621;-1,370967679;0,337742318;1,596637104;0,72179122;0,2607091;0,405762704;-1,282396564;-3,307604599
1,940509943;2,608257932;1,741683086;-0,352447621;-1,370967679;0,337742318;1,596637104;0,72179122;0,2607091;0,405762704;-1,282396564
2,132769244;1,940509943;2,608257932;1,741683086;-0,352447621;-1,370967679;0,337742318;1,596637104;0,72179122;0,2607091;0,405762704
2,855319623;2,132769244;1,940509943;2,608257932;1,741683086;-0,352447621;-1,370967679;0,337742318;1,596637104;0,72179122;0,2607091
2,093382888;2,855319623;2,132769244;1,940509943;2,608257932;1,741683086;-0,352447621;-1,370967679;0,337742318;1,596637104;0,72179122
-0,697619297;2,093382888;2,855319623;2,132769244;1,940509943;2,608257932;1,741683086;-0,352447621;-1,370967679;0,337742318;1,596637104
-2,969518758;-0,697619297;2,093382888;2,855319623;2,132769244;1,940509943;2,608257932;1,741683086;-0,352447621;-1,370967679;0,337742318
-2,277280968;-2,969518758;-0,697619297;2,093382888;2,855319623;2,132769244;1,940509943;2,608257932;1,741683086;-0,352447621;-1,370967679
0,299785591;-2,277280968;-2,969518758;-0,697619297;2,093382888;2,855319623;2,132769244;1,940509943;2,608257932;1,741683086;-0,352447621
1,77934644;0,299785591;-2,277280968;-2,969518758;-0,697619297;2,093382888;2,855319623;2,132769244;1,940509943;2,608257932;1,741683086
2,522556664;1,77934644;0,299785591;-2,277280968;-2,969518758;-0,697619297;2,093382888;2,855319623;2,132769244;1,940509943;2,608257932
3,564441199;2,522556664;1,77934644;0,299785591;-2,277280968;-2,969518758;-0,697619297;2,093382888;2,855319623;2,132769244;1,940509943
4,317483919;3,564441199;2,522556664;1,77934644;0,299785591;-2,277280968;-2,969518758;-0,697619297;2,093382888;2,855319623;2,132769244
2,945580326;4,317483919;3,564441199;2,522556664;1,77934644;0,299785591;-2,277280968;-2,969518758;-0,697619297;2,093382888;2,855319623
1,550127588;2,945580326;4,317483919;3,564441199;2,522556664;1,77934644;0,299785591;-2,277280968;-2,969518758;-0,697619297;2,093382888
0,343856969;1,550127588;2,945580326;4,317483919;3,564441199;2,522556664;1,77934644;0,299785591;-2,277280968;-2,969518758;-0,697619297
-1,670150182;0,343856969;1,550127588;2,945580326;4,317483919;3,564441199;2,522556664;1,77934644;0,299785591;-2,277280968;-2,969518758
-4,067154489;-1,670150182;0,343856969;1,550127588;2,945580326;4,317483919;3,564441199;2,522556664;1,77934644;0,299785591;-2,277280968
-4,867834377;-4,067154489;-1,670150182;0,343856969;1,550127588;2,945580326;4,317483919;3,564441199;2,522556664;1,77934644;0,299785591
-3,585415167;-4,867834377;-4,067154489;-1,670150182;0,343856969;1,550127588;2,945580326;4,317483919;3,564441199;2,522556664;1,77934644
-3,006599962;-3,585415167;-4,867834377;-4,067154489;-1,670150182;0,343856969;1,550127588;2,945580326;4,317483919;3,564441199;2,522556664
-3,057296263;-3,006599962;-3,585415167;-4,867834377;-4,067154489;-1,670150182;0,343856969;1,550127588;2,945580326;4,317483919;3,564441199
-1,886528144;-3,057296263;-3,006599962;-3,585415167;-4,867834377;-4,067154489;-1,670150182;0,343856969;1,550127588;2,945580326;4,317483919
-0,063786127;-1,886528144;-3,057296263;-3,006599962;-3,585415167;-4,867834377;-4,067154489;-1,670150182;0,343856969;1,550127588;2,945580326
0,850554755;-0,063786127;-1,886528144;-3,057296263;-3,006599962;-3,585415167;-4,867834377;-4,067154489;-1,670150182;0,343856969;1,550127588
0,019919545;0,850554755;-0,063786127;-1,886528144;-3,057296263;-3,006599962;-3,585415167;-4,867834377;-4,067154489;-1,670150182;0,343856969
0,189166809;0,019919545;0,850554755;-0,063786127;-1,886528144;-3,057296263;-3,006599962;-3,585415167;-4,867834377;-4,067154489;-1,670150182
1,147370977;0,189166809;0,019919545;0,850554755;-0,063786127;-1,886528144;-3,057296263;-3,006599962;-3,585415167;-4,867834377;-4,067154489
0,941062764;1,147370977;0,189166809;0,019919545;0,850554755;-0,063786127;-1,886528144;-3,057296263;-3,006599962;-3,585415167;-4,867834377
-1,393073343;0,941062764;1,147370977;0,189166809;0,019919545;0,850554755;-0,063786127;-1,886528144;-3,057296263;-3,006599962;-3,585415167
-3,103783744;-1,393073343;0,941062764;1,147370977;0,189166809;0,019919545;0,850554755;-0,063786127;-1,886528144;-3,057296263;-3,006599962
-1,74852038;-3,103783744;-1,393073343;0,941062764;1,147370977;0,189166809;0,019919545;0,850554755;-0,063786127;-1,886528144;-3,057296263
0,662027068;-1,74852038;-3,103783744;-1,393073343;0,941062764;1,147370977;0,189166809;0,019919545;0,850554755;-0,063786127;-1,886528144
1,786099388;0,662027068;-1,74852038;-3,103783744;-1,393073343;0,941062764;1,147370977;0,189166809;0,019919545;0,850554755;-0,063786127
2,250339113;1,786099388;0,662027068;-1,74852038;-3,103783744;-1,393073343;0,941062764;1,147370977;0,189166809;0,019919545;0,850554755
2,80848912;2,250339113;1,786099388;0,662027068;-1,74852038;-3,103783744;-1,393073343;0,941062764;1,147370977;0,189166809;0,019919545
2,281527352;2,80848912;2,250339113;1,786099388;0,662027068;-1,74852038;-3,103783744;-1,393073343;0,941062764;1,147370977;0,189166809
0,833646081;2,281527352;2,80848912;2,250339113;1,786099388;0,662027068;-1,74852038;-3,103783744;-1,393073343;0,941062764;1,147370977
1,444821997;0,833646081;2,281527352;2,80848912;2,250339113;1,786099388;0,662027068;-1,74852038;-3,103783744;-1,393073343;0,941062764
2,691480138;1,444821997;0,833646081;2,281527352;2,80848912;2,250339113;1,786099388;0,662027068;-1,74852038;-3,103783744;-1,393073343
1,419005486;2,691480138;1,444821997;0,833646081;2,281527352;2,80848912;2,250339113;1,786099388;0,662027068;-1,74852038;-3,103783744
-2,148888522;1,419005486;2,691480138;1,444821997;0,833646081;2,281527352;2,80848912;2,250339113;1,786099388;0,662027068;-1,74852038
-4,642319376;-2,148888522;1,419005486;2,691480138;1,444821997;0,833646081;2,281527352;2,80848912;2,250339113;1,786099388;0,662027068
-4,983492992;-4,642319376;-2,148888522;1,419005486;2,691480138;1,444821997;0,833646081;2,281527352;2,80848912;2,250339113;1,786099388
-5,667515081;-4,983492992;-4,642319376;-2,148888522;1,419005486;2,691480138;1,444821997;0,833646081;2,281527352;2,80848912;2,250339113
-5,812675526;-5,667515081;-4,983492992;-4,642319376;-2,148888522;1,419005486;2,691480138;1,444821997;0,833646081;2,281527352;2,80848912
-4,847382263;-5,812675526;-5,667515081;-4,983492992;-4,642319376;-2,148888522;1,419005486;2,691480138;1,444821997;0,833646081;2,281527352
-4,253391308;-4,847382263;-5,812675526;-5,667515081;-4,983492992;-4,642319376;-2,148888522;1,419005486;2,691480138;1,444821997;0,833646081
-4,283058187;-4,253391308;-4,847382263;-5,812675526;-5,667515081;-4,983492992;-4,642319376;-2,148888522;1,419005486;2,691480138;1,444821997
-4,490809012;-4,283058187;-4,253391308;-4,847382263;-5,812675526;-5,667515081;-4,983492992;-4,642319376;-2,148888522;1,419005486;2,691480138
-3,103694544;-4,490809012;-4,283058187;-4,253391308;-4,847382263;-5,812675526;-5,667515081;-4,983492992;-4,642319376;-2,148888522;1,419005486
-2,932631866;-3,103694544;-4,490809012;-4,283058187;-4,253391308;-4,847382263;-5,812675526;-5,667515081;-4,983492992;-4,642319376;-2,148888522
-5,760146898;-2,932631866;-3,103694544;-4,490809012;-4,283058187;-4,253391308;-4,847382263;-5,812675526;-5,667515081;-4,983492992;-4,642319376
-9,888776249;-5,760146898;-2,932631866;-3,103694544;-4,490809012;-4,283058187;-4,253391308;-4,847382263;-5,812675526;-5,667515081;-4,983492992
-13,885720889;-9,888776249;-5,760146898;-2,932631866;-3,103694544;-4,490809012;-4,283058187;-4,253391308;-4,847382263;-5,812675526;-5,667515081
-15,955591741;-13,885720889;-9,888776249;-5,760146898;-2,932631866;-3,103694544;-4,490809012;-4,283058187;-4,253391308;-4,847382263;-5,812675526
-15,792475715;-15,955591741;-13,885720889;-9,888776249;-5,760146898;-2,932631866;-3,103694544;-4,490809012;-4,283058187;-4,253391308;-4,847382263
-12,638052963;-15,792475715;-15,955591741;-13,885720889;-9,888776249;-5,760146898;-2,932631866;-3,103694544;-4,490809012;-4,283058187;-4,253391308
-7,885325589;-12,638052963;-15,792475715;-15,955591741;-13,885720889;-9,888776249;-5,760146898;-2,932631866;-3,103694544;-4,490809012;-4,283058187
-5,165467194;-7,885325589;-12,638052963;-15,792475715;-15,955591741;-13,885720889;-9,888776249;-5,760146898;-2,932631866;-3,103694544;-4,490809012
-5,759971964;-5,165467194;-7,885325589;-12,638052963;-15,792475715;-15,955591741;-13,885720889;-9,888776249;-5,760146898;-2,932631866;-3,103694544
-8,656350117;-5,759971964;-5,165467194;-7,885325589;-12,638052963;-15,792475715;-15,955591741;-13,885720889;-9,888776249;-5,760146898;-2,932631866
-9,912268106;-8,656350117;-5,759971964;-5,165467194;-7,885325589;-12,638052963;-15,792475715;-15,955591741;-13,885720889;-9,888776249;-5,760146898
-9,373916509;-9,912268106;-8,656350117;-5,759971964;-5,165467194;-7,885325589;-12,638052963;-15,792475715;-15,955591741;-13,885720889;-9,888776249
-10,452943074;-9,373916509;-9,912268106;-8,656350117;-5,759971964;-5,165467194;-7,885325589;-12,638052963;-15,792475715;-15,955591741;-13,885720889
-14,560920971;-10,452943074;-9,373916509;-9,912268106;-8,656350117;-5,759971964;-5,165467194;-7,885325589;-12,638052963;-15,792475715;-15,955591741
-17,538428448;-14,560920971;-10,452943074;-9,373916509;-9,912268106;-8,656350117;-5,759971964;-5,165467194;-7,885325589;-12,638052963;-15,792475715
-16,369210548;-17,538428448;-14,560920971;-10,452943074;-9,373916509;-9,912268106;-8,656350117;-5,759971964;-5,165467194;-7,885325589;-12,638052963
-14,001781014;-16,369210548;-17,538428448;-14,560920971;-10,452943074;-9,373916509;-9,912268106;-8,656350117;-5,759971964;-5,165467194;-7,885325589
-13,046798749;-14,001781014;-16,369210548;-17,538428448;-14,560920971;-10,452943074;-9,373916509;-9,912268106;-8,656350117;-5,759971964;-5,165467194
-13,950510039;-13,046798749;-14,001781014;-16,369210548;-17,538428448;-14,560920971;-10,452943074;-9,373916509;-9,912268106;-8,656350117;-5,759971964
-16,278652573;-13,950510039;-13,046798749;-14,001781014;-16,369210548;-17,538428448;-14,560920971;-10,452943074;-9,373916509;-9,912268106;-8,656350117
-17,640032723;-16,278652573;-13,950510039;-13,046798749;-14,001781014;-16,369210548;-17,538428448;-14,560920971;-10,452943074;-9,373916509;-9,912268106
-16,337046799;-17,640032723;-16,278652573;-13,950510039;-13,046798749;-14,001781014;-16,369210548;-17,538428448;-14,560920971;-10,452943074;-9,373916509
-12,382688809;-16,337046799;-17,640032723;-16,278652573;-13,950510039;-13,046798749;-14,001781014;-16,369210548;-17,538428448;-14,560920971;-10,452943074
-10,398846033;-12,382688809;-16,337046799;-17,640032723;-16,278652573;-13,950510039;-13,046798749;-14,001781014;-16,369210548;-17,538428448;-14,560920971
-12,108861784;-10,398846033;-12,382688809;-16,337046799;-17,640032723;-16,278652573;-13,950510039;-13,046798749;-14,001781014;-16,369210548;-17,538428448
-14,722159186;-12,108861784;-10,398846033;-12,382688809;-16,337046799;-17,640032723;-16,278652573;-13,950510039;-13,046798749;-14,001781014;-16,369210548
-15,7825432;-14,722159186;-12,108861784;-10,398846033;-12,382688809;-16,337046799;-17,640032723;-16,278652573;-13,950510039;-13,046798749;-14,001781014
-17,120285529;-15,7825432;-14,722159186;-12,108861784;-10,398846033;-12,382688809;-16,337046799;-17,640032723;-16,278652573;-13,950510039;-13,046798749
-21,028302663;-17,120285529;-15,7825432;-14,722159186;-12,108861784;-10,398846033;-12,382688809;-16,337046799;-17,640032723;-16,278652573;-13,950510039
-22,599825469;-21,028302663;-17,120285529;-15,7825432;-14,722159186;-12,108861784;-10,398846033;-12,382688809;-16,337046799;-17,640032723;-16,278652573
-19,700713898;-22,599825469;-21,028302663;-17,120285529;-15,7825432;-14,722159186;-12,108861784;-10,398846033;-12,382688809;-16,337046799;-17,640032723
-17,751090129;-19,700713898;-22,599825469;-21,028302663;-17,120285529;-15,7825432;-14,722159186;-12,108861784;-10,398846033;-12,382688809;-16,337046799
-19,855744024;-17,751090129;-19,700713898;-22,599825469;-21,028302663;-17,120285529;-15,7825432;-14,722159186;-12,108861784;-10,398846033;-12,382688809
-21,039053811;-19,855744024;-17,751090129;-19,700713898;-22,599825469;-21,028302663;-17,120285529;-15,7825432;-14,722159186;-12,108861784;-10,398846033
-15,115839242;-21,039053811;-19,855744024;-17,751090129;-19,700713898;-22,599825469;-21,028302663;-17,120285529;-15,7825432;-14,722159186;-12,108861784
-7,813115093;-15,115839242;-21,039053811;-19,855744024;-17,751090129;-19,700713898;-22,599825469;-21,028302663;-17,120285529;-15,7825432;-14,722159186
-6,786451875;-7,813115093;-15,115839242;-21,039053811;-19,855744024;-17,751090129;-19,700713898;-22,599825469;-21,028302663;-17,120285529;-15,7825432
-12,734215884;-6,786451875;-7,813115093;-15,115839242;-21,039053811;-19,855744024;-17,751090129;-19,700713898;-22,599825469;-21,028302663;-17,120285529
-19,592983793;-12,734215884;-6,786451875;-7,813115093;-15,115839242;-21,039053811;-19,855744024;-17,751090129;-19,700713898;-22,599825469;-21,028302663
-20,861378125;-19,592983793;-12,734215884;-6,786451875;-7,813115093;-15,115839242;-21,039053811;-19,855744024;-17,751090129;-19,700713898;-22,599825469
-16,719539796;-20,861378125;-19,592983793;-12,734215884;-6,786451875;-7,813115093;-15,115839242;-21,039053811;-19,855744024;-17,751090129;-19,700713898
-11,593025645;-16,719539796;-20,861378125;-19,592983793;-12,734215884;-6,786451875;-7,813115093;-15,115839242;-21,039053811;-19,855744024;-17,751090129
-9,669809147;-11,593025645;-16,719539796;-20,861378125;-19,592983793;-12,734215884;-6,786451875;-7,813115093;-15,115839242;-21,039053811;-19,855744024
-9,709905903;-9,669809147;-11,593025645;-16,719539796;-20,861378125;-19,592983793;-12,734215884;-6,786451875;-7,813115093;-15,115839242;-21,039053811
-7,932458309;-9,709905903;-9,669809147;-11,593025645;-16,719539796;-20,861378125;-19,592983793;-12,734215884;-6,786451875;-7,813115093;-15,115839242
-4,130052775;-7,932458309;-9,709905903;-9,669809147;-11,593025645;-16,719539796;-20,861378125;-19,592983793;-12,734215884;-6,786451875;-7,813115093
-0,14851488;-4,130052775;-7,932458309;-9,709905903;-9,669809147;-11,593025645;-16,719539796;-20,861378125;-19,592983793;-12,734215884;-6,786451875
0,956665624;-0,14851488;-4,130052775;-7,932458309;-9,709905903;-9,669809147;-11,593025645;-16,719539796;-20,861378125;-19,592983793;-12,734215884
-0,365634255;0,956665624;-0,14851488;-4,130052775;-7,932458309;-9,709905903;-9,669809147;-11,593025645;-16,719539796;-20,861378125;-19,592983793
-2,484665052;-0,365634255;0,956665624;-0,14851488;-4,130052775;-7,932458309;-9,709905903;-9,669809147;-11,593025645;-16,719539796;-20,861378125
-4,158188508;-2,484665052;-0,365634255;0,956665624;-0,14851488;-4,130052775;-7,932458309;-9,709905903;-9,669809147;-11,593025645;-16,719539796
-3,235078424;-4,158188508;-2,484665052;-0,365634255;0,956665624;-0,14851488;-4,130052775;-7,932458309;-9,709905903;-9,669809147;-11,593025645
-0,305194061;-3,235078424;-4,158188508;-2,484665052;-0,365634255;0,956665624;-0,14851488;-4,130052775;-7,932458309;-9,709905903;-9,669809147
2,917265511;-0,305194061;-3,235078424;-4,158188508;-2,484665052;-0,365634255;0,956665624;-0,14851488;-4,130052775;-7,932458309;-9,709905903
4,918671231;2,917265511;-0,305194061;-3,235078424;-4,158188508;-2,484665052;-0,365634255;0,956665624;-0,14851488;-4,130052775;-7,932458309
5,401456157;4,918671231;2,917265511;-0,305194061;-3,235078424;-4,158188508;-2,484665052;-0,365634255;0,956665624;-0,14851488;-4,130052775
5,387924139;5,401456157;4,918671231;2,917265511;-0,305194061;-3,235078424;-4,158188508;-2,484665052;-0,365634255;0,956665624;-0,14851488
4,484636023;5,387924139;5,401456157;4,918671231;2,917265511;-0,305194061;-3,235078424;-4,158188508;-2,484665052;-0,365634255;0,956665624
4,213154082;4,484636023;5,387924139;5,401456157;4,918671231;2,917265511;-0,305194061;-3,235078424;-4,158188508;-2,484665052;-0,365634255
4,01488822;4,213154082;4,484636023;5,387924139;5,401456157;4,918671231;2,917265511;-0,305194061;-3,235078424;-4,158188508;-2,484665052
3,425613728;4,01488822;4,213154082;4,484636023;5,387924139;5,401456157;4,918671231;2,917265511;-0,305194061;-3,235078424;-4,158188508
2,307503591;3,425613728;4,01488822;4,213154082;4,484636023;5,387924139;5,401456157;4,918671231;2,917265511;-0,305194061;-3,235078424
1,737043267;2,307503591;3,425613728;4,01488822;4,213154082;4,484636023;5,387924139;5,401456157;4,918671231;2,917265511;-0,305194061
3,7113147;1,737043267;2,307503591;3,425613728;4,01488822;4,213154082;4,484636023;5,387924139;5,401456157;4,918671231;2,917265511
5,99081935;3,7113147;1,737043267;2,307503591;3,425613728;4,01488822;4,213154082;4,484636023;5,387924139;5,401456157;4,918671231
5,584555952;5,99081935;3,7113147;1,737043267;2,307503591;3,425613728;4,01488822;4,213154082;4,484636023;5,387924139;5,401456157
2,892065236;5,584555952;5,99081935;3,7113147;1,737043267;2,307503591;3,425613728;4,01488822;4,213154082;4,484636023;5,387924139
1,313444663;2,892065236;5,584555952;5,99081935;3,7113147;1,737043267;2,307503591;3,425613728;4,01488822;4,213154082;4,484636023
2,153133895;1,313444663;2,892065236;5,584555952;5,99081935;3,7113147;1,737043267;2,307503591;3,425613728;4,01488822;4,213154082
2,96330456;2,153133895;1,313444663;2,892065236;5,584555952;5,99081935;3,7113147;1,737043267;2,307503591;3,425613728;4,01488822
4,706824088;2,96330456;2,153133895;1,313444663;2,892065236;5,584555952;5,99081935;3,7113147;1,737043267;2,307503591;3,425613728
7,443667453;4,706824088;2,96330456;2,153133895;1,313444663;2,892065236;5,584555952;5,99081935;3,7113147;1,737043267;2,307503591
9,583662412;7,443667453;4,706824088;2,96330456;2,153133895;1,313444663;2,892065236;5,584555952;5,99081935;3,7113147;1,737043267
9,976051621;9,583662412;7,443667453;4,706824088;2,96330456;2,153133895;1,313444663;2,892065236;5,584555952;5,99081935;3,7113147
10,669485242;9,976051621;9,583662412;7,443667453;4,706824088;2,96330456;2,153133895;1,313444663;2,892065236;5,584555952;5,99081935
12,53119353;10,669485242;9,976051621;9,583662412;7,443667453;4,706824088;2,96330456;2,153133895;1,313444663;2,892065236;5,584555952
12,385714515;12,53119353;10,669485242;9,976051621;9,583662412;7,443667453;4,706824088;2,96330456;2,153133895;1,313444663;2,892065236
10,667601543;12,385714515;12,53119353;10,669485242;9,976051621;9,583662412;7,443667453;4,706824088;2,96330456;2,153133895;1,313444663
9,895017834;10,667601543;12,385714515;12,53119353;10,669485242;9,976051621;9,583662412;7,443667453;4,706824088;2,96330456;2,153133895
11,230394984;9,895017834;10,667601543;12,385714515;12,53119353;10,669485242;9,976051621;9,583662412;7,443667453;4,706824088;2,96330456
12,757918787;11,230394984;9,895017834;10,667601543;12,385714515;12,53119353;10,669485242;9,976051621;9,583662412;7,443667453;4,706824088
11,979830293;12,757918787;11,230394984;9,895017834;10,667601543;12,385714515;12,53119353;10,669485242;9,976051621;9,583662412;7,443667453
9,887538989;11,979830293;12,757918787;11,230394984;9,895017834;10,667601543;12,385714515;12,53119353;10,669485242;9,976051621;9,583662412
7,846228677;9,887538989;11,979830293;12,757918787;11,230394984;9,895017834;10,667601543;12,385714515;12,53119353;10,669485242;9,976051621
7,029779849;7,846228677;9,887538989;11,979830293;12,757918787;11,230394984;9,895017834;10,667601543;12,385714515;12,53119353;10,669485242
8,022523048;7,029779849;7,846228677;9,887538989;11,979830293;12,757918787;11,230394984;9,895017834;10,667601543;12,385714515;12,53119353
9,31231737;8,022523048;7,029779849;7,846228677;9,887538989;11,979830293;12,757918787;11,230394984;9,895017834;10,667601543;12,385714515
9,770544411;9,31231737;8,022523048;7,029779849;7,846228677;9,887538989;11,979830293;12,757918787;11,230394984;9,895017834;10,667601543
8,825288501;9,770544411;9,31231737;8,022523048;7,029779849;7,846228677;9,887538989;11,979830293;12,757918787;11,230394984;9,895017834
8,244537808;8,825288501;9,770544411;9,31231737;8,022523048;7,029779849;7,846228677;9,887538989;11,979830293;12,757918787;11,230394984
9,18384888;8,244537808;8,825288501;9,770544411;9,31231737;8,022523048;7,029779849;7,846228677;9,887538989;11,979830293;12,757918787
9,304836009;9,18384888;8,244537808;8,825288501;9,770544411;9,31231737;8,022523048;7,029779849;7,846228677;9,887538989;11,979830293
8,063768354;9,304836009;9,18384888;8,244537808;8,825288501;9,770544411;9,31231737;8,022523048;7,029779849;7,846228677;9,887538989
5,567431379;8,063768354;9,304836009;9,18384888;8,244537808;8,825288501;9,770544411;9,31231737;8,022523048;7,029779849;7,846228677
2,867334613;5,567431379;8,063768354;9,304836009;9,18384888;8,244537808;8,825288501;9,770544411;9,31231737;8,022523048;7,029779849
1,364826437;2,867334613;5,567431379;8,063768354;9,304836009;9,18384888;8,244537808;8,825288501;9,770544411;9,31231737;8,022523048
