"YS_L1";"YS_L2";"YS_L3";"YS_L4";"YS_L5";"YS_L6";"YS_L7";"YS_L8";"YS_L9";"YS_L10";"YS_L11"
1,441177212;5,025379101;-0,981838509;-6,055651327;-2,229938883;3,966577309;2,699511091;-0,636835505;0,256897018;0,263641999;-4,32490718
-6,166499547;1,441177212;5,025379101;-0,981838509;-6,055651327;-2,229938883;3,966577309;2,699511091;-0,636835505;0,256897018;0,263641999
-6,316863626;-6,166499547;1,441177212;5,025379101;-0,981838509;-6,055651327;-2,229938883;3,966577309;2,699511091;-0,636835505;0,256897018
-1,488072458;-6,316863626;-6,166499547;1,441177212;5,025379101;-0,981838509;-6,055651327;-2,229938883;3,966577309;2,699511091;-0,636835505
1,109497213;-1,488072458;-6,316863626;-6,166499547;1,441177212;5,025379101;-0,981838509;-6,055651327;-2,229938883;3,966577309;2,699511091
1,855849023;1,109497213;-1,488072458;-6,316863626;-6,166499547;1,441177212;5,025379101;-0,981838509;-6,055651327;-2,229938883;3,966577309
2,765697242;1,855849023;1,109497213;-1,488072458;-6,316863626;-6,166499547;1,441177212;5,025379101;-0,981838509;-6,055651327;-2,229938883
1,479655769;2,765697242;1,855849023;1,109497213;-1,488072458;-6,316863626;-6,166499547;1,441177212;5,025379101;-0,981838509;-6,055651327
-3,433921861;1,479655769;2,765697242;1,855849023;1,109497213;-1,488072458;-6,316863626;-6,166499547;1,441177212;5,025379101;-0,981838509
-5,767383825;-3,433921861;1,479655769;2,765697242;1,855849023;1,109497213;-1,488072458;-6,316863626;-6,166499547;1,441177212;5,025379101
-1,67851481;-5,767383825;-3,433921861;1,479655769;2,765697242;1,855849023;1,109497213;-1,488072458;-6,316863626;-6,166499547;1,441177212
3,68415569;-1,67851481;-5,767383825;-3,433921861;1,479655769;2,765697242;1,855849023;1,109497213;-1,488072458;-6,316863626;-6,166499547
3,731724981;3,68415569;-1,67851481;-5,767383825;-3,433921861;1,479655769;2,765697242;1,855849023;1,109497213;-1,488072458;-6,316863626
0,108828415;3,731724981;3,68415569;-1,67851481;-5,767383825;-3,433921861;1,479655769;2,765697242;1,855849023;1,109497213;-1,488072458
-1,645642666;0,108828415;3,731724981;3,68415569;-1,67851481;-5,767383825;-3,433921861;1,479655769;2,765697242;1,855849023;1,109497213
-1,283169468;-1,645642666;0,108828415;3,731724981;3,68415569;-1,67851481;-5,767383825;-3,433921861;1,479655769;2,765697242;1,855849023
-1,336459504;-1,283169468;-1,645642666;0,108828415;3,731724981;3,68415569;-1,67851481;-5,767383825;-3,433921861;1,479655769;2,765697242
-2,024506068;-1,336459504;-1,283169468;-1,645642666;0,108828415;3,731724981;3,68415569;-1,67851481;-5,767383825;-3,433921861;1,479655769
-2,787681462;-2,024506068;-1,336459504;-1,283169468;-1,645642666;0,108828415;3,731724981;3,68415569;-1,67851481;-5,767383825;-3,433921861
-3,733535701;-2,787681462;-2,024506068;-1,336459504;-1,283169468;-1,645642666;0,108828415;3,731724981;3,68415569;-1,67851481;-5,767383825
-5,218687206;-3,733535701;-2,787681462;-2,024506068;-1,336459504;-1,283169468;-1,645642666;0,108828415;3,731724981;3,68415569;-1,67851481
-4,085414538;-5,218687206;-3,733535701;-2,787681462;-2,024506068;-1,336459504;-1,283169468;-1,645642666;0,108828415;3,731724981;3,68415569
-0,320741658;-4,085414538;-5,218687206;-3,733535701;-2,787681462;-2,024506068;-1,336459504;-1,283169468;-1,645642666;0,108828415;3,731724981
1,461554539;-0,320741658;-4,085414538;-5,218687206;-3,733535701;-2,787681462;-2,024506068;-1,336459504;-1,283169468;-1,645642666;0,108828415
-1,37639214;1,461554539;-0,320741658;-4,085414538;-5,218687206;-3,733535701;-2,787681462;-2,024506068;-1,336459504;-1,283169468;-1,645642666
-3,480363642;-1,37639214;1,461554539;-0,320741658;-4,085414538;-5,218687206;-3,733535701;-2,787681462;-2,024506068;-1,336459504;-1,283169468
-0,0782786540000001;-3,480363642;-1,37639214;1,461554539;-0,320741658;-4,085414538;-5,218687206;-3,733535701;-2,787681462;-2,024506068;-1,336459504
4,165982645;-0,0782786540000001;-3,480363642;-1,37639214;1,461554539;-0,320741658;-4,085414538;-5,218687206;-3,733535701;-2,787681462;-2,024506068
4,787811265;4,165982645;-0,0782786540000001;-3,480363642;-1,37639214;1,461554539;-0,320741658;-4,085414538;-5,218687206;-3,733535701;-2,787681462
3,03994843;4,787811265;4,165982645;-0,0782786540000001;-3,480363642;-1,37639214;1,461554539;-0,320741658;-4,085414538;-5,218687206;-3,733535701
1,373762034;3,03994843;4,787811265;4,165982645;-0,0782786540000001;-3,480363642;-1,37639214;1,461554539;-0,320741658;-4,085414538;-5,218687206
0,0829629429999999;1,373762034;3,03994843;4,787811265;4,165982645;-0,0782786540000001;-3,480363642;-1,37639214;1,461554539;-0,320741658;-4,085414538
-0,477246131;0,0829629429999999;1,373762034;3,03994843;4,787811265;4,165982645;-0,0782786540000001;-3,480363642;-1,37639214;1,461554539;-0,320741658
1,342922376;-0,477246131;0,0829629429999999;1,373762034;3,03994843;4,787811265;4,165982645;-0,0782786540000001;-3,480363642;-1,37639214;1,461554539
4,128584885;1,342922376;-0,477246131;0,0829629429999999;1,373762034;3,03994843;4,787811265;4,165982645;-0,0782786540000001;-3,480363642;-1,37639214
4,569999778;4,128584885;1,342922376;-0,477246131;0,0829629429999999;1,373762034;3,03994843;4,787811265;4,165982645;-0,0782786540000001;-3,480363642
2,769543144;4,569999778;4,128584885;1,342922376;-0,477246131;0,0829629429999999;1,373762034;3,03994843;4,787811265;4,165982645;-0,0782786540000001
1,265155745;2,769543144;4,569999778;4,128584885;1,342922376;-0,477246131;0,0829629429999999;1,373762034;3,03994843;4,787811265;4,165982645
1,413883275;1,265155745;2,769543144;4,569999778;4,128584885;1,342922376;-0,477246131;0,0829629429999999;1,373762034;3,03994843;4,787811265
1,971065511;1,413883275;1,265155745;2,769543144;4,569999778;4,128584885;1,342922376;-0,477246131;0,0829629429999999;1,373762034;3,03994843
1,526010191;1,971065511;1,413883275;1,265155745;2,769543144;4,569999778;4,128584885;1,342922376;-0,477246131;0,0829629429999999;1,373762034
1,705954206;1,526010191;1,971065511;1,413883275;1,265155745;2,769543144;4,569999778;4,128584885;1,342922376;-0,477246131;0,0829629429999999
3,4583066;1,705954206;1,526010191;1,971065511;1,413883275;1,265155745;2,769543144;4,569999778;4,128584885;1,342922376;-0,477246131
4,767121008;3,4583066;1,705954206;1,526010191;1,971065511;1,413883275;1,265155745;2,769543144;4,569999778;4,128584885;1,342922376
3,745355576;4,767121008;3,4583066;1,705954206;1,526010191;1,971065511;1,413883275;1,265155745;2,769543144;4,569999778;4,128584885
2,581680249;3,745355576;4,767121008;3,4583066;1,705954206;1,526010191;1,971065511;1,413883275;1,265155745;2,769543144;4,569999778
3,520026276;2,581680249;3,745355576;4,767121008;3,4583066;1,705954206;1,526010191;1,971065511;1,413883275;1,265155745;2,769543144
3,600921564;3,520026276;2,581680249;3,745355576;4,767121008;3,4583066;1,705954206;1,526010191;1,971065511;1,413883275;1,265155745
0,903997683;3,600921564;3,520026276;2,581680249;3,745355576;4,767121008;3,4583066;1,705954206;1,526010191;1,971065511;1,413883275
-0,608166645;0,903997683;3,600921564;3,520026276;2,581680249;3,745355576;4,767121008;3,4583066;1,705954206;1,526010191;1,971065511
2,399365252;-0,608166645;0,903997683;3,600921564;3,520026276;2,581680249;3,745355576;4,767121008;3,4583066;1,705954206;1,526010191
4,982563842;2,399365252;-0,608166645;0,903997683;3,600921564;3,520026276;2,581680249;3,745355576;4,767121008;3,4583066;1,705954206
2,553074722;4,982563842;2,399365252;-0,608166645;0,903997683;3,600921564;3,520026276;2,581680249;3,745355576;4,767121008;3,4583066
-1,506049167;2,553074722;4,982563842;2,399365252;-0,608166645;0,903997683;3,600921564;3,520026276;2,581680249;3,745355576;4,767121008
-1,503550099;-1,506049167;2,553074722;4,982563842;2,399365252;-0,608166645;0,903997683;3,600921564;3,520026276;2,581680249;3,745355576
1,820524735;-1,503550099;-1,506049167;2,553074722;4,982563842;2,399365252;-0,608166645;0,903997683;3,600921564;3,520026276;2,581680249
3,560854837;1,820524735;-1,503550099;-1,506049167;2,553074722;4,982563842;2,399365252;-0,608166645;0,903997683;3,600921564;3,520026276
3,365076645;3,560854837;1,820524735;-1,503550099;-1,506049167;2,553074722;4,982563842;2,399365252;-0,608166645;0,903997683;3,600921564
3,340944687;3,365076645;3,560854837;1,820524735;-1,503550099;-1,506049167;2,553074722;4,982563842;2,399365252;-0,608166645;0,903997683
3,614314775;3,340944687;3,365076645;3,560854837;1,820524735;-1,503550099;-1,506049167;2,553074722;4,982563842;2,399365252;-0,608166645
2,295562392;3,614314775;3,340944687;3,365076645;3,560854837;1,820524735;-1,503550099;-1,506049167;2,553074722;4,982563842;2,399365252
0,455476561;2,295562392;3,614314775;3,340944687;3,365076645;3,560854837;1,820524735;-1,503550099;-1,506049167;2,553074722;4,982563842
1,612435657;0,455476561;2,295562392;3,614314775;3,340944687;3,365076645;3,560854837;1,820524735;-1,503550099;-1,506049167;2,553074722
5,498618586;1,612435657;0,455476561;2,295562392;3,614314775;3,340944687;3,365076645;3,560854837;1,820524735;-1,503550099;-1,506049167
7,962682209;5,498618586;1,612435657;0,455476561;2,295562392;3,614314775;3,340944687;3,365076645;3,560854837;1,820524735;-1,503550099
6,585490427;7,962682209;5,498618586;1,612435657;0,455476561;2,295562392;3,614314775;3,340944687;3,365076645;3,560854837;1,820524735
3,456597565;6,585490427;7,962682209;5,498618586;1,612435657;0,455476561;2,295562392;3,614314775;3,340944687;3,365076645;3,560854837
0,662301775;3,456597565;6,585490427;7,962682209;5,498618586;1,612435657;0,455476561;2,295562392;3,614314775;3,340944687;3,365076645
-1,465800505;0,662301775;3,456597565;6,585490427;7,962682209;5,498618586;1,612435657;0,455476561;2,295562392;3,614314775;3,340944687
-0,910040048;-1,465800505;0,662301775;3,456597565;6,585490427;7,962682209;5,498618586;1,612435657;0,455476561;2,295562392;3,614314775
2,072280065;-0,910040048;-1,465800505;0,662301775;3,456597565;6,585490427;7,962682209;5,498618586;1,612435657;0,455476561;2,295562392
3,735345993;2,072280065;-0,910040048;-1,465800505;0,662301775;3,456597565;6,585490427;7,962682209;5,498618586;1,612435657;0,455476561
3,022557899;3,735345993;2,072280065;-0,910040048;-1,465800505;0,662301775;3,456597565;6,585490427;7,962682209;5,498618586;1,612435657
2,989966623;3,022557899;3,735345993;2,072280065;-0,910040048;-1,465800505;0,662301775;3,456597565;6,585490427;7,962682209;5,498618586
5,613022708;2,989966623;3,022557899;3,735345993;2,072280065;-0,910040048;-1,465800505;0,662301775;3,456597565;6,585490427;7,962682209
7,116514253;5,613022708;2,989966623;3,022557899;3,735345993;2,072280065;-0,910040048;-1,465800505;0,662301775;3,456597565;6,585490427
5,028586047;7,116514253;5,613022708;2,989966623;3,022557899;3,735345993;2,072280065;-0,910040048;-1,465800505;0,662301775;3,456597565
2,91026667;5,028586047;7,116514253;5,613022708;2,989966623;3,022557899;3,735345993;2,072280065;-0,910040048;-1,465800505;0,662301775
3,39641032;2,91026667;5,028586047;7,116514253;5,613022708;2,989966623;3,022557899;3,735345993;2,072280065;-0,910040048;-1,465800505
3,943751533;3,39641032;2,91026667;5,028586047;7,116514253;5,613022708;2,989966623;3,022557899;3,735345993;2,072280065;-0,910040048
3,619172716;3,943751533;3,39641032;2,91026667;5,028586047;7,116514253;5,613022708;2,989966623;3,022557899;3,735345993;2,072280065
5,606232931;3,619172716;3,943751533;3,39641032;2,91026667;5,028586047;7,116514253;5,613022708;2,989966623;3,022557899;3,735345993
7,951967997;5,606232931;3,619172716;3,943751533;3,39641032;2,91026667;5,028586047;7,116514253;5,613022708;2,989966623;3,022557899
5,73869839;7,951967997;5,606232931;3,619172716;3,943751533;3,39641032;2,91026667;5,028586047;7,116514253;5,613022708;2,989966623
0,853545767;5,73869839;7,951967997;5,606232931;3,619172716;3,943751533;3,39641032;2,91026667;5,028586047;7,116514253;5,613022708
0,234986119;0,853545767;5,73869839;7,951967997;5,606232931;3,619172716;3,943751533;3,39641032;2,91026667;5,028586047;7,116514253
4,466523603;0,234986119;0,853545767;5,73869839;7,951967997;5,606232931;3,619172716;3,943751533;3,39641032;2,91026667;5,028586047
5,966937749;4,466523603;0,234986119;0,853545767;5,73869839;7,951967997;5,606232931;3,619172716;3,943751533;3,39641032;2,91026667
3,394702957;5,966937749;4,466523603;0,234986119;0,853545767;5,73869839;7,951967997;5,606232931;3,619172716;3,943751533;3,39641032
1,138265769;3,394702957;5,966937749;4,466523603;0,234986119;0,853545767;5,73869839;7,951967997;5,606232931;3,619172716;3,943751533
1,307673347;1,138265769;3,394702957;5,966937749;4,466523603;0,234986119;0,853545767;5,73869839;7,951967997;5,606232931;3,619172716
2,924940192;1,307673347;1,138265769;3,394702957;5,966937749;4,466523603;0,234986119;0,853545767;5,73869839;7,951967997;5,606232931
3,286372935;2,924940192;1,307673347;1,138265769;3,394702957;5,966937749;4,466523603;0,234986119;0,853545767;5,73869839;7,951967997
2,371323147;3,286372935;2,924940192;1,307673347;1,138265769;3,394702957;5,966937749;4,466523603;0,234986119;0,853545767;5,73869839
1,761593514;2,371323147;3,286372935;2,924940192;1,307673347;1,138265769;3,394702957;5,966937749;4,466523603;0,234986119;0,853545767
2,21513861;1,761593514;2,371323147;3,286372935;2,924940192;1,307673347;1,138265769;3,394702957;5,966937749;4,466523603;0,234986119
3,184213607;2,21513861;1,761593514;2,371323147;3,286372935;2,924940192;1,307673347;1,138265769;3,394702957;5,966937749;4,466523603
3,893123039;3,184213607;2,21513861;1,761593514;2,371323147;3,286372935;2,924940192;1,307673347;1,138265769;3,394702957;5,966937749
3,952854674;3,893123039;3,184213607;2,21513861;1,761593514;2,371323147;3,286372935;2,924940192;1,307673347;1,138265769;3,394702957
2,776205909;3,952854674;3,893123039;3,184213607;2,21513861;1,761593514;2,371323147;3,286372935;2,924940192;1,307673347;1,138265769
1,338077019;2,776205909;3,952854674;3,893123039;3,184213607;2,21513861;1,761593514;2,371323147;3,286372935;2,924940192;1,307673347
1,129641797;1,338077019;2,776205909;3,952854674;3,893123039;3,184213607;2,21513861;1,761593514;2,371323147;3,286372935;2,924940192
1,191824181;1,129641797;1,338077019;2,776205909;3,952854674;3,893123039;3,184213607;2,21513861;1,761593514;2,371323147;3,286372935
0,238394985;1,191824181;1,129641797;1,338077019;2,776205909;3,952854674;3,893123039;3,184213607;2,21513861;1,761593514;2,371323147
-0,91436085;0,238394985;1,191824181;1,129641797;1,338077019;2,776205909;3,952854674;3,893123039;3,184213607;2,21513861;1,761593514
-0,707152887;-0,91436085;0,238394985;1,191824181;1,129641797;1,338077019;2,776205909;3,952854674;3,893123039;3,184213607;2,21513861
-0,518632294;-0,707152887;-0,91436085;0,238394985;1,191824181;1,129641797;1,338077019;2,776205909;3,952854674;3,893123039;3,184213607
-2,161855604;-0,518632294;-0,707152887;-0,91436085;0,238394985;1,191824181;1,129641797;1,338077019;2,776205909;3,952854674;3,893123039
-4,043251116;-2,161855604;-0,518632294;-0,707152887;-0,91436085;0,238394985;1,191824181;1,129641797;1,338077019;2,776205909;3,952854674
-2,906881108;-4,043251116;-2,161855604;-0,518632294;-0,707152887;-0,91436085;0,238394985;1,191824181;1,129641797;1,338077019;2,776205909
1,119211682;-2,906881108;-4,043251116;-2,161855604;-0,518632294;-0,707152887;-0,91436085;0,238394985;1,191824181;1,129641797;1,338077019
3,541674634;1,119211682;-2,906881108;-4,043251116;-2,161855604;-0,518632294;-0,707152887;-0,91436085;0,238394985;1,191824181;1,129641797
2,234241349;3,541674634;1,119211682;-2,906881108;-4,043251116;-2,161855604;-0,518632294;-0,707152887;-0,91436085;0,238394985;1,191824181
0,564687474;2,234241349;3,541674634;1,119211682;-2,906881108;-4,043251116;-2,161855604;-0,518632294;-0,707152887;-0,91436085;0,238394985
1,146945278;0,564687474;2,234241349;3,541674634;1,119211682;-2,906881108;-4,043251116;-2,161855604;-0,518632294;-0,707152887;-0,91436085
1,90336085;1,146945278;0,564687474;2,234241349;3,541674634;1,119211682;-2,906881108;-4,043251116;-2,161855604;-0,518632294;-0,707152887
0,104575801;1,90336085;1,146945278;0,564687474;2,234241349;3,541674634;1,119211682;-2,906881108;-4,043251116;-2,161855604;-0,518632294
-1,048865031;0,104575801;1,90336085;1,146945278;0,564687474;2,234241349;3,541674634;1,119211682;-2,906881108;-4,043251116;-2,161855604
0,0354416630000001;-1,048865031;0,104575801;1,90336085;1,146945278;0,564687474;2,234241349;3,541674634;1,119211682;-2,906881108;-4,043251116
0,961497235;0,0354416630000001;-1,048865031;0,104575801;1,90336085;1,146945278;0,564687474;2,234241349;3,541674634;1,119211682;-2,906881108
0,484693244;0,961497235;0,0354416630000001;-1,048865031;0,104575801;1,90336085;1,146945278;0,564687474;2,234241349;3,541674634;1,119211682
0,59191168;0,484693244;0,961497235;0,0354416630000001;-1,048865031;0,104575801;1,90336085;1,146945278;0,564687474;2,234241349;3,541674634
2,689163351;0,59191168;0,484693244;0,961497235;0,0354416630000001;-1,048865031;0,104575801;1,90336085;1,146945278;0,564687474;2,234241349
2,635766682;2,689163351;0,59191168;0,484693244;0,961497235;0,0354416630000001;-1,048865031;0,104575801;1,90336085;1,146945278;0,564687474
-0,119121734;2,635766682;2,689163351;0,59191168;0,484693244;0,961497235;0,0354416630000001;-1,048865031;0,104575801;1,90336085;1,146945278
-2,039529452;-0,119121734;2,635766682;2,689163351;0,59191168;0,484693244;0,961497235;0,0354416630000001;-1,048865031;0,104575801;1,90336085
-1,720848559;-2,039529452;-0,119121734;2,635766682;2,689163351;0,59191168;0,484693244;0,961497235;0,0354416630000001;-1,048865031;0,104575801
-1,632398278;-1,720848559;-2,039529452;-0,119121734;2,635766682;2,689163351;0,59191168;0,484693244;0,961497235;0,0354416630000001;-1,048865031
-2,710063425;-1,632398278;-1,720848559;-2,039529452;-0,119121734;2,635766682;2,689163351;0,59191168;0,484693244;0,961497235;0,0354416630000001
-2,247830479;-2,710063425;-1,632398278;-1,720848559;-2,039529452;-0,119121734;2,635766682;2,689163351;0,59191168;0,484693244;0,961497235
-0,579954311;-2,247830479;-2,710063425;-1,632398278;-1,720848559;-2,039529452;-0,119121734;2,635766682;2,689163351;0,59191168;0,484693244
0,538034591;-0,579954311;-2,247830479;-2,710063425;-1,632398278;-1,720848559;-2,039529452;-0,119121734;2,635766682;2,689163351;0,59191168
0,833238457;0,538034591;-0,579954311;-2,247830479;-2,710063425;-1,632398278;-1,720848559;-2,039529452;-0,119121734;2,635766682;2,689163351
0,751177178;0,833238457;0,538034591;-0,579954311;-2,247830479;-2,710063425;-1,632398278;-1,720848559;-2,039529452;-0,119121734;2,635766682
0,269796325;0,751177178;0,833238457;0,538034591;-0,579954311;-2,247830479;-2,710063425;-1,632398278;-1,720848559;-2,039529452;-0,119121734
-0,443063185;0,269796325;0,751177178;0,833238457;0,538034591;-0,579954311;-2,247830479;-2,710063425;-1,632398278;-1,720848559;-2,039529452
-1,065124435;-0,443063185;0,269796325;0,751177178;0,833238457;0,538034591;-0,579954311;-2,247830479;-2,710063425;-1,632398278;-1,720848559
-1,787318967;-1,065124435;-0,443063185;0,269796325;0,751177178;0,833238457;0,538034591;-0,579954311;-2,247830479;-2,710063425;-1,632398278
-1,637588682;-1,787318967;-1,065124435;-0,443063185;0,269796325;0,751177178;0,833238457;0,538034591;-0,579954311;-2,247830479;-2,710063425
0,0264941510000002;-1,637588682;-1,787318967;-1,065124435;-0,443063185;0,269796325;0,751177178;0,833238457;0,538034591;-0,579954311;-2,247830479
1,661373654;0,0264941510000002;-1,637588682;-1,787318967;-1,065124435;-0,443063185;0,269796325;0,751177178;0,833238457;0,538034591;-0,579954311
