"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
4,152746369;4,157399751;5,734608427;2,884828634;0,886439053;5,002936946;12,027166203;10,715567135;3,2478564;-0,472522563;1,677398106
9,612293169;4,152746369;4,157399751;5,734608427;2,884828634;0,886439053;5,002936946;12,027166203;10,715567135;3,2478564;-0,472522563
14,459834872;9,612293169;4,152746369;4,157399751;5,734608427;2,884828634;0,886439053;5,002936946;12,027166203;10,715567135;3,2478564
12,118889759;14,459834872;9,612293169;4,152746369;4,157399751;5,734608427;2,884828634;0,886439053;5,002936946;12,027166203;10,715567135
7,178378559;12,118889759;14,459834872;9,612293169;4,152746369;4,157399751;5,734608427;2,884828634;0,886439053;5,002936946;12,027166203
6,552617768;7,178378559;12,118889759;14,459834872;9,612293169;4,152746369;4,157399751;5,734608427;2,884828634;0,886439053;5,002936946
9,207833671;6,552617768;7,178378559;12,118889759;14,459834872;9,612293169;4,152746369;4,157399751;5,734608427;2,884828634;0,886439053
9,715315442;9,207833671;6,552617768;7,178378559;12,118889759;14,459834872;9,612293169;4,152746369;4,157399751;5,734608427;2,884828634
6,490065397;9,715315442;9,207833671;6,552617768;7,178378559;12,118889759;14,459834872;9,612293169;4,152746369;4,157399751;5,734608427
4,731373639;6,490065397;9,715315442;9,207833671;6,552617768;7,178378559;12,118889759;14,459834872;9,612293169;4,152746369;4,157399751
4,097076946;4,731373639;6,490065397;9,715315442;9,207833671;6,552617768;7,178378559;12,118889759;14,459834872;9,612293169;4,152746369
3,678124896;4,097076946;4,731373639;6,490065397;9,715315442;9,207833671;6,552617768;7,178378559;12,118889759;14,459834872;9,612293169
4,952066325;3,678124896;4,097076946;4,731373639;6,490065397;9,715315442;9,207833671;6,552617768;7,178378559;12,118889759;14,459834872
8,038917529;4,952066325;3,678124896;4,097076946;4,731373639;6,490065397;9,715315442;9,207833671;6,552617768;7,178378559;12,118889759
7,842423991;8,038917529;4,952066325;3,678124896;4,097076946;4,731373639;6,490065397;9,715315442;9,207833671;6,552617768;7,178378559
