"YW"
3,349525917
3,740791915
3,606750542
-1,899730046
-3,934032912
4,539407163
12,392965241
11,55464364
8,250793346
11,602006188
14,911994837
10,737545373
5,043838804
7,037575003
15,346901596
18,617234623
16,271636128
16,790671728
21,01245264
21,32672343
16,893694001
13,042683165
13,93920731
13,812392388
10,168190293
9,683439964
12,135994475
11,520548887
8,442225759
11,841724105
16,088753097
12,805687699
9,815344306
11,173629532
11,436823644
5,544902965
1,440370569
2,346583682
0,133137191
-3,899110597
-3,918340813
-0,884222845
-0,169755863
-2,343361693
-7,643989497
-11,077593208
-9,306606051
-12,658110184
-16,737268786
-14,69504404
-7,123102563
-2,868097689
-7,676988927
-8,506276228
-5,171712984
-9,333527619
-18,196392798
-19,375801195
-13,434395143
-10,895895251
-13,434525985
-12,618099196
-7,380412657
-7,228051426
-13,333429091
-14,986331562
-10,068079798
-7,985378472
-9,196690768
-5,425575789
3,714294066
1,258485279
-11,875116656
-15,084471901
-8,917520652
-10,828672407
-19,709312625
-12,440823447
1,601286071
2,620088793
-0,658676892999999
0,334368388000001
0,315242325000001
-4,823682821
-9,740821845
-11,661847287
-15,590779447
-17,924047056
-14,985591028
-12,199483111
-8,706030628
-6,007204009
-6,646890084
-7,465688384
-9,29329995
-12,47120106
-17,237310032
-18,59626158
-14,510947271
-10,805643042
-8,82769494
-5,773863472
-2,072413744
-1,781222784
-7,044629118
-10,974874286
-9,924170593
-14,050427987
-19,297777218
-16,98918406
-12,686436844
-12,631766572
-13,122686238
-6,676623909
-1,693213866
-4,872523093
-5,838629066
-0,442351305
3,527448328
-3,759004079
-12,017682559
-8,358181339
-7,05113918
-16,910292978
-23,944085079
-16,699995942
-8,453579943
-11,283672375
-10,15962235
-2,570158807
-4,512891864
-16,123230828
-23,487809537
-22,84680562
-26,566626945
-32,005937889
-29,698660752
-21,985768176
-17,839262487
-16,738890547
-10,022328176
-5,009089774
-5,996403437
-8,279464878
-8,846292033
-7,49700924
-8,436195396
-9,609191682
-5,408203731
0,80486273
2,604416422
-1,385065375
-3,807665675
-3,831247242
-9,086338478
-14,929304891
-14,346466737
-8,389607141
-3,281014381
-2,585421577
-0,378105285
6,686324513
9,856748866
2,670185893
-4,242118628
-0,256993732999999
6,850127712
3,256459948
1,232123078
10,916357581
12,784535791
2,843339312
-5,428165854
-2,051632091
-1,544267823
-10,905506065
-9,5209017
2,857953094
7,035679508
-1,723570843
-2,609022733
5,119281992
2,929887443
-4,165030828
-1,170163024
5,364819753
4,215223324
3,406180138
6,499608636
6,771489803
3,202177142
2,688768937
2,282275795
-1,678098873
-0,459686373
3,463189354
3,395219356
3,496705736
6,499790294
8,008562195
4,523027389
1,991406842
2,85845813
2,922943615
4,741223098
6,837483793
8,710171563
11,181073555
10,853953247
9,013215922
9,27710329
11,879904566
9,083738229
5,651838007
12,070532815
17,395197948
11,950825831
5,875952801
9,217582085
12,271074398
5,547298868
0,455689185
3,984708059
7,398719088
5,842711614
2,878832891
1,999825628
0,902224316
-1,722003649
-3,053474014
-2,847382979
-2,15825809
-1,244587617
1,11476037
0,444446254
-0,514450962
1,31809001
1,455736575
-0,0691731079999999
-0,885510887
1,522017144
1,101800312
-1,166260593
-1,74265473
-2,479241735
-3,80861698
-3,214190834
-1,533845803
-4,137037388
-4,628996322
-0,0787602179999997
0,898136964
-3,5446425
-3,560750155
0,169142986
-1,027888256
-3,731748599
-1,806000885
0,979709263
-0,390607481
0,175127302
3,909599706
3,769720237
1,540659433
2,881352084
2,682423177
1,140036398
1,149750635
0,88136735
1,029396765
-1,182563448
-0,530943572
2,947936793
1,165704661
-2,827658928
-0,985115351
3,838393253
3,070595233
-2,0418872
-1,469170359
3,554305457
0,917310752
-1,394765589
2,620897219
0,760216078
-3,487576165
1,817425316
5,189083824
-1,598751653
-4,626504884
1,330076965
2,161786487
-2,93422744
-0,812192186
3,809732137
-1,484733132
-3,788977572
3,736007284
3,847181278
-3,525468594
-4,071439572
2,070843883
4,683375591
3,540708907
-0,537198554
1,747717102
7,247903258
8,630754407
5,564177787
0,609476774
2,793033436
4,887318601
1,80739433
-0,518110389
-0,0771433740000001
2,230292629
3,531930581
3,291446394
5,306612811
4,719929629
-0,16113518
0,184479748
6,353534266
5,87808288
1,254412128
4,2808445
9,438028696
7,01195608
3,569699166
5,972338191
8,032441806
5,576356232
6,619002659
11,80344362
12,995743193
10,568762269
10,119918441
13,353372277
15,654038353
14,477187879
10,82045605
10,279646524
14,284486867
15,347958838
12,77080031
12,135435768
15,34976179
18,524475951
18,327136673
20,638317103
21,760488355
14,569151538
15,957051122
24,29499714
21,279104139
11,213952872
14,760279558
24,633609686
16,610231546
5,435896104
9,44019399
11,751053594
0,746209401999999
0,457309282999999
11,024185889
9,164702389
0,617053429999999
3,780812575
10,027268688
4,738531065
-2,541557763
-4,158706536
-4,528209554
-5,832263729
-6,835849007
-11,263049012
-17,645398615
-19,501520171
-17,491693151
-20,850923292
-27,108869728
-26,327080982
-21,08595678
-22,720961273
-31,333937458
-30,733738054
-25,678532291
-31,511217867
-33,654733195
-20,636330821
-12,015698485
-19,890543045
-25,34580291
-15,824806638
-14,675420338
-27,133210298
-31,250743368
-21,112929327
-16,117425805
-18,383208366
-18,615790669
-13,971574536
-9,687081457
-12,198947185
-12,075318195
-11,102167447
-11,180383753
-12,740794921
-14,927594117
-17,381414637
-20,06441685
-20,319414171
-20,983950291
-21,57864177
-21,08143476
-18,871025494
-17,410481122
-19,884910743
-24,013811816
-24,928248104
-20,018318475
-17,214857667
-18,063010001
-14,532529281
-6,90778462
-3,696389563
-6,106849015
-7,994615703
-5,72997131
-3,166560321
-0,572951655
3,970920946
7,159412349
10,364145439
11,658441168
10,353259181
8,032422115
8,454214929
10,196983042
7,774054349
5,690456383
12,152974038
17,965364603
13,715742081
10,499050926
15,741088649
18,107658538
10,999015376
5,654063009
6,033815217
4,077545787
1,578565545
3,894208628
4,653029384
2,30214167
1,31919956
2,364754191
0,891059829
-1,048578291
1,095533405
4,35361
4,478711156
7,285067155
13,738862186
10,901645016
6,067487247
7,814543724
9,674807513
5,833157533
0,825387575
5,221281051
10,052299249
7,682681489
6,965422006
9,038896177
9,51759694
8,737098459
5,339653051
3,969766116
4,504818039
3,013312338
2,852215248
3,273951089
3,842143335
4,100886791
6,211737832
6,709257477
2,08973158
1,896243162
6,323517081
6,479478983
3,388879939
5,002376135
11,634806196
9,45815518
2,322377679
3,36411005
6,35395697
5,133359248
0,552382498
3,161162347
9,296172473
7,940398718
4,257695687
4,49302335
7,1037341
5,975043121
2,989586662
2,922923561
3,573182684
3,513305048
3,837798805
3,04051356
0,519344161
-0,0339294610000001
2,352065598
1,645340956
-0,540778001
1,886357134
5,246914122
4,054975724
4,016036229
7,873838742
7,269560257
2,973535041
7,901883003
15,7556203
7,747021994
0,443280817
8,870540112
15,538669773
11,776456388
12,278913233
23,536780135
28,003191972
24,340651758
23,826657701
24,849806042
31,414576474
28,521209816
