"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
-3,914908905;-4,742930986;-6,390039221;-7,167292657;-6,220726122;-5,249342574;-5,939797429;-5,796923458;-5,45132347;-7,849934671;-10,721297537
-2,163080852;-3,914908905;-4,742930986;-6,390039221;-7,167292657;-6,220726122;-5,249342574;-5,939797429;-5,796923458;-5,45132347;-7,849934671
-0,559372046;-2,163080852;-3,914908905;-4,742930986;-6,390039221;-7,167292657;-6,220726122;-5,249342574;-5,939797429;-5,796923458;-5,45132347
0,33043015;-0,559372046;-2,163080852;-3,914908905;-4,742930986;-6,390039221;-7,167292657;-6,220726122;-5,249342574;-5,939797429;-5,796923458
-1,035547141;0,33043015;-0,559372046;-2,163080852;-3,914908905;-4,742930986;-6,390039221;-7,167292657;-6,220726122;-5,249342574;-5,939797429
-2,29908572;-1,035547141;0,33043015;-0,559372046;-2,163080852;-3,914908905;-4,742930986;-6,390039221;-7,167292657;-6,220726122;-5,249342574
-3,484214609;-2,29908572;-1,035547141;0,33043015;-0,559372046;-2,163080852;-3,914908905;-4,742930986;-6,390039221;-7,167292657;-6,220726122
-5,139549547;-3,484214609;-2,29908572;-1,035547141;0,33043015;-0,559372046;-2,163080852;-3,914908905;-4,742930986;-6,390039221;-7,167292657
-4,88252114;-5,139549547;-3,484214609;-2,29908572;-1,035547141;0,33043015;-0,559372046;-2,163080852;-3,914908905;-4,742930986;-6,390039221
-4,112784873;-4,88252114;-5,139549547;-3,484214609;-2,29908572;-1,035547141;0,33043015;-0,559372046;-2,163080852;-3,914908905;-4,742930986
-3,316515479;-4,112784873;-4,88252114;-5,139549547;-3,484214609;-2,29908572;-1,035547141;0,33043015;-0,559372046;-2,163080852;-3,914908905
-2,365957839;-3,316515479;-4,112784873;-4,88252114;-5,139549547;-3,484214609;-2,29908572;-1,035547141;0,33043015;-0,559372046;-2,163080852
-1,941575638;-2,365957839;-3,316515479;-4,112784873;-4,88252114;-5,139549547;-3,484214609;-2,29908572;-1,035547141;0,33043015;-0,559372046
-2,340824626;-1,941575638;-2,365957839;-3,316515479;-4,112784873;-4,88252114;-5,139549547;-3,484214609;-2,29908572;-1,035547141;0,33043015
-3,540995324;-2,340824626;-1,941575638;-2,365957839;-3,316515479;-4,112784873;-4,88252114;-5,139549547;-3,484214609;-2,29908572;-1,035547141
-4,371041523;-3,540995324;-2,340824626;-1,941575638;-2,365957839;-3,316515479;-4,112784873;-4,88252114;-5,139549547;-3,484214609;-2,29908572
-3,883747629;-4,371041523;-3,540995324;-2,340824626;-1,941575638;-2,365957839;-3,316515479;-4,112784873;-4,88252114;-5,139549547;-3,484214609
-3,718866703;-3,883747629;-4,371041523;-3,540995324;-2,340824626;-1,941575638;-2,365957839;-3,316515479;-4,112784873;-4,88252114;-5,139549547
-2,252196511;-3,718866703;-3,883747629;-4,371041523;-3,540995324;-2,340824626;-1,941575638;-2,365957839;-3,316515479;-4,112784873;-4,88252114
-0,987606989;-2,252196511;-3,718866703;-3,883747629;-4,371041523;-3,540995324;-2,340824626;-1,941575638;-2,365957839;-3,316515479;-4,112784873
-0,459005515;-0,987606989;-2,252196511;-3,718866703;-3,883747629;-4,371041523;-3,540995324;-2,340824626;-1,941575638;-2,365957839;-3,316515479
0,134556115;-0,459005515;-0,987606989;-2,252196511;-3,718866703;-3,883747629;-4,371041523;-3,540995324;-2,340824626;-1,941575638;-2,365957839
-0,335198935;0,134556115;-0,459005515;-0,987606989;-2,252196511;-3,718866703;-3,883747629;-4,371041523;-3,540995324;-2,340824626;-1,941575638
-0,081904043;-0,335198935;0,134556115;-0,459005515;-0,987606989;-2,252196511;-3,718866703;-3,883747629;-4,371041523;-3,540995324;-2,340824626
-0,083743514;-0,081904043;-0,335198935;0,134556115;-0,459005515;-0,987606989;-2,252196511;-3,718866703;-3,883747629;-4,371041523;-3,540995324
0,66807822;-0,083743514;-0,081904043;-0,335198935;0,134556115;-0,459005515;-0,987606989;-2,252196511;-3,718866703;-3,883747629;-4,371041523
0,893957764;0,66807822;-0,083743514;-0,081904043;-0,335198935;0,134556115;-0,459005515;-0,987606989;-2,252196511;-3,718866703;-3,883747629
0,6367735;0,893957764;0,66807822;-0,083743514;-0,081904043;-0,335198935;0,134556115;-0,459005515;-0,987606989;-2,252196511;-3,718866703
1,930897308;0,6367735;0,893957764;0,66807822;-0,083743514;-0,081904043;-0,335198935;0,134556115;-0,459005515;-0,987606989;-2,252196511
2,493602411;1,930897308;0,6367735;0,893957764;0,66807822;-0,083743514;-0,081904043;-0,335198935;0,134556115;-0,459005515;-0,987606989
1,820990223;2,493602411;1,930897308;0,6367735;0,893957764;0,66807822;-0,083743514;-0,081904043;-0,335198935;0,134556115;-0,459005515
0,587357604;1,820990223;2,493602411;1,930897308;0,6367735;0,893957764;0,66807822;-0,083743514;-0,081904043;-0,335198935;0,134556115
-0,020192485;0,587357604;1,820990223;2,493602411;1,930897308;0,6367735;0,893957764;0,66807822;-0,083743514;-0,081904043;-0,335198935
-0,172199636;-0,020192485;0,587357604;1,820990223;2,493602411;1,930897308;0,6367735;0,893957764;0,66807822;-0,083743514;-0,081904043
-1,122296535;-0,172199636;-0,020192485;0,587357604;1,820990223;2,493602411;1,930897308;0,6367735;0,893957764;0,66807822;-0,083743514
-1,977087838;-1,122296535;-0,172199636;-0,020192485;0,587357604;1,820990223;2,493602411;1,930897308;0,6367735;0,893957764;0,66807822
-1,53172944;-1,977087838;-1,122296535;-0,172199636;-0,020192485;0,587357604;1,820990223;2,493602411;1,930897308;0,6367735;0,893957764
-1,093849602;-1,53172944;-1,977087838;-1,122296535;-0,172199636;-0,020192485;0,587357604;1,820990223;2,493602411;1,930897308;0,6367735
-0,967840113;-1,093849602;-1,53172944;-1,977087838;-1,122296535;-0,172199636;-0,020192485;0,587357604;1,820990223;2,493602411;1,930897308
-1,562266899;-0,967840113;-1,093849602;-1,53172944;-1,977087838;-1,122296535;-0,172199636;-0,020192485;0,587357604;1,820990223;2,493602411
-2,525008951;-1,562266899;-0,967840113;-1,093849602;-1,53172944;-1,977087838;-1,122296535;-0,172199636;-0,020192485;0,587357604;1,820990223
-2,970573117;-2,525008951;-1,562266899;-0,967840113;-1,093849602;-1,53172944;-1,977087838;-1,122296535;-0,172199636;-0,020192485;0,587357604
-3,658566211;-2,970573117;-2,525008951;-1,562266899;-0,967840113;-1,093849602;-1,53172944;-1,977087838;-1,122296535;-0,172199636;-0,020192485
-3,456327501;-3,658566211;-2,970573117;-2,525008951;-1,562266899;-0,967840113;-1,093849602;-1,53172944;-1,977087838;-1,122296535;-0,172199636
-3,157894785;-3,456327501;-3,658566211;-2,970573117;-2,525008951;-1,562266899;-0,967840113;-1,093849602;-1,53172944;-1,977087838;-1,122296535
-1,977268974;-3,157894785;-3,456327501;-3,658566211;-2,970573117;-2,525008951;-1,562266899;-0,967840113;-1,093849602;-1,53172944;-1,977087838
-1,406147779;-1,977268974;-3,157894785;-3,456327501;-3,658566211;-2,970573117;-2,525008951;-1,562266899;-0,967840113;-1,093849602;-1,53172944
-0,396520624;-1,406147779;-1,977268974;-3,157894785;-3,456327501;-3,658566211;-2,970573117;-2,525008951;-1,562266899;-0,967840113;-1,093849602
-0,557344247;-0,396520624;-1,406147779;-1,977268974;-3,157894785;-3,456327501;-3,658566211;-2,970573117;-2,525008951;-1,562266899;-0,967840113
-0,947985732;-0,557344247;-0,396520624;-1,406147779;-1,977268974;-3,157894785;-3,456327501;-3,658566211;-2,970573117;-2,525008951;-1,562266899
-0,768319598;-0,947985732;-0,557344247;-0,396520624;-1,406147779;-1,977268974;-3,157894785;-3,456327501;-3,658566211;-2,970573117;-2,525008951
-1,460842768;-0,768319598;-0,947985732;-0,557344247;-0,396520624;-1,406147779;-1,977268974;-3,157894785;-3,456327501;-3,658566211;-2,970573117
-0,921870251;-1,460842768;-0,768319598;-0,947985732;-0,557344247;-0,396520624;-1,406147779;-1,977268974;-3,157894785;-3,456327501;-3,658566211
-0,793494514;-0,921870251;-1,460842768;-0,768319598;-0,947985732;-0,557344247;-0,396520624;-1,406147779;-1,977268974;-3,157894785;-3,456327501
0,625549396;-0,793494514;-0,921870251;-1,460842768;-0,768319598;-0,947985732;-0,557344247;-0,396520624;-1,406147779;-1,977268974;-3,157894785
0,763882188;0,625549396;-0,793494514;-0,921870251;-1,460842768;-0,768319598;-0,947985732;-0,557344247;-0,396520624;-1,406147779;-1,977268974
0,751052133;0,763882188;0,625549396;-0,793494514;-0,921870251;-1,460842768;-0,768319598;-0,947985732;-0,557344247;-0,396520624;-1,406147779
0,3402105;0,751052133;0,763882188;0,625549396;-0,793494514;-0,921870251;-1,460842768;-0,768319598;-0,947985732;-0,557344247;-0,396520624
-0,366802427;0,3402105;0,751052133;0,763882188;0,625549396;-0,793494514;-0,921870251;-1,460842768;-0,768319598;-0,947985732;-0,557344247
-1,439906687;-0,366802427;0,3402105;0,751052133;0,763882188;0,625549396;-0,793494514;-0,921870251;-1,460842768;-0,768319598;-0,947985732
-2,727097668;-1,439906687;-0,366802427;0,3402105;0,751052133;0,763882188;0,625549396;-0,793494514;-0,921870251;-1,460842768;-0,768319598
-2,501284425;-2,727097668;-1,439906687;-0,366802427;0,3402105;0,751052133;0,763882188;0,625549396;-0,793494514;-0,921870251;-1,460842768
-2,591446336;-2,501284425;-2,727097668;-1,439906687;-0,366802427;0,3402105;0,751052133;0,763882188;0,625549396;-0,793494514;-0,921870251
-1,407833003;-2,591446336;-2,501284425;-2,727097668;-1,439906687;-0,366802427;0,3402105;0,751052133;0,763882188;0,625549396;-0,793494514
-0,485559566;-1,407833003;-2,591446336;-2,501284425;-2,727097668;-1,439906687;-0,366802427;0,3402105;0,751052133;0,763882188;0,625549396
0,501756088;-0,485559566;-1,407833003;-2,591446336;-2,501284425;-2,727097668;-1,439906687;-0,366802427;0,3402105;0,751052133;0,763882188
0,185166961;0,501756088;-0,485559566;-1,407833003;-2,591446336;-2,501284425;-2,727097668;-1,439906687;-0,366802427;0,3402105;0,751052133
-0,112761638;0,185166961;0,501756088;-0,485559566;-1,407833003;-2,591446336;-2,501284425;-2,727097668;-1,439906687;-0,366802427;0,3402105
-0,126696217;-0,112761638;0,185166961;0,501756088;-0,485559566;-1,407833003;-2,591446336;-2,501284425;-2,727097668;-1,439906687;-0,366802427
-0,810634916;-0,126696217;-0,112761638;0,185166961;0,501756088;-0,485559566;-1,407833003;-2,591446336;-2,501284425;-2,727097668;-1,439906687
-0,362796725;-0,810634916;-0,126696217;-0,112761638;0,185166961;0,501756088;-0,485559566;-1,407833003;-2,591446336;-2,501284425;-2,727097668
0,378453223;-0,362796725;-0,810634916;-0,126696217;-0,112761638;0,185166961;0,501756088;-0,485559566;-1,407833003;-2,591446336;-2,501284425
2,197266498;0,378453223;-0,362796725;-0,810634916;-0,126696217;-0,112761638;0,185166961;0,501756088;-0,485559566;-1,407833003;-2,591446336
3,352549081;2,197266498;0,378453223;-0,362796725;-0,810634916;-0,126696217;-0,112761638;0,185166961;0,501756088;-0,485559566;-1,407833003
4,728237073;3,352549081;2,197266498;0,378453223;-0,362796725;-0,810634916;-0,126696217;-0,112761638;0,185166961;0,501756088;-0,485559566
5,9585922;4,728237073;3,352549081;2,197266498;0,378453223;-0,362796725;-0,810634916;-0,126696217;-0,112761638;0,185166961;0,501756088
5,847260144;5,9585922;4,728237073;3,352549081;2,197266498;0,378453223;-0,362796725;-0,810634916;-0,126696217;-0,112761638;0,185166961
5,339555232;5,847260144;5,9585922;4,728237073;3,352549081;2,197266498;0,378453223;-0,362796725;-0,810634916;-0,126696217;-0,112761638
5,785121208;5,339555232;5,847260144;5,9585922;4,728237073;3,352549081;2,197266498;0,378453223;-0,362796725;-0,810634916;-0,126696217
5,009818509;5,785121208;5,339555232;5,847260144;5,9585922;4,728237073;3,352549081;2,197266498;0,378453223;-0,362796725;-0,810634916
4,245393594;5,009818509;5,785121208;5,339555232;5,847260144;5,9585922;4,728237073;3,352549081;2,197266498;0,378453223;-0,362796725
4,974816548;4,245393594;5,009818509;5,785121208;5,339555232;5,847260144;5,9585922;4,728237073;3,352549081;2,197266498;0,378453223
5,347104443;4,974816548;4,245393594;5,009818509;5,785121208;5,339555232;5,847260144;5,9585922;4,728237073;3,352549081;2,197266498
6,619541163;5,347104443;4,974816548;4,245393594;5,009818509;5,785121208;5,339555232;5,847260144;5,9585922;4,728237073;3,352549081
6,301122712;6,619541163;5,347104443;4,974816548;4,245393594;5,009818509;5,785121208;5,339555232;5,847260144;5,9585922;4,728237073
7,083151941;6,301122712;6,619541163;5,347104443;4,974816548;4,245393594;5,009818509;5,785121208;5,339555232;5,847260144;5,9585922
8,066432461;7,083151941;6,301122712;6,619541163;5,347104443;4,974816548;4,245393594;5,009818509;5,785121208;5,339555232;5,847260144
7,374350438;8,066432461;7,083151941;6,301122712;6,619541163;5,347104443;4,974816548;4,245393594;5,009818509;5,785121208;5,339555232
6,014818117;7,374350438;8,066432461;7,083151941;6,301122712;6,619541163;5,347104443;4,974816548;4,245393594;5,009818509;5,785121208
5,471932303;6,014818117;7,374350438;8,066432461;7,083151941;6,301122712;6,619541163;5,347104443;4,974816548;4,245393594;5,009818509
5,640946018;5,471932303;6,014818117;7,374350438;8,066432461;7,083151941;6,301122712;6,619541163;5,347104443;4,974816548;4,245393594
5,544973636;5,640946018;5,471932303;6,014818117;7,374350438;8,066432461;7,083151941;6,301122712;6,619541163;5,347104443;4,974816548
5,157621228;5,544973636;5,640946018;5,471932303;6,014818117;7,374350438;8,066432461;7,083151941;6,301122712;6,619541163;5,347104443
4,348758149;5,157621228;5,544973636;5,640946018;5,471932303;6,014818117;7,374350438;8,066432461;7,083151941;6,301122712;6,619541163
5,656898319;4,348758149;5,157621228;5,544973636;5,640946018;5,471932303;6,014818117;7,374350438;8,066432461;7,083151941;6,301122712
5,579877202;5,656898319;4,348758149;5,157621228;5,544973636;5,640946018;5,471932303;6,014818117;7,374350438;8,066432461;7,083151941
5,201857228;5,579877202;5,656898319;4,348758149;5,157621228;5,544973636;5,640946018;5,471932303;6,014818117;7,374350438;8,066432461
5,366006265;5,201857228;5,579877202;5,656898319;4,348758149;5,157621228;5,544973636;5,640946018;5,471932303;6,014818117;7,374350438
4,930190183;5,366006265;5,201857228;5,579877202;5,656898319;4,348758149;5,157621228;5,544973636;5,640946018;5,471932303;6,014818117
5,030904028;4,930190183;5,366006265;5,201857228;5,579877202;5,656898319;4,348758149;5,157621228;5,544973636;5,640946018;5,471932303
6,617044077;5,030904028;4,930190183;5,366006265;5,201857228;5,579877202;5,656898319;4,348758149;5,157621228;5,544973636;5,640946018
6,956752057;6,617044077;5,030904028;4,930190183;5,366006265;5,201857228;5,579877202;5,656898319;4,348758149;5,157621228;5,544973636
6,043180866;6,956752057;6,617044077;5,030904028;4,930190183;5,366006265;5,201857228;5,579877202;5,656898319;4,348758149;5,157621228
5,229863138;6,043180866;6,956752057;6,617044077;5,030904028;4,930190183;5,366006265;5,201857228;5,579877202;5,656898319;4,348758149
5,682828032;5,229863138;6,043180866;6,956752057;6,617044077;5,030904028;4,930190183;5,366006265;5,201857228;5,579877202;5,656898319
4,955051246;5,682828032;5,229863138;6,043180866;6,956752057;6,617044077;5,030904028;4,930190183;5,366006265;5,201857228;5,579877202
3,430591361;4,955051246;5,682828032;5,229863138;6,043180866;6,956752057;6,617044077;5,030904028;4,930190183;5,366006265;5,201857228
2,549911004;3,430591361;4,955051246;5,682828032;5,229863138;6,043180866;6,956752057;6,617044077;5,030904028;4,930190183;5,366006265
3,195827888;2,549911004;3,430591361;4,955051246;5,682828032;5,229863138;6,043180866;6,956752057;6,617044077;5,030904028;4,930190183
2,893778054;3,195827888;2,549911004;3,430591361;4,955051246;5,682828032;5,229863138;6,043180866;6,956752057;6,617044077;5,030904028
3,174615824;2,893778054;3,195827888;2,549911004;3,430591361;4,955051246;5,682828032;5,229863138;6,043180866;6,956752057;6,617044077
5,52724881;3,174615824;2,893778054;3,195827888;2,549911004;3,430591361;4,955051246;5,682828032;5,229863138;6,043180866;6,956752057
5,677009459;5,52724881;3,174615824;2,893778054;3,195827888;2,549911004;3,430591361;4,955051246;5,682828032;5,229863138;6,043180866
5,459137575;5,677009459;5,52724881;3,174615824;2,893778054;3,195827888;2,549911004;3,430591361;4,955051246;5,682828032;5,229863138
5,39668441;5,459137575;5,677009459;5,52724881;3,174615824;2,893778054;3,195827888;2,549911004;3,430591361;4,955051246;5,682828032
7,308945482;5,39668441;5,459137575;5,677009459;5,52724881;3,174615824;2,893778054;3,195827888;2,549911004;3,430591361;4,955051246
7,619137546;7,308945482;5,39668441;5,459137575;5,677009459;5,52724881;3,174615824;2,893778054;3,195827888;2,549911004;3,430591361
9,009724204;7,619137546;7,308945482;5,39668441;5,459137575;5,677009459;5,52724881;3,174615824;2,893778054;3,195827888;2,549911004
8,267784455;9,009724204;7,619137546;7,308945482;5,39668441;5,459137575;5,677009459;5,52724881;3,174615824;2,893778054;3,195827888
9,679450422;8,267784455;9,009724204;7,619137546;7,308945482;5,39668441;5,459137575;5,677009459;5,52724881;3,174615824;2,893778054
11,142485055;9,679450422;8,267784455;9,009724204;7,619137546;7,308945482;5,39668441;5,459137575;5,677009459;5,52724881;3,174615824
11,108490355;11,142485055;9,679450422;8,267784455;9,009724204;7,619137546;7,308945482;5,39668441;5,459137575;5,677009459;5,52724881
10,806182113;11,108490355;11,142485055;9,679450422;8,267784455;9,009724204;7,619137546;7,308945482;5,39668441;5,459137575;5,677009459
8,648265479;10,806182113;11,108490355;11,142485055;9,679450422;8,267784455;9,009724204;7,619137546;7,308945482;5,39668441;5,459137575
9,094666889;8,648265479;10,806182113;11,108490355;11,142485055;9,679450422;8,267784455;9,009724204;7,619137546;7,308945482;5,39668441
9,124946083;9,094666889;8,648265479;10,806182113;11,108490355;11,142485055;9,679450422;8,267784455;9,009724204;7,619137546;7,308945482
8,311097431;9,124946083;9,094666889;8,648265479;10,806182113;11,108490355;11,142485055;9,679450422;8,267784455;9,009724204;7,619137546
7,674167879;8,311097431;9,124946083;9,094666889;8,648265479;10,806182113;11,108490355;11,142485055;9,679450422;8,267784455;9,009724204
7,414337345;7,674167879;8,311097431;9,124946083;9,094666889;8,648265479;10,806182113;11,108490355;11,142485055;9,679450422;8,267784455
7,687024822;7,414337345;7,674167879;8,311097431;9,124946083;9,094666889;8,648265479;10,806182113;11,108490355;11,142485055;9,679450422
8,785287096;7,687024822;7,414337345;7,674167879;8,311097431;9,124946083;9,094666889;8,648265479;10,806182113;11,108490355;11,142485055
8,882213525;8,785287096;7,687024822;7,414337345;7,674167879;8,311097431;9,124946083;9,094666889;8,648265479;10,806182113;11,108490355
9,288479551;8,882213525;8,785287096;7,687024822;7,414337345;7,674167879;8,311097431;9,124946083;9,094666889;8,648265479;10,806182113
9,030325816;9,288479551;8,882213525;8,785287096;7,687024822;7,414337345;7,674167879;8,311097431;9,124946083;9,094666889;8,648265479
7,881731574;9,030325816;9,288479551;8,882213525;8,785287096;7,687024822;7,414337345;7,674167879;8,311097431;9,124946083;9,094666889
6,878139858;7,881731574;9,030325816;9,288479551;8,882213525;8,785287096;7,687024822;7,414337345;7,674167879;8,311097431;9,124946083
7,202917182;6,878139858;7,881731574;9,030325816;9,288479551;8,882213525;8,785287096;7,687024822;7,414337345;7,674167879;8,311097431
7,309854733;7,202917182;6,878139858;7,881731574;9,030325816;9,288479551;8,882213525;8,785287096;7,687024822;7,414337345;7,674167879
7,14833767;7,309854733;7,202917182;6,878139858;7,881731574;9,030325816;9,288479551;8,882213525;8,785287096;7,687024822;7,414337345
7,657737761;7,14833767;7,309854733;7,202917182;6,878139858;7,881731574;9,030325816;9,288479551;8,882213525;8,785287096;7,687024822
9,023655205;7,657737761;7,14833767;7,309854733;7,202917182;6,878139858;7,881731574;9,030325816;9,288479551;8,882213525;8,785287096
10,042589354;9,023655205;7,657737761;7,14833767;7,309854733;7,202917182;6,878139858;7,881731574;9,030325816;9,288479551;8,882213525
10,399267918;10,042589354;9,023655205;7,657737761;7,14833767;7,309854733;7,202917182;6,878139858;7,881731574;9,030325816;9,288479551
9,91188166;10,399267918;10,042589354;9,023655205;7,657737761;7,14833767;7,309854733;7,202917182;6,878139858;7,881731574;9,030325816
9,532992283;9,91188166;10,399267918;10,042589354;9,023655205;7,657737761;7,14833767;7,309854733;7,202917182;6,878139858;7,881731574
8,841600845;9,532992283;9,91188166;10,399267918;10,042589354;9,023655205;7,657737761;7,14833767;7,309854733;7,202917182;6,878139858
8,779950018;8,841600845;9,532992283;9,91188166;10,399267918;10,042589354;9,023655205;7,657737761;7,14833767;7,309854733;7,202917182
8,985069856;8,779950018;8,841600845;9,532992283;9,91188166;10,399267918;10,042589354;9,023655205;7,657737761;7,14833767;7,309854733
8,462866985;8,985069856;8,779950018;8,841600845;9,532992283;9,91188166;10,399267918;10,042589354;9,023655205;7,657737761;7,14833767
8,732180551;8,462866985;8,985069856;8,779950018;8,841600845;9,532992283;9,91188166;10,399267918;10,042589354;9,023655205;7,657737761
9,349005641;8,732180551;8,462866985;8,985069856;8,779950018;8,841600845;9,532992283;9,91188166;10,399267918;10,042589354;9,023655205
10,965970492;9,349005641;8,732180551;8,462866985;8,985069856;8,779950018;8,841600845;9,532992283;9,91188166;10,399267918;10,042589354
11,774638645;10,965970492;9,349005641;8,732180551;8,462866985;8,985069856;8,779950018;8,841600845;9,532992283;9,91188166;10,399267918
11,702231099;11,774638645;10,965970492;9,349005641;8,732180551;8,462866985;8,985069856;8,779950018;8,841600845;9,532992283;9,91188166
10,5250014;11,702231099;11,774638645;10,965970492;9,349005641;8,732180551;8,462866985;8,985069856;8,779950018;8,841600845;9,532992283
9,411942706;10,5250014;11,702231099;11,774638645;10,965970492;9,349005641;8,732180551;8,462866985;8,985069856;8,779950018;8,841600845
9,596236012;9,411942706;10,5250014;11,702231099;11,774638645;10,965970492;9,349005641;8,732180551;8,462866985;8,985069856;8,779950018
9,253510465;9,596236012;9,411942706;10,5250014;11,702231099;11,774638645;10,965970492;9,349005641;8,732180551;8,462866985;8,985069856
8,646933626;9,253510465;9,596236012;9,411942706;10,5250014;11,702231099;11,774638645;10,965970492;9,349005641;8,732180551;8,462866985
8,702676765;8,646933626;9,253510465;9,596236012;9,411942706;10,5250014;11,702231099;11,774638645;10,965970492;9,349005641;8,732180551
9,634225174;8,702676765;8,646933626;9,253510465;9,596236012;9,411942706;10,5250014;11,702231099;11,774638645;10,965970492;9,349005641
11,34554234;9,634225174;8,702676765;8,646933626;9,253510465;9,596236012;9,411942706;10,5250014;11,702231099;11,774638645;10,965970492
11,242431005;11,34554234;9,634225174;8,702676765;8,646933626;9,253510465;9,596236012;9,411942706;10,5250014;11,702231099;11,774638645
9,73576206;11,242431005;11,34554234;9,634225174;8,702676765;8,646933626;9,253510465;9,596236012;9,411942706;10,5250014;11,702231099
9,110367264;9,73576206;11,242431005;11,34554234;9,634225174;8,702676765;8,646933626;9,253510465;9,596236012;9,411942706;10,5250014
6,140666581;9,110367264;9,73576206;11,242431005;11,34554234;9,634225174;8,702676765;8,646933626;9,253510465;9,596236012;9,411942706
6,161545524;6,140666581;9,110367264;9,73576206;11,242431005;11,34554234;9,634225174;8,702676765;8,646933626;9,253510465;9,596236012
6,403663505;6,161545524;6,140666581;9,110367264;9,73576206;11,242431005;11,34554234;9,634225174;8,702676765;8,646933626;9,253510465
6,059669734;6,403663505;6,161545524;6,140666581;9,110367264;9,73576206;11,242431005;11,34554234;9,634225174;8,702676765;8,646933626
4,978810718;6,059669734;6,403663505;6,161545524;6,140666581;9,110367264;9,73576206;11,242431005;11,34554234;9,634225174;8,702676765
4,932692531;4,978810718;6,059669734;6,403663505;6,161545524;6,140666581;9,110367264;9,73576206;11,242431005;11,34554234;9,634225174
6,441959972;4,932692531;4,978810718;6,059669734;6,403663505;6,161545524;6,140666581;9,110367264;9,73576206;11,242431005;11,34554234
3,447570598;6,441959972;4,932692531;4,978810718;6,059669734;6,403663505;6,161545524;6,140666581;9,110367264;9,73576206;11,242431005
-0,123614657;3,447570598;6,441959972;4,932692531;4,978810718;6,059669734;6,403663505;6,161545524;6,140666581;9,110367264;9,73576206
-3,010899989;-0,123614657;3,447570598;6,441959972;4,932692531;4,978810718;6,059669734;6,403663505;6,161545524;6,140666581;9,110367264
-4,238470013;-3,010899989;-0,123614657;3,447570598;6,441959972;4,932692531;4,978810718;6,059669734;6,403663505;6,161545524;6,140666581
-7,189025849;-4,238470013;-3,010899989;-0,123614657;3,447570598;6,441959972;4,932692531;4,978810718;6,059669734;6,403663505;6,161545524
-6,896825734;-7,189025849;-4,238470013;-3,010899989;-0,123614657;3,447570598;6,441959972;4,932692531;4,978810718;6,059669734;6,403663505
-4,90132278;-6,896825734;-7,189025849;-4,238470013;-3,010899989;-0,123614657;3,447570598;6,441959972;4,932692531;4,978810718;6,059669734
-4,04537623;-4,90132278;-6,896825734;-7,189025849;-4,238470013;-3,010899989;-0,123614657;3,447570598;6,441959972;4,932692531;4,978810718
-3,980138123;-4,04537623;-4,90132278;-6,896825734;-7,189025849;-4,238470013;-3,010899989;-0,123614657;3,447570598;6,441959972;4,932692531
-2,93346057;-3,980138123;-4,04537623;-4,90132278;-6,896825734;-7,189025849;-4,238470013;-3,010899989;-0,123614657;3,447570598;6,441959972
-1,61692041;-2,93346057;-3,980138123;-4,04537623;-4,90132278;-6,896825734;-7,189025849;-4,238470013;-3,010899989;-0,123614657;3,447570598
-3,360247218;-1,61692041;-2,93346057;-3,980138123;-4,04537623;-4,90132278;-6,896825734;-7,189025849;-4,238470013;-3,010899989;-0,123614657
-5,331304561;-3,360247218;-1,61692041;-2,93346057;-3,980138123;-4,04537623;-4,90132278;-6,896825734;-7,189025849;-4,238470013;-3,010899989
-7,355642662;-5,331304561;-3,360247218;-1,61692041;-2,93346057;-3,980138123;-4,04537623;-4,90132278;-6,896825734;-7,189025849;-4,238470013
-8,28671117;-7,355642662;-5,331304561;-3,360247218;-1,61692041;-2,93346057;-3,980138123;-4,04537623;-4,90132278;-6,896825734;-7,189025849
-9,324590032;-8,28671117;-7,355642662;-5,331304561;-3,360247218;-1,61692041;-2,93346057;-3,980138123;-4,04537623;-4,90132278;-6,896825734
-10,025611135;-9,324590032;-8,28671117;-7,355642662;-5,331304561;-3,360247218;-1,61692041;-2,93346057;-3,980138123;-4,04537623;-4,90132278
-11,757720098;-10,025611135;-9,324590032;-8,28671117;-7,355642662;-5,331304561;-3,360247218;-1,61692041;-2,93346057;-3,980138123;-4,04537623
-13,559000491;-11,757720098;-10,025611135;-9,324590032;-8,28671117;-7,355642662;-5,331304561;-3,360247218;-1,61692041;-2,93346057;-3,980138123
-15,800072233;-13,559000491;-11,757720098;-10,025611135;-9,324590032;-8,28671117;-7,355642662;-5,331304561;-3,360247218;-1,61692041;-2,93346057
-16,77246345;-15,800072233;-13,559000491;-11,757720098;-10,025611135;-9,324590032;-8,28671117;-7,355642662;-5,331304561;-3,360247218;-1,61692041
-17,882835431;-16,77246345;-15,800072233;-13,559000491;-11,757720098;-10,025611135;-9,324590032;-8,28671117;-7,355642662;-5,331304561;-3,360247218
-19,150943565;-17,882835431;-16,77246345;-15,800072233;-13,559000491;-11,757720098;-10,025611135;-9,324590032;-8,28671117;-7,355642662;-5,331304561
-19,217241606;-19,150943565;-17,882835431;-16,77246345;-15,800072233;-13,559000491;-11,757720098;-10,025611135;-9,324590032;-8,28671117;-7,355642662
-18,8400327;-19,217241606;-19,150943565;-17,882835431;-16,77246345;-15,800072233;-13,559000491;-11,757720098;-10,025611135;-9,324590032;-8,28671117
