"YM"
7,983058842
4,715054176
7,494167762
3,044858277
-7,792985562
-8,16129173
1,867330707
4,130571416
-1,657932375
3,829943262
18,746165551
16,612907353
-0,535169968000001
-2,06990683
11,493043503
10,002616985
-6,677046783
-7,46006174
7,776983645
9,502953728
-2,105929457
0,0671163210000006
16,107331459
17,745276139
4,203718594
1,383926701
9,458412108
5,73291251
-9,437687372
-11,976704345
-1,62666551
0,360633858
-5,689975973
-3,410959047
6,559642689
8,863464624
3,252291366
1,654733046
3,283433375
-0,722974807
-8,140819303
-8,057911517
-1,961447964
-1,070739568
-4,944962328
-3,139539722
4,689885222
5,904350961
-2,420940989
-8,153985949
-6,502760225
-8,502965107
-17,723034118
-19,666031496
-9,533365947
-1,65880399
-3,258225021
-5,828482908
-4,219915557
-3,257433701
-4,95628651
-4,915608046
-2,129553745
-1,420320141
-3,810906354
-4,880675936
-3,166193092
-1,778894452
-2,407716906
-3,462435069
-4,372042154
-5,998452582
-6,927049724
-5,329969714
-2,966965445
-2,470109746
-2,749232546
-2,01281624
-2,153571576
-4,257648018
-6,259784236
-6,159377779
-3,912133425
-1,332107788
-0,79804079
-2,393699967
-3,363690951
-3,180818336
-4,242059053
-6,096462168
-5,98197923
-5,292761059
-6,63342593
-7,56219519
-4,906957931
-0,892137229
0,186184175
-0,672498039
0,522543872
2,56725702
1,397587383
-1,893422092
-2,833259267
-1,29792726
-0,917356429
-1,689232207
-2,345702432
-6,109631858
-12,773485727
-13,883242671
-7,041876547
-1,833639335
-2,400869741
-0,852634893
5,564494259
7,031320385
-1,27636571
-9,678112409
-10,074614964
-5,555335422
-1,306181214
0,642127849
-0,144680975
-1,00775804
0,577568688
1,252276469
-2,642091297
-6,263589951
-3,152442224
2,036074873
1,915623788
-0,779332666
-0,885944941
0,324309047
-0,168874723
-1,551241757
-1,616903793
-0,736299596
-0,238148493
-0,429829776
-1,224947169
-1,7416795
-1,413473804
-1,315848579
-2,071375664
-1,82118035
0,396948905
1,717404028
0,457260851
-1,154912335
-1,045511099
-0,760055642
-1,369210916
-1,2307952
0,170018927
2,204064974
3,701824578
4,002720504
4,068295756
4,169815097
3,64990585
3,084599415
3,174397361
2,507226428
0,745811229
0,6245921
2,360421442
2,288838861
0,327777001
0,79776144
3,216301996
2,76901404
0,615503692
0,642457619
2,397602154
3,388188192
3,565860488
4,549781051
4,925271312
3,771490929
2,966178267
3,087680556
2,553283028
