"YS_L1";"YS_L2";"YS_L3";"YS_L4";"YS_L5";"YS_L6";"YS_L7";"YS_L8";"YS_L9";"YS_L10";"YS_L11"
-7,817310972;-2,191178435;-2,075575828;-8,566993876;-9,287130361;-2,95367562;-1,62301358;-6,190664551;-6,497946027;0,279544066;2,187881602
-7,832386458;-7,817310972;-2,191178435;-2,075575828;-8,566993876;-9,287130361;-2,95367562;-1,62301358;-6,190664551;-6,497946027;0,279544066
-1,08148131;-7,832386458;-7,817310972;-2,191178435;-2,075575828;-8,566993876;-9,287130361;-2,95367562;-1,62301358;-6,190664551;-6,497946027
-0,244502931000001;-1,08148131;-7,832386458;-7,817310972;-2,191178435;-2,075575828;-8,566993876;-9,287130361;-2,95367562;-1,62301358;-6,190664551
-5,957313989;-0,244502931000001;-1,08148131;-7,832386458;-7,817310972;-2,191178435;-2,075575828;-8,566993876;-9,287130361;-2,95367562;-1,62301358
-4,961742685;-5,957313989;-0,244502931000001;-1,08148131;-7,832386458;-7,817310972;-2,191178435;-2,075575828;-8,566993876;-9,287130361;-2,95367562
2,96315309;-4,961742685;-5,957313989;-0,244502931000001;-1,08148131;-7,832386458;-7,817310972;-2,191178435;-2,075575828;-8,566993876;-9,287130361
4,223474327;2,96315309;-4,961742685;-5,957313989;-0,244502931000001;-1,08148131;-7,832386458;-7,817310972;-2,191178435;-2,075575828;-8,566993876
-2,866774388;4,223474327;2,96315309;-4,961742685;-5,957313989;-0,244502931000001;-1,08148131;-7,832386458;-7,817310972;-2,191178435;-2,075575828
-3,356140236;-2,866774388;4,223474327;2,96315309;-4,961742685;-5,957313989;-0,244502931000001;-1,08148131;-7,832386458;-7,817310972;-2,191178435
2,9847388;-3,356140236;-2,866774388;4,223474327;2,96315309;-4,961742685;-5,957313989;-0,244502931000001;-1,08148131;-7,832386458;-7,817310972
2,795440218;2,9847388;-3,356140236;-2,866774388;4,223474327;2,96315309;-4,961742685;-5,957313989;-0,244502931000001;-1,08148131;-7,832386458
-4,614474115;2,795440218;2,9847388;-3,356140236;-2,866774388;4,223474327;2,96315309;-4,961742685;-5,957313989;-0,244502931000001;-1,08148131
-7,148338056;-4,614474115;2,795440218;2,9847388;-3,356140236;-2,866774388;4,223474327;2,96315309;-4,961742685;-5,957313989;-0,244502931000001
-1,291484525;-7,148338056;-4,614474115;2,795440218;2,9847388;-3,356140236;-2,866774388;4,223474327;2,96315309;-4,961742685;-5,957313989
-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115;2,795440218;2,9847388;-3,356140236;-2,866774388;4,223474327;2,96315309;-4,961742685
-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115;2,795440218;2,9847388;-3,356140236;-2,866774388;4,223474327;2,96315309
-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115;2,795440218;2,9847388;-3,356140236;-2,866774388;4,223474327
1,277624784;-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115;2,795440218;2,9847388;-3,356140236;-2,866774388
2,589152982;1,277624784;-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115;2,795440218;2,9847388;-3,356140236
-1,578072838;2,589152982;1,277624784;-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115;2,795440218;2,9847388
-3,001686583;-1,578072838;2,589152982;1,277624784;-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115;2,795440218
-0,198859041;-3,001686583;-1,578072838;2,589152982;1,277624784;-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056;-4,614474115
0,250233828999999;-0,198859041;-3,001686583;-1,578072838;2,589152982;1,277624784;-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525;-7,148338056
-2,035658844;0,250233828999999;-0,198859041;-3,001686583;-1,578072838;2,589152982;1,277624784;-4,461014603;-5,057002334;-0,0468952459999994;-1,291484525
-1,569686395;-2,035658844;0,250233828999999;-0,198859041;-3,001686583;-1,578072838;2,589152982;1,277624784;-4,461014603;-5,057002334;-0,0468952459999994
2,038513024;-1,569686395;-2,035658844;0,250233828999999;-0,198859041;-3,001686583;-1,578072838;2,589152982;1,277624784;-4,461014603;-5,057002334
2,448555513;2,038513024;-1,569686395;-2,035658844;0,250233828999999;-0,198859041;-3,001686583;-1,578072838;2,589152982;1,277624784;-4,461014603
-1,227631089;2,448555513;2,038513024;-1,569686395;-2,035658844;0,250233828999999;-0,198859041;-3,001686583;-1,578072838;2,589152982;1,277624784
-3,670148734;-1,227631089;2,448555513;2,038513024;-1,569686395;-2,035658844;0,250233828999999;-0,198859041;-3,001686583;-1,578072838;2,589152982
-4,07085093;-3,670148734;-1,227631089;2,448555513;2,038513024;-1,569686395;-2,035658844;0,250233828999999;-0,198859041;-3,001686583;-1,578072838
-5,069995205;-4,07085093;-3,670148734;-1,227631089;2,448555513;2,038513024;-1,569686395;-2,035658844;0,250233828999999;-0,198859041;-3,001686583
-7,243193274;-5,069995205;-4,07085093;-3,670148734;-1,227631089;2,448555513;2,038513024;-1,569686395;-2,035658844;0,250233828999999;-0,198859041
-6,873096;-7,243193274;-5,069995205;-4,07085093;-3,670148734;-1,227631089;2,448555513;2,038513024;-1,569686395;-2,035658844;0,250233828999999
-4,054277359;-6,873096;-7,243193274;-5,069995205;-4,07085093;-3,670148734;-1,227631089;2,448555513;2,038513024;-1,569686395;-2,035658844
-3,757132667;-4,054277359;-6,873096;-7,243193274;-5,069995205;-4,07085093;-3,670148734;-1,227631089;2,448555513;2,038513024;-1,569686395
-5,461806678;-3,757132667;-4,054277359;-6,873096;-7,243193274;-5,069995205;-4,07085093;-3,670148734;-1,227631089;2,448555513;2,038513024
-3,8011053;-5,461806678;-3,757132667;-4,054277359;-6,873096;-7,243193274;-5,069995205;-4,07085093;-3,670148734;-1,227631089;2,448555513
1,383275885;-3,8011053;-5,461806678;-3,757132667;-4,054277359;-6,873096;-7,243193274;-5,069995205;-4,07085093;-3,670148734;-1,227631089
2,789590505;1,383275885;-3,8011053;-5,461806678;-3,757132667;-4,054277359;-6,873096;-7,243193274;-5,069995205;-4,07085093;-3,670148734
1,307447623;2,789590505;1,383275885;-3,8011053;-5,461806678;-3,757132667;-4,054277359;-6,873096;-7,243193274;-5,069995205;-4,07085093
2,961669776;1,307447623;2,789590505;1,383275885;-3,8011053;-5,461806678;-3,757132667;-4,054277359;-6,873096;-7,243193274;-5,069995205
5,539744679;2,961669776;1,307447623;2,789590505;1,383275885;-3,8011053;-5,461806678;-3,757132667;-4,054277359;-6,873096;-7,243193274
4,870774208;5,539744679;2,961669776;1,307447623;2,789590505;1,383275885;-3,8011053;-5,461806678;-3,757132667;-4,054277359;-6,873096
2,562702299;4,870774208;5,539744679;2,961669776;1,307447623;2,789590505;1,383275885;-3,8011053;-5,461806678;-3,757132667;-4,054277359
2,71668441;2,562702299;4,870774208;5,539744679;2,961669776;1,307447623;2,789590505;1,383275885;-3,8011053;-5,461806678;-3,757132667
4,211547828;2,71668441;2,562702299;4,870774208;5,539744679;2,961669776;1,307447623;2,789590505;1,383275885;-3,8011053;-5,461806678
4,092753647;4,211547828;2,71668441;2,562702299;4,870774208;5,539744679;2,961669776;1,307447623;2,789590505;1,383275885;-3,8011053
4,11246552;4,092753647;4,211547828;2,71668441;2,562702299;4,870774208;5,539744679;2,961669776;1,307447623;2,789590505;1,383275885
5,39374063;4,11246552;4,092753647;4,211547828;2,71668441;2,562702299;4,870774208;5,539744679;2,961669776;1,307447623;2,789590505
5,983883053;5,39374063;4,11246552;4,092753647;4,211547828;2,71668441;2,562702299;4,870774208;5,539744679;2,961669776;1,307447623
4,740608655;5,983883053;5,39374063;4,11246552;4,092753647;4,211547828;2,71668441;2,562702299;4,870774208;5,539744679;2,961669776
2,791165936;4,740608655;5,983883053;5,39374063;4,11246552;4,092753647;4,211547828;2,71668441;2,562702299;4,870774208;5,539744679
3,119837481;2,791165936;4,740608655;5,983883053;5,39374063;4,11246552;4,092753647;4,211547828;2,71668441;2,562702299;4,870774208
5,429372111;3,119837481;2,791165936;4,740608655;5,983883053;5,39374063;4,11246552;4,092753647;4,211547828;2,71668441;2,562702299
6,293131199;5,429372111;3,119837481;2,791165936;4,740608655;5,983883053;5,39374063;4,11246552;4,092753647;4,211547828;2,71668441
5,451309782;6,293131199;5,429372111;3,119837481;2,791165936;4,740608655;5,983883053;5,39374063;4,11246552;4,092753647;4,211547828
6,039986849;5,451309782;6,293131199;5,429372111;3,119837481;2,791165936;4,740608655;5,983883053;5,39374063;4,11246552;4,092753647
8,287147284;6,039986849;5,451309782;6,293131199;5,429372111;3,119837481;2,791165936;4,740608655;5,983883053;5,39374063;4,11246552
7,34627714;8,287147284;6,039986849;5,451309782;6,293131199;5,429372111;3,119837481;2,791165936;4,740608655;5,983883053;5,39374063
3,485677932;7,34627714;8,287147284;6,039986849;5,451309782;6,293131199;5,429372111;3,119837481;2,791165936;4,740608655;5,983883053
2,911859631;3,485677932;7,34627714;8,287147284;6,039986849;5,451309782;6,293131199;5,429372111;3,119837481;2,791165936;4,740608655
6,000286816;2,911859631;3,485677932;7,34627714;8,287147284;6,039986849;5,451309782;6,293131199;5,429372111;3,119837481;2,791165936
5,886561525;6,000286816;2,911859631;3,485677932;7,34627714;8,287147284;6,039986849;5,451309782;6,293131199;5,429372111;3,119837481
1,944908077;5,886561525;6,000286816;2,911859631;3,485677932;7,34627714;8,287147284;6,039986849;5,451309782;6,293131199;5,429372111
0,893316085;1,944908077;5,886561525;6,000286816;2,911859631;3,485677932;7,34627714;8,287147284;6,039986849;5,451309782;6,293131199
3,479013743;0,893316085;1,944908077;5,886561525;6,000286816;2,911859631;3,485677932;7,34627714;8,287147284;6,039986849;5,451309782
4,373599457;3,479013743;0,893316085;1,944908077;5,886561525;6,000286816;2,911859631;3,485677932;7,34627714;8,287147284;6,039986849
2,05480567;4,373599457;3,479013743;0,893316085;1,944908077;5,886561525;6,000286816;2,911859631;3,485677932;7,34627714;8,287147284
1,861526546;2,05480567;4,373599457;3,479013743;0,893316085;1,944908077;5,886561525;6,000286816;2,911859631;3,485677932;7,34627714
5,161469422;1,861526546;2,05480567;4,373599457;3,479013743;0,893316085;1,944908077;5,886561525;6,000286816;2,911859631;3,485677932
7,175169612;5,161469422;1,861526546;2,05480567;4,373599457;3,479013743;0,893316085;1,944908077;5,886561525;6,000286816;2,911859631
5,660639037;7,175169612;5,161469422;1,861526546;2,05480567;4,373599457;3,479013743;0,893316085;1,944908077;5,886561525;6,000286816
3,796421248;5,660639037;7,175169612;5,161469422;1,861526546;2,05480567;4,373599457;3,479013743;0,893316085;1,944908077;5,886561525
5,226750432;3,796421248;5,660639037;7,175169612;5,161469422;1,861526546;2,05480567;4,373599457;3,479013743;0,893316085;1,944908077
7,794180978;5,226750432;3,796421248;5,660639037;7,175169612;5,161469422;1,861526546;2,05480567;4,373599457;3,479013743;0,893316085
8,41815877;7,794180978;5,226750432;3,796421248;5,660639037;7,175169612;5,161469422;1,861526546;2,05480567;4,373599457;3,479013743
8,197926084;8,41815877;7,794180978;5,226750432;3,796421248;5,660639037;7,175169612;5,161469422;1,861526546;2,05480567;4,373599457
8,955216151;8,197926084;8,41815877;7,794180978;5,226750432;3,796421248;5,660639037;7,175169612;5,161469422;1,861526546;2,05480567
8,624983984;8,955216151;8,197926084;8,41815877;7,794180978;5,226750432;3,796421248;5,660639037;7,175169612;5,161469422;1,861526546
5,119689922;8,624983984;8,955216151;8,197926084;8,41815877;7,794180978;5,226750432;3,796421248;5,660639037;7,175169612;5,161469422
2,546557517;5,119689922;8,624983984;8,955216151;8,197926084;8,41815877;7,794180978;5,226750432;3,796421248;5,660639037;7,175169612
2,73458184;2,546557517;5,119689922;8,624983984;8,955216151;8,197926084;8,41815877;7,794180978;5,226750432;3,796421248;5,660639037
2,269545488;2,73458184;2,546557517;5,119689922;8,624983984;8,955216151;8,197926084;8,41815877;7,794180978;5,226750432;3,796421248
2,112517851;2,269545488;2,73458184;2,546557517;5,119689922;8,624983984;8,955216151;8,197926084;8,41815877;7,794180978;5,226750432
5,062246688;2,112517851;2,269545488;2,73458184;2,546557517;5,119689922;8,624983984;8,955216151;8,197926084;8,41815877;7,794180978
9,348368701;5,062246688;2,112517851;2,269545488;2,73458184;2,546557517;5,119689922;8,624983984;8,955216151;8,197926084;8,41815877
10,139072152;9,348368701;5,062246688;2,112517851;2,269545488;2,73458184;2,546557517;5,119689922;8,624983984;8,955216151;8,197926084
8,01855267;10,139072152;9,348368701;5,062246688;2,112517851;2,269545488;2,73458184;2,546557517;5,119689922;8,624983984;8,955216151
8,523289378;8,01855267;10,139072152;9,348368701;5,062246688;2,112517851;2,269545488;2,73458184;2,546557517;5,119689922;8,624983984
10,512924573;8,523289378;8,01855267;10,139072152;9,348368701;5,062246688;2,112517851;2,269545488;2,73458184;2,546557517;5,119689922
8,97233758;10,512924573;8,523289378;8,01855267;10,139072152;9,348368701;5,062246688;2,112517851;2,269545488;2,73458184;2,546557517
6,529439386;8,97233758;10,512924573;8,523289378;8,01855267;10,139072152;9,348368701;5,062246688;2,112517851;2,269545488;2,73458184
9,002643251;6,529439386;8,97233758;10,512924573;8,523289378;8,01855267;10,139072152;9,348368701;5,062246688;2,112517851;2,269545488
11,89571953;9,002643251;6,529439386;8,97233758;10,512924573;8,523289378;8,01855267;10,139072152;9,348368701;5,062246688;2,112517851
9,357871106;11,89571953;9,002643251;6,529439386;8,97233758;10,512924573;8,523289378;8,01855267;10,139072152;9,348368701;5,062246688
6,459778698;9,357871106;11,89571953;9,002643251;6,529439386;8,97233758;10,512924573;8,523289378;8,01855267;10,139072152;9,348368701
8,186954116;6,459778698;9,357871106;11,89571953;9,002643251;6,529439386;8,97233758;10,512924573;8,523289378;8,01855267;10,139072152
10,205221993;8,186954116;6,459778698;9,357871106;11,89571953;9,002643251;6,529439386;8,97233758;10,512924573;8,523289378;8,01855267
6,820483516;10,205221993;8,186954116;6,459778698;9,357871106;11,89571953;9,002643251;6,529439386;8,97233758;10,512924573;8,523289378
3,629689076;6,820483516;10,205221993;8,186954116;6,459778698;9,357871106;11,89571953;9,002643251;6,529439386;8,97233758;10,512924573
5,604789372;3,629689076;6,820483516;10,205221993;8,186954116;6,459778698;9,357871106;11,89571953;9,002643251;6,529439386;8,97233758
7,274611096;5,604789372;3,629689076;6,820483516;10,205221993;8,186954116;6,459778698;9,357871106;11,89571953;9,002643251;6,529439386
6,319643149;7,274611096;5,604789372;3,629689076;6,820483516;10,205221993;8,186954116;6,459778698;9,357871106;11,89571953;9,002643251
4,424638704;6,319643149;7,274611096;5,604789372;3,629689076;6,820483516;10,205221993;8,186954116;6,459778698;9,357871106;11,89571953
3,678996494;4,424638704;6,319643149;7,274611096;5,604789372;3,629689076;6,820483516;10,205221993;8,186954116;6,459778698;9,357871106
4,686533706;3,678996494;4,424638704;6,319643149;7,274611096;5,604789372;3,629689076;6,820483516;10,205221993;8,186954116;6,459778698
5,501511545;4,686533706;3,678996494;4,424638704;6,319643149;7,274611096;5,604789372;3,629689076;6,820483516;10,205221993;8,186954116
5,555536754;5,501511545;4,686533706;3,678996494;4,424638704;6,319643149;7,274611096;5,604789372;3,629689076;6,820483516;10,205221993
5,654716553;5,555536754;5,501511545;4,686533706;3,678996494;4,424638704;6,319643149;7,274611096;5,604789372;3,629689076;6,820483516
6,167993284;5,654716553;5,555536754;5,501511545;4,686533706;3,678996494;4,424638704;6,319643149;7,274611096;5,604789372;3,629689076
5,960419516;6,167993284;5,654716553;5,555536754;5,501511545;4,686533706;3,678996494;4,424638704;6,319643149;7,274611096;5,604789372
5,231200058;5,960419516;6,167993284;5,654716553;5,555536754;5,501511545;4,686533706;3,678996494;4,424638704;6,319643149;7,274611096
5,082496471;5,231200058;5,960419516;6,167993284;5,654716553;5,555536754;5,501511545;4,686533706;3,678996494;4,424638704;6,319643149
3,96803009;5,082496471;5,231200058;5,960419516;6,167993284;5,654716553;5,555536754;5,501511545;4,686533706;3,678996494;4,424638704
1,576472004;3,96803009;5,082496471;5,231200058;5,960419516;6,167993284;5,654716553;5,555536754;5,501511545;4,686533706;3,678996494
0,215280947;1,576472004;3,96803009;5,082496471;5,231200058;5,960419516;6,167993284;5,654716553;5,555536754;5,501511545;4,686533706
0,484671294;0,215280947;1,576472004;3,96803009;5,082496471;5,231200058;5,960419516;6,167993284;5,654716553;5,555536754;5,501511545
-0,280237309;0,484671294;0,215280947;1,576472004;3,96803009;5,082496471;5,231200058;5,960419516;6,167993284;5,654716553;5,555536754
-3,076216454;-0,280237309;0,484671294;0,215280947;1,576472004;3,96803009;5,082496471;5,231200058;5,960419516;6,167993284;5,654716553
-4,750404003;-3,076216454;-0,280237309;0,484671294;0,215280947;1,576472004;3,96803009;5,082496471;5,231200058;5,960419516;6,167993284
-3,425513402;-4,750404003;-3,076216454;-0,280237309;0,484671294;0,215280947;1,576472004;3,96803009;5,082496471;5,231200058;5,960419516
-1,042643922;-3,425513402;-4,750404003;-3,076216454;-0,280237309;0,484671294;0,215280947;1,576472004;3,96803009;5,082496471;5,231200058
-0,501576482;-1,042643922;-3,425513402;-4,750404003;-3,076216454;-0,280237309;0,484671294;0,215280947;1,576472004;3,96803009;5,082496471
-0,672639759;-0,501576482;-1,042643922;-3,425513402;-4,750404003;-3,076216454;-0,280237309;0,484671294;0,215280947;1,576472004;3,96803009
1,683899156;-0,672639759;-0,501576482;-1,042643922;-3,425513402;-4,750404003;-3,076216454;-0,280237309;0,484671294;0,215280947;1,576472004
4,688619912;1,683899156;-0,672639759;-0,501576482;-1,042643922;-3,425513402;-4,750404003;-3,076216454;-0,280237309;0,484671294;0,215280947
4,137602199;4,688619912;1,683899156;-0,672639759;-0,501576482;-1,042643922;-3,425513402;-4,750404003;-3,076216454;-0,280237309;0,484671294
0,669263275;4,137602199;4,688619912;1,683899156;-0,672639759;-0,501576482;-1,042643922;-3,425513402;-4,750404003;-3,076216454;-0,280237309
0,098080247;0,669263275;4,137602199;4,688619912;1,683899156;-0,672639759;-0,501576482;-1,042643922;-3,425513402;-4,750404003;-3,076216454
1,938802513;0,098080247;0,669263275;4,137602199;4,688619912;1,683899156;-0,672639759;-0,501576482;-1,042643922;-3,425513402;-4,750404003
1,066073036;1,938802513;0,098080247;0,669263275;4,137602199;4,688619912;1,683899156;-0,672639759;-0,501576482;-1,042643922;-3,425513402
-0,564171787;1,066073036;1,938802513;0,098080247;0,669263275;4,137602199;4,688619912;1,683899156;-0,672639759;-0,501576482;-1,042643922
0,627353343;-0,564171787;1,066073036;1,938802513;0,098080247;0,669263275;4,137602199;4,688619912;1,683899156;-0,672639759;-0,501576482
3,650660586;0,627353343;-0,564171787;1,066073036;1,938802513;0,098080247;0,669263275;4,137602199;4,688619912;1,683899156;-0,672639759
3,120459926;3,650660586;0,627353343;-0,564171787;1,066073036;1,938802513;0,098080247;0,669263275;4,137602199;4,688619912;1,683899156
0,472789946;3,120459926;3,650660586;0,627353343;-0,564171787;1,066073036;1,938802513;0,098080247;0,669263275;4,137602199;4,688619912
0,649633899;0,472789946;3,120459926;3,650660586;0,627353343;-0,564171787;1,066073036;1,938802513;0,098080247;0,669263275;4,137602199
0,914918123;0,649633899;0,472789946;3,120459926;3,650660586;0,627353343;-0,564171787;1,066073036;1,938802513;0,098080247;0,669263275
-1,751520012;0,914918123;0,649633899;0,472789946;3,120459926;3,650660586;0,627353343;-0,564171787;1,066073036;1,938802513;0,098080247
-4,749592877;-1,751520012;0,914918123;0,649633899;0,472789946;3,120459926;3,650660586;0,627353343;-0,564171787;1,066073036;1,938802513
-3,968679038;-4,749592877;-1,751520012;0,914918123;0,649633899;0,472789946;3,120459926;3,650660586;0,627353343;-0,564171787;1,066073036
-2,212352589;-3,968679038;-4,749592877;-1,751520012;0,914918123;0,649633899;0,472789946;3,120459926;3,650660586;0,627353343;-0,564171787
-2,172028834;-2,212352589;-3,968679038;-4,749592877;-1,751520012;0,914918123;0,649633899;0,472789946;3,120459926;3,650660586;0,627353343
-1,414592022;-2,172028834;-2,212352589;-3,968679038;-4,749592877;-1,751520012;0,914918123;0,649633899;0,472789946;3,120459926;3,650660586
0,171222867;-1,414592022;-2,172028834;-2,212352589;-3,968679038;-4,749592877;-1,751520012;0,914918123;0,649633899;0,472789946;3,120459926
0,807830916;0,171222867;-1,414592022;-2,172028834;-2,212352589;-3,968679038;-4,749592877;-1,751520012;0,914918123;0,649633899;0,472789946
0,390175272;0,807830916;0,171222867;-1,414592022;-2,172028834;-2,212352589;-3,968679038;-4,749592877;-1,751520012;0,914918123;0,649633899
-0,313947257;0,390175272;0,807830916;0,171222867;-1,414592022;-2,172028834;-2,212352589;-3,968679038;-4,749592877;-1,751520012;0,914918123
-1,517522642;-0,313947257;0,390175272;0,807830916;0,171222867;-1,414592022;-2,172028834;-2,212352589;-3,968679038;-4,749592877;-1,751520012
-2,080651867;-1,517522642;-0,313947257;0,390175272;0,807830916;0,171222867;-1,414592022;-2,172028834;-2,212352589;-3,968679038;-4,749592877
-1,038630284;-2,080651867;-1,517522642;-0,313947257;0,390175272;0,807830916;0,171222867;-1,414592022;-2,172028834;-2,212352589;-3,968679038
-0,125945313;-1,038630284;-2,080651867;-1,517522642;-0,313947257;0,390175272;0,807830916;0,171222867;-1,414592022;-2,172028834;-2,212352589
0,0271202770000002;-0,125945313;-1,038630284;-2,080651867;-1,517522642;-0,313947257;0,390175272;0,807830916;0,171222867;-1,414592022;-2,172028834
1,015041945;0,0271202770000002;-0,125945313;-1,038630284;-2,080651867;-1,517522642;-0,313947257;0,390175272;0,807830916;0,171222867;-1,414592022
1,762753371;1,015041945;0,0271202770000002;-0,125945313;-1,038630284;-2,080651867;-1,517522642;-0,313947257;0,390175272;0,807830916;0,171222867
0,40472779;1,762753371;1,015041945;0,0271202770000002;-0,125945313;-1,038630284;-2,080651867;-1,517522642;-0,313947257;0,390175272;0,807830916
