"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
-0,149;0,14;-0,316;-0,688;-0,088;-0,049;0,08;-0,246;-0,242;-0,616;0,186;-0,057;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;-0,433784474;-0,209277583;-0,307207247;-0,647910343;-0,466310534;-0,465468185;-0,608213347;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,153788371;-0,438212745;0,001463455;-0,274997067;0,07538507;-0,164455827;-0,001384232;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;-0,069756463;0,030137016;-0,11053792;0,174805356;-0,198333131;0,131623406;-0,066387733;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,11669348;0,251689155;0,054938885;0,105929383;0,184283471;0,071315163;0,105466992;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,065406134;0,053476279;-0,123598006;0,091719886;-0,14177368;-0,015930518;-0,023869906;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,400244999;-0,339326485;-0,271305509;-0,253174093;-0,32732009;-0,176688707;-0,098580283;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;0,043887496;-0,131569237;0,035639481;-0,11911302;0,013629247;0,108397093;-0,098926196;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213;-0,243009492;-0,141526534;0,006999394;-0,174284325;0,061244751;0,037783075;-0,102711903
0,2;-0,149;0,14;-0,316;-0,688;-0,088;-0,049;0,08;-0,246;-0,242;-0,616;0,186;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;-0,433784474;-0,209277583;-0,307207247;-0,647910343;-0,466310534;-0,465468185;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,153788371;-0,438212745;0,001463455;-0,274997067;0,07538507;-0,164455827;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;-0,069756463;0,030137016;-0,11053792;0,174805356;-0,198333131;0,131623406;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,11669348;0,251689155;0,054938885;0,105929383;0,184283471;0,071315163;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,065406134;0,053476279;-0,123598006;0,091719886;-0,14177368;-0,015930518;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,400244999;-0,339326485;-0,271305509;-0,253174093;-0,32732009;-0,176688707;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;0,043887496;-0,131569237;0,035639481;-0,11911302;0,013629247;0,108397093;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213;-0,243009492;-0,141526534;0,006999394;-0,174284325;0,061244751;0,037783075
-0,005;0,2;-0,149;0,14;-0,316;-0,688;-0,088;-0,049;0,08;-0,246;-0,242;-0,616;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;-0,433784474;-0,209277583;-0,307207247;-0,647910343;-0,466310534;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,153788371;-0,438212745;0,001463455;-0,274997067;0,07538507;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;-0,069756463;0,030137016;-0,11053792;0,174805356;-0,198333131;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,11669348;0,251689155;0,054938885;0,105929383;0,184283471;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,065406134;0,053476279;-0,123598006;0,091719886;-0,14177368;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,400244999;-0,339326485;-0,271305509;-0,253174093;-0,32732009;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;0,043887496;-0,131569237;0,035639481;-0,11911302;0,013629247;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213;-0,243009492;-0,141526534;0,006999394;-0,174284325;0,061244751
-0,115;-0,005;0,2;-0,149;0,14;-0,316;-0,688;-0,088;-0,049;0,08;-0,246;-0,242;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;-0,433784474;-0,209277583;-0,307207247;-0,647910343;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,153788371;-0,438212745;0,001463455;-0,274997067;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;-0,069756463;0,030137016;-0,11053792;0,174805356;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,11669348;0,251689155;0,054938885;0,105929383;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,065406134;0,053476279;-0,123598006;0,091719886;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,400244999;-0,339326485;-0,271305509;-0,253174093;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;0,043887496;-0,131569237;0,035639481;-0,11911302;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213;-0,243009492;-0,141526534;0,006999394;-0,174284325
-0,768;-0,115;-0,005;0,2;-0,149;0,14;-0,316;-0,688;-0,088;-0,049;0,08;-0,246;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;-0,433784474;-0,209277583;-0,307207247;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,153788371;-0,438212745;0,001463455;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;-0,069756463;0,030137016;-0,11053792;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,11669348;0,251689155;0,054938885;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,065406134;0,053476279;-0,123598006;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,400244999;-0,339326485;-0,271305509;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;0,043887496;-0,131569237;0,035639481;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213;-0,243009492;-0,141526534;0,006999394
0,246;-0,768;-0,115;-0,005;0,2;-0,149;0,14;-0,316;-0,688;-0,088;-0,049;0,08;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;-0,433784474;-0,209277583;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,153788371;-0,438212745;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;-0,069756463;0,030137016;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,11669348;0,251689155;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,065406134;0,053476279;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,400244999;-0,339326485;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;0,043887496;-0,131569237;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213;-0,243009492;-0,141526534
0,407;0,246;-0,768;-0,115;-0,005;0,2;-0,149;0,14;-0,316;-0,688;-0,088;-0,049;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;-0,433784474;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,153788371;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;-0,069756463;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,11669348;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,065406134;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,400244999;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;0,043887496;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213;-0,243009492
-0,116;0,407;0,246;-0,768;-0,115;-0,005;0,2;-0,149;0,14;-0,316;-0,688;-0,088;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,22751684;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;-0,109485103;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;-0,212013381;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;0,277847408;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,023008303;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;-0,294724004;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;0,073432503;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436;-0,090813213
-0,337;-0,116;0,407;0,246;-0,768;-0,115;-0,005;0,2;-0,149;0,14;-0,316;-0,688;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;-0,167818433;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;-0,093963623;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;-0,175869144;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,392422853;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,069019032;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,258433822;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,13088647;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369;-0,118058436
0,285;-0,337;-0,116;0,407;0,246;-0,768;-0,115;-0,005;0,2;-0,149;0,14;-0,316;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,131429374;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;-0,153092441;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;0,14340597;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;0,331623433;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,138315906;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;-0,19218467;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,105890123;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858;0,063754369
-0,303;0,285;-0,337;-0,116;0,407;0,246;-0,768;-0,115;-0,005;0,2;-0,149;0,14;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;-0,13654137;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,00741318;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,07856319;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;0,272772695;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,283217048;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,359192841;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;-0,054846681;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283;-0,110365858
0,123;-0,303;0,285;-0,337;-0,116;0,407;0,246;-0,768;-0,115;-0,005;0,2;-0,149;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,178758304;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;-0,162825996;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;-0,049088868;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,120671322;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,006056631;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,322261826;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;0,391421509;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854;-0,27400283
-0,036;0,123;-0,303;0,285;-0,337;-0,116;0,407;0,246;-0,768;-0,115;-0,005;0,2;-0,69401552;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,180288801;0,135793373;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;-0,098955295;0,16470223;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,009545867;0,123376514;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,051324856;0,07315872;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,173441906;0,07581634;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,316292968;-0,252933466;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,081712771;-0,271719572;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008;-0,317407854
0,338;-0,036;0,123;-0,303;0,285;-0,337;-0,116;0,407;0,246;-0,768;-0,115;-0,005;-0,447752327;-0,69401552;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,081104958;0,084983654;0,135793373;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;0,021290408;0,225667285;0,16470223;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,041352312;0,066540801;0,123376514;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,094569249;0,0957;0,07315872;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;0,197308237;0,150742123;0,07581634;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,233814338;-0,009054237;-0,252933466;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,043356465;-0,254472315;-0,271719572;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595;-0,080344008
-0,564;0,338;-0,036;0,123;-0,303;0,285;-0,337;-0,116;0,407;0,246;-0,768;-0,115;0,258557457;-0,447752327;-0,69401552;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;0,461352471;0,0228;0,084983654;0,135793373;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;-0,04274824;-0,015856103;0,225667285;0,16470223;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,193374888;0,042259076;0,066540801;0,123376514;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,007644889;-0,229951041;0,0957;0,07315872;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,068530679;-0,07408806;0,150742123;0,07581634;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,131008706;-0,015338525;-0,009054237;-0,252933466;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;0,205659611;0,459845969;-0,254472315;-0,271719572;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183;-0,096713595
0,087;-0,564;0,338;-0,036;0,123;-0,303;0,285;-0,337;-0,116;0,407;0,246;-0,768;-0,358872314;0,258557457;-0,447752327;-0,69401552;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;0,309196318;-0,153704183;0,0228;0,084983654;0,135793373;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;-0,06856526;0,027543078;-0,015856103;0,225667285;0,16470223;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,03881468;-0,067675577;0,042259076;0,066540801;0,123376514;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,082222272;-0,089120063;-0,229951041;0,0957;0,07315872;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,080563221;-0,10818703;-0,07408806;0,150742123;0,07581634;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;-0,093901395;-0,101480846;-0,015338525;-0,009054237;-0,252933466;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,087038729;-0,624744178;0,459845969;-0,254472315;-0,271719572;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691;-0,387282183
-0,525;0,087;-0,564;0,338;-0,036;0,123;-0,303;0,285;-0,337;-0,116;0,407;0,246;-0,239684543;-0,358872314;0,258557457;-0,447752327;-0,69401552;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;0,147474833;-0,058146022;-0,153704183;0,0228;0,084983654;0,135793373;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;0,212924229;0,047906285;0,027543078;-0,015856103;0,225667285;0,16470223;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;0,043041553;0,045865931;-0,067675577;0,042259076;0,066540801;0,123376514;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,027475072;-0,03974064;-0,089120063;-0,229951041;0,0957;0,07315872;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;0,277863518;0,055852588;-0,10818703;-0,07408806;0,150742123;0,07581634;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,130728792;0,005673718;-0,101480846;-0,015338525;-0,009054237;-0,252933466;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,136368835;0,032789584;-0,624744178;0,459845969;-0,254472315;-0,271719572;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265;-0,044317691
-0,312;-0,525;0,087;-0,564;0,338;-0,036;0,123;-0,303;0,285;-0,337;-0,116;0,407;-0,271795101;-0,239684543;-0,358872314;0,258557457;-0,447752327;-0,69401552;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;0,269404638;-0,146000624;-0,058146022;-0,153704183;0,0228;0,084983654;0,135793373;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;-0,055268033;-0,084011144;0,047906285;0,027543078;-0,015856103;0,225667285;0,16470223;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;-0,06167868;-0,028769052;0,045865931;-0,067675577;0,042259076;0,066540801;0,123376514;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;-0,047930523;-0,129711781;-0,03974064;-0,089120063;-0,229951041;0,0957;0,07315872;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;-0,141532712;-0,115747268;0,055852588;-0,10818703;-0,07408806;0,150742123;0,07581634;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,034831178;0,376073124;0,005673718;-0,101480846;-0,015338525;-0,009054237;-0,252933466;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,151335967;-0,177826035;0,032789584;-0,624744178;0,459845969;-0,254472315;-0,271719572;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421;-0,31101265
-0,664;-0,312;-0,525;0,087;-0,564;0,338;-0,036;0,123;-0,303;0,285;-0,337;-0,116;-0,3554586;-0,271795101;-0,239684543;-0,358872314;0,258557457;-0,447752327;-0,69401552;-0,098119871;0,018911279;-0,457930219;0,034685747;0,00747497;-0,047199121;-0,146000624;-0,058146022;-0,153704183;0,0228;0,084983654;0,135793373;0,028821403;-0,018268524;0,243910787;-0,062672779;0,112304326;0,014767143;-0,084011144;0,047906285;0,027543078;-0,015856103;0,225667285;0,16470223;0,140630607;0,08723011;0,167471157;0,116766773;-0,127896202;0,118471622;-0,028769052;0,045865931;-0,067675577;0,042259076;0,066540801;0,123376514;0,092533529;-0,020013837;0,000206547;0,12928128;0,081770754;0,140016101;-0,129711781;-0,03974064;-0,089120063;-0,229951041;0,0957;0,07315872;-0,099237867;-0,170076756;0,128839788;-0,237909706;0,029130789;0,07497411;-0,115747268;0,055852588;-0,10818703;-0,07408806;0,150742123;0,07581634;0,168031031;0,153567537;0,11702898;0,188134535;0,182113393;0,020661135;0,376073124;0,005673718;-0,101480846;-0,015338525;-0,009054237;-0,252933466;-0,180386579;0,073037936;-0,130352137;0,151769477;-0,066314774;0,053730074;-0,177826035;0,032789584;-0,624744178;0,459845969;-0,254472315;-0,271719572;0,027740698;-0,214258291;-0,085379416;-0,100018907;-0,314773421
