"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513;-19,712587273;-16,381830005;-12,320883292;-11,762545854;-10,798569793
-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513;-19,712587273;-16,381830005;-12,320883292;-11,762545854
-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513;-19,712587273;-16,381830005;-12,320883292
-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513;-19,712587273;-16,381830005
-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513;-19,712587273
-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513
-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433
-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295
-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793
-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046
-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782
-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367
-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287
