"YM_L1";"YM_L2";"YM_L3";"YM_L4";"YM_L5";"YM_L6";"YM_L7";"YM_L8";"YM_L9";"YM_L10";"YM_L11"
-7,108864166;-10,093242816;-10,879128518;-8,182948508;-4,88275521;-4,537270651;-6,694502498;-8,122479602;-8,138109637;-8,030821911;-7,248803049
-5,374682351;-7,108864166;-10,093242816;-10,879128518;-8,182948508;-4,88275521;-4,537270651;-6,694502498;-8,122479602;-8,138109637;-8,030821911
-5,932544815;-5,374682351;-7,108864166;-10,093242816;-10,879128518;-8,182948508;-4,88275521;-4,537270651;-6,694502498;-8,122479602;-8,138109637
-7,1212747;-5,932544815;-5,374682351;-7,108864166;-10,093242816;-10,879128518;-8,182948508;-4,88275521;-4,537270651;-6,694502498;-8,122479602
-8,011268822;-7,1212747;-5,932544815;-5,374682351;-7,108864166;-10,093242816;-10,879128518;-8,182948508;-4,88275521;-4,537270651;-6,694502498
-9,0806213;-8,011268822;-7,1212747;-5,932544815;-5,374682351;-7,108864166;-10,093242816;-10,879128518;-8,182948508;-4,88275521;-4,537270651
-9,587617732;-9,0806213;-8,011268822;-7,1212747;-5,932544815;-5,374682351;-7,108864166;-10,093242816;-10,879128518;-8,182948508;-4,88275521
-9,226749681;-9,587617732;-9,0806213;-8,011268822;-7,1212747;-5,932544815;-5,374682351;-7,108864166;-10,093242816;-10,879128518;-8,182948508
-8,629487525;-9,226749681;-9,587617732;-9,0806213;-8,011268822;-7,1212747;-5,932544815;-5,374682351;-7,108864166;-10,093242816;-10,879128518
-6,661365971;-8,629487525;-9,226749681;-9,587617732;-9,0806213;-8,011268822;-7,1212747;-5,932544815;-5,374682351;-7,108864166;-10,093242816
-3,344924028;-6,661365971;-8,629487525;-9,226749681;-9,587617732;-9,0806213;-8,011268822;-7,1212747;-5,932544815;-5,374682351;-7,108864166
-2,951612366;-3,344924028;-6,661365971;-8,629487525;-9,226749681;-9,587617732;-9,0806213;-8,011268822;-7,1212747;-5,932544815;-5,374682351
-6,651347985;-2,951612366;-3,344924028;-6,661365971;-8,629487525;-9,226749681;-9,587617732;-9,0806213;-8,011268822;-7,1212747;-5,932544815
-9,623475187;-6,651347985;-2,951612366;-3,344924028;-6,661365971;-8,629487525;-9,226749681;-9,587617732;-9,0806213;-8,011268822;-7,1212747
-9,340196115;-9,623475187;-6,651347985;-2,951612366;-3,344924028;-6,661365971;-8,629487525;-9,226749681;-9,587617732;-9,0806213;-8,011268822
-8,154192478;-9,340196115;-9,623475187;-6,651347985;-2,951612366;-3,344924028;-6,661365971;-8,629487525;-9,226749681;-9,587617732;-9,0806213
-7,428569956;-8,154192478;-9,340196115;-9,623475187;-6,651347985;-2,951612366;-3,344924028;-6,661365971;-8,629487525;-9,226749681;-9,587617732
-6,78002002;-7,428569956;-8,154192478;-9,340196115;-9,623475187;-6,651347985;-2,951612366;-3,344924028;-6,661365971;-8,629487525;-9,226749681
-7,686461026;-6,78002002;-7,428569956;-8,154192478;-9,340196115;-9,623475187;-6,651347985;-2,951612366;-3,344924028;-6,661365971;-8,629487525
-9,997116881;-7,686461026;-6,78002002;-7,428569956;-8,154192478;-9,340196115;-9,623475187;-6,651347985;-2,951612366;-3,344924028;-6,661365971
-10,743013526;-9,997116881;-7,686461026;-6,78002002;-7,428569956;-8,154192478;-9,340196115;-9,623475187;-6,651347985;-2,951612366;-3,344924028
-9,149016984;-10,743013526;-9,997116881;-7,686461026;-6,78002002;-7,428569956;-8,154192478;-9,340196115;-9,623475187;-6,651347985;-2,951612366
-6,988599397;-9,149016984;-10,743013526;-9,997116881;-7,686461026;-6,78002002;-7,428569956;-8,154192478;-9,340196115;-9,623475187;-6,651347985
-5,795795055;-6,988599397;-9,149016984;-10,743013526;-9,997116881;-7,686461026;-6,78002002;-7,428569956;-8,154192478;-9,340196115;-9,623475187
-5,965259098;-5,795795055;-6,988599397;-9,149016984;-10,743013526;-9,997116881;-7,686461026;-6,78002002;-7,428569956;-8,154192478;-9,340196115
-6,110882058;-5,965259098;-5,795795055;-6,988599397;-9,149016984;-10,743013526;-9,997116881;-7,686461026;-6,78002002;-7,428569956;-8,154192478
-4,99493817;-6,110882058;-5,965259098;-5,795795055;-6,988599397;-9,149016984;-10,743013526;-9,997116881;-7,686461026;-6,78002002;-7,428569956
-3,509370548;-4,99493817;-6,110882058;-5,965259098;-5,795795055;-6,988599397;-9,149016984;-10,743013526;-9,997116881;-7,686461026;-6,78002002
-2,785559321;-3,509370548;-4,99493817;-6,110882058;-5,965259098;-5,795795055;-6,988599397;-9,149016984;-10,743013526;-9,997116881;-7,686461026
-2,647075092;-2,785559321;-3,509370548;-4,99493817;-6,110882058;-5,965259098;-5,795795055;-6,988599397;-9,149016984;-10,743013526;-9,997116881
-1,970425299;-2,647075092;-2,785559321;-3,509370548;-4,99493817;-6,110882058;-5,965259098;-5,795795055;-6,988599397;-9,149016984;-10,743013526
-0,394812557;-1,970425299;-2,647075092;-2,785559321;-3,509370548;-4,99493817;-6,110882058;-5,965259098;-5,795795055;-6,988599397;-9,149016984
0,878024813;-0,394812557;-1,970425299;-2,647075092;-2,785559321;-3,509370548;-4,99493817;-6,110882058;-5,965259098;-5,795795055;-6,988599397
-0,948115049;0,878024813;-0,394812557;-1,970425299;-2,647075092;-2,785559321;-3,509370548;-4,99493817;-6,110882058;-5,965259098;-5,795795055
-8,00305395;-0,948115049;0,878024813;-0,394812557;-1,970425299;-2,647075092;-2,785559321;-3,509370548;-4,99493817;-6,110882058;-5,965259098
-15,606744994;-8,00305395;-0,948115049;0,878024813;-0,394812557;-1,970425299;-2,647075092;-2,785559321;-3,509370548;-4,99493817;-6,110882058
-15,181169931;-15,606744994;-8,00305395;-0,948115049;0,878024813;-0,394812557;-1,970425299;-2,647075092;-2,785559321;-3,509370548;-4,99493817
-7,959232976;-15,181169931;-15,606744994;-8,00305395;-0,948115049;0,878024813;-0,394812557;-1,970425299;-2,647075092;-2,785559321;-3,509370548
-3,522871542;-7,959232976;-15,181169931;-15,606744994;-8,00305395;-0,948115049;0,878024813;-0,394812557;-1,970425299;-2,647075092;-2,785559321
-4,746572173;-3,522871542;-7,959232976;-15,181169931;-15,606744994;-8,00305395;-0,948115049;0,878024813;-0,394812557;-1,970425299;-2,647075092
-6,962266751;-4,746572173;-3,522871542;-7,959232976;-15,181169931;-15,606744994;-8,00305395;-0,948115049;0,878024813;-0,394812557;-1,970425299
-7,208991468;-6,962266751;-4,746572173;-3,522871542;-7,959232976;-15,181169931;-15,606744994;-8,00305395;-0,948115049;0,878024813;-0,394812557
-6,851922286;-7,208991468;-6,962266751;-4,746572173;-3,522871542;-7,959232976;-15,181169931;-15,606744994;-8,00305395;-0,948115049;0,878024813
-8,318242257;-6,851922286;-7,208991468;-6,962266751;-4,746572173;-3,522871542;-7,959232976;-15,181169931;-15,606744994;-8,00305395;-0,948115049
-11,511751744;-8,318242257;-6,851922286;-7,208991468;-6,962266751;-4,746572173;-3,522871542;-7,959232976;-15,181169931;-15,606744994;-8,00305395
-12,475484705;-11,511751744;-8,318242257;-6,851922286;-7,208991468;-6,962266751;-4,746572173;-3,522871542;-7,959232976;-15,181169931;-15,606744994
-6,407970315;-12,475484705;-11,511751744;-8,318242257;-6,851922286;-7,208991468;-6,962266751;-4,746572173;-3,522871542;-7,959232976;-15,181169931
4,258313045;-6,407970315;-12,475484705;-11,511751744;-8,318242257;-6,851922286;-7,208991468;-6,962266751;-4,746572173;-3,522871542;-7,959232976
7,673448234;4,258313045;-6,407970315;-12,475484705;-11,511751744;-8,318242257;-6,851922286;-7,208991468;-6,962266751;-4,746572173;-3,522871542
-1,421046685;7,673448234;4,258313045;-6,407970315;-12,475484705;-11,511751744;-8,318242257;-6,851922286;-7,208991468;-6,962266751;-4,746572173
