"YM_L1";"YM_L2";"YM_L3";"YM_L4";"YM_L5";"YM_L6";"YM_L7";"YM_L8";"YM_L9";"YM_L10";"YM_L11"
-4,434239213;-8,341243723;-0,450519765;8,524533024;6,373156188;-0,016953465;-2,836680893;-2,730070465;-2,7543417;-1,446068712;4,094139262
1,611746864;-4,434239213;-8,341243723;-0,450519765;8,524533024;6,373156188;-0,016953465;-2,836680893;-2,730070465;-2,7543417;-1,446068712
2,366748006;1,611746864;-4,434239213;-8,341243723;-0,450519765;8,524533024;6,373156188;-0,016953465;-2,836680893;-2,730070465;-2,7543417
1,106688528;2,366748006;1,611746864;-4,434239213;-8,341243723;-0,450519765;8,524533024;6,373156188;-0,016953465;-2,836680893;-2,730070465
-0,367611979;1,106688528;2,366748006;1,611746864;-4,434239213;-8,341243723;-0,450519765;8,524533024;6,373156188;-0,016953465;-2,836680893
-2,24478017;-0,367611979;1,106688528;2,366748006;1,611746864;-4,434239213;-8,341243723;-0,450519765;8,524533024;6,373156188;-0,016953465
-3,543530817;-2,24478017;-0,367611979;1,106688528;2,366748006;1,611746864;-4,434239213;-8,341243723;-0,450519765;8,524533024;6,373156188
-2,262475896;-3,543530817;-2,24478017;-0,367611979;1,106688528;2,366748006;1,611746864;-4,434239213;-8,341243723;-0,450519765;8,524533024
4,172170612;-2,262475896;-3,543530817;-2,24478017;-0,367611979;1,106688528;2,366748006;1,611746864;-4,434239213;-8,341243723;-0,450519765
8,936113472;4,172170612;-2,262475896;-3,543530817;-2,24478017;-0,367611979;1,106688528;2,366748006;1,611746864;-4,434239213;-8,341243723
0,84685376;8,936113472;4,172170612;-2,262475896;-3,543530817;-2,24478017;-0,367611979;1,106688528;2,366748006;1,611746864;-4,434239213
-10,57007212;0,84685376;8,936113472;4,172170612;-2,262475896;-3,543530817;-2,24478017;-0,367611979;1,106688528;2,366748006;1,611746864
-9,276575777;-10,57007212;0,84685376;8,936113472;4,172170612;-2,262475896;-3,543530817;-2,24478017;-0,367611979;1,106688528;2,366748006
-0,611250172;-9,276575777;-10,57007212;0,84685376;8,936113472;4,172170612;-2,262475896;-3,543530817;-2,24478017;-0,367611979;1,106688528
2,17196573;-0,611250172;-9,276575777;-10,57007212;0,84685376;8,936113472;4,172170612;-2,262475896;-3,543530817;-2,24478017;-0,367611979
-0,283955539;2,17196573;-0,611250172;-9,276575777;-10,57007212;0,84685376;8,936113472;4,172170612;-2,262475896;-3,543530817;-2,24478017
-1,096143618;-0,283955539;2,17196573;-0,611250172;-9,276575777;-10,57007212;0,84685376;8,936113472;4,172170612;-2,262475896;-3,543530817
-0,437406571;-1,096143618;-0,283955539;2,17196573;-0,611250172;-9,276575777;-10,57007212;0,84685376;8,936113472;4,172170612;-2,262475896
-1,40201382;-0,437406571;-1,096143618;-0,283955539;2,17196573;-0,611250172;-9,276575777;-10,57007212;0,84685376;8,936113472;4,172170612
-2,210671203;-1,40201382;-0,437406571;-1,096143618;-0,283955539;2,17196573;-0,611250172;-9,276575777;-10,57007212;0,84685376;8,936113472
-0,398292157;-2,210671203;-1,40201382;-0,437406571;-1,096143618;-0,283955539;2,17196573;-0,611250172;-9,276575777;-10,57007212;0,84685376
1,324611812;-0,398292157;-2,210671203;-1,40201382;-0,437406571;-1,096143618;-0,283955539;2,17196573;-0,611250172;-9,276575777;-10,57007212
-0,133661762;1,324611812;-0,398292157;-2,210671203;-1,40201382;-0,437406571;-1,096143618;-0,283955539;2,17196573;-0,611250172;-9,276575777
-2,13625938;-0,133661762;1,324611812;-0,398292157;-2,210671203;-1,40201382;-0,437406571;-1,096143618;-0,283955539;2,17196573;-0,611250172
-1,361335356;-2,13625938;-0,133661762;1,324611812;-0,398292157;-2,210671203;-1,40201382;-0,437406571;-1,096143618;-0,283955539;2,17196573
0,575383098;-1,361335356;-2,13625938;-0,133661762;1,324611812;-0,398292157;-2,210671203;-1,40201382;-0,437406571;-1,096143618;-0,283955539
0,310941447;0,575383098;-1,361335356;-2,13625938;-0,133661762;1,324611812;-0,398292157;-2,210671203;-1,40201382;-0,437406571;-1,096143618
-1,065974401;0,310941447;0,575383098;-1,361335356;-2,13625938;-0,133661762;1,324611812;-0,398292157;-2,210671203;-1,40201382;-0,437406571
-1,203431344;-1,065974401;0,310941447;0,575383098;-1,361335356;-2,13625938;-0,133661762;1,324611812;-0,398292157;-2,210671203;-1,40201382
-0,421776536;-1,203431344;-1,065974401;0,310941447;0,575383098;-1,361335356;-2,13625938;-0,133661762;1,324611812;-0,398292157;-2,210671203
0,025963284;-0,421776536;-1,203431344;-1,065974401;0,310941447;0,575383098;-1,361335356;-2,13625938;-0,133661762;1,324611812;-0,398292157
-0,053439356;0,025963284;-0,421776536;-1,203431344;-1,065974401;0,310941447;0,575383098;-1,361335356;-2,13625938;-0,133661762;1,324611812
-0,743776716;-0,053439356;0,025963284;-0,421776536;-1,203431344;-1,065974401;0,310941447;0,575383098;-1,361335356;-2,13625938;-0,133661762
-1,975581486;-0,743776716;-0,053439356;0,025963284;-0,421776536;-1,203431344;-1,065974401;0,310941447;0,575383098;-1,361335356;-2,13625938
-2,829841772;-1,975581486;-0,743776716;-0,053439356;0,025963284;-0,421776536;-1,203431344;-1,065974401;0,310941447;0,575383098;-1,361335356
-1,350373678;-2,829841772;-1,975581486;-0,743776716;-0,053439356;0,025963284;-0,421776536;-1,203431344;-1,065974401;0,310941447;0,575383098
1,623043294;-1,350373678;-2,829841772;-1,975581486;-0,743776716;-0,053439356;0,025963284;-0,421776536;-1,203431344;-1,065974401;0,310941447
2,309564913;1,623043294;-1,350373678;-2,829841772;-1,975581486;-0,743776716;-0,053439356;0,025963284;-0,421776536;-1,203431344;-1,065974401
-0,246921017;2,309564913;1,623043294;-1,350373678;-2,829841772;-1,975581486;-0,743776716;-0,053439356;0,025963284;-0,421776536;-1,203431344
-2,254704286;-0,246921017;2,309564913;1,623043294;-1,350373678;-2,829841772;-1,975581486;-0,743776716;-0,053439356;0,025963284;-0,421776536
-2,093425466;-2,254704286;-0,246921017;2,309564913;1,623043294;-1,350373678;-2,829841772;-1,975581486;-0,743776716;-0,053439356;0,025963284
-1,491129014;-2,093425466;-2,254704286;-0,246921017;2,309564913;1,623043294;-1,350373678;-2,829841772;-1,975581486;-0,743776716;-0,053439356
-0,481033148;-1,491129014;-2,093425466;-2,254704286;-0,246921017;2,309564913;1,623043294;-1,350373678;-2,829841772;-1,975581486;-0,743776716
0,307428695;-0,481033148;-1,491129014;-2,093425466;-2,254704286;-0,246921017;2,309564913;1,623043294;-1,350373678;-2,829841772;-1,975581486
-0,14651456;0,307428695;-0,481033148;-1,491129014;-2,093425466;-2,254704286;-0,246921017;2,309564913;1,623043294;-1,350373678;-2,829841772
-0,007459932;-0,14651456;0,307428695;-0,481033148;-1,491129014;-2,093425466;-2,254704286;-0,246921017;2,309564913;1,623043294;-1,350373678
0,486600171;-0,007459932;-0,14651456;0,307428695;-0,481033148;-1,491129014;-2,093425466;-2,254704286;-0,246921017;2,309564913;1,623043294
-0,957062016;0,486600171;-0,007459932;-0,14651456;0,307428695;-0,481033148;-1,491129014;-2,093425466;-2,254704286;-0,246921017;2,309564913
-2,076692325;-0,957062016;0,486600171;-0,007459932;-0,14651456;0,307428695;-0,481033148;-1,491129014;-2,093425466;-2,254704286;-0,246921017
-0,662562289;-2,076692325;-0,957062016;0,486600171;-0,007459932;-0,14651456;0,307428695;-0,481033148;-1,491129014;-2,093425466;-2,254704286
0,036358055;-0,662562289;-2,076692325;-0,957062016;0,486600171;-0,007459932;-0,14651456;0,307428695;-0,481033148;-1,491129014;-2,093425466
-1,068700649;0,036358055;-0,662562289;-2,076692325;-0,957062016;0,486600171;-0,007459932;-0,14651456;0,307428695;-0,481033148;-1,491129014
-1,367802944;-1,068700649;0,036358055;-0,662562289;-2,076692325;-0,957062016;0,486600171;-0,007459932;-0,14651456;0,307428695;-0,481033148
-0,842579078;-1,367802944;-1,068700649;0,036358055;-0,662562289;-2,076692325;-0,957062016;0,486600171;-0,007459932;-0,14651456;0,307428695
-1,387474154;-0,842579078;-1,367802944;-1,068700649;0,036358055;-0,662562289;-2,076692325;-0,957062016;0,486600171;-0,007459932;-0,14651456
-2,00322716;-1,387474154;-0,842579078;-1,367802944;-1,068700649;0,036358055;-0,662562289;-2,076692325;-0,957062016;0,486600171;-0,007459932
-0,892411205;-2,00322716;-1,387474154;-0,842579078;-1,367802944;-1,068700649;0,036358055;-0,662562289;-2,076692325;-0,957062016;0,486600171
1,58653661;-0,892411205;-2,00322716;-1,387474154;-0,842579078;-1,367802944;-1,068700649;0,036358055;-0,662562289;-2,076692325;-0,957062016
2,647017758;1,58653661;-0,892411205;-2,00322716;-1,387474154;-0,842579078;-1,367802944;-1,068700649;0,036358055;-0,662562289;-2,076692325
0,235742326;2,647017758;1,58653661;-0,892411205;-2,00322716;-1,387474154;-0,842579078;-1,367802944;-1,068700649;0,036358055;-0,662562289
-2,246156368;0,235742326;2,647017758;1,58653661;-0,892411205;-2,00322716;-1,387474154;-0,842579078;-1,367802944;-1,068700649;0,036358055
-0,808185249;-2,246156368;0,235742326;2,647017758;1,58653661;-0,892411205;-2,00322716;-1,387474154;-0,842579078;-1,367802944;-1,068700649
1,152301943;-0,808185249;-2,246156368;0,235742326;2,647017758;1,58653661;-0,892411205;-2,00322716;-1,387474154;-0,842579078;-1,367802944
0,416866973;1,152301943;-0,808185249;-2,246156368;0,235742326;2,647017758;1,58653661;-0,892411205;-2,00322716;-1,387474154;-0,842579078
-0,643991717;0,416866973;1,152301943;-0,808185249;-2,246156368;0,235742326;2,647017758;1,58653661;-0,892411205;-2,00322716;-1,387474154
-0,704094849;-0,643991717;0,416866973;1,152301943;-0,808185249;-2,246156368;0,235742326;2,647017758;1,58653661;-0,892411205;-2,00322716
-0,710824361;-0,704094849;-0,643991717;0,416866973;1,152301943;-0,808185249;-2,246156368;0,235742326;2,647017758;1,58653661;-0,892411205
-0,427614418;-0,710824361;-0,704094849;-0,643991717;0,416866973;1,152301943;-0,808185249;-2,246156368;0,235742326;2,647017758;1,58653661
0,380426165;-0,427614418;-0,710824361;-0,704094849;-0,643991717;0,416866973;1,152301943;-0,808185249;-2,246156368;0,235742326;2,647017758
-0,239603252;0,380426165;-0,427614418;-0,710824361;-0,704094849;-0,643991717;0,416866973;1,152301943;-0,808185249;-2,246156368;0,235742326
-4,407921143;-0,239603252;0,380426165;-0,427614418;-0,710824361;-0,704094849;-0,643991717;0,416866973;1,152301943;-0,808185249;-2,246156368
-7,367948718;-4,407921143;-0,239603252;0,380426165;-0,427614418;-0,710824361;-0,704094849;-0,643991717;0,416866973;1,152301943;-0,808185249
-1,820581305;-7,367948718;-4,407921143;-0,239603252;0,380426165;-0,427614418;-0,710824361;-0,704094849;-0,643991717;0,416866973;1,152301943
6,413751706;-1,820581305;-7,367948718;-4,407921143;-0,239603252;0,380426165;-0,427614418;-0,710824361;-0,704094849;-0,643991717;0,416866973
5,588663377;6,413751706;-1,820581305;-7,367948718;-4,407921143;-0,239603252;0,380426165;-0,427614418;-0,710824361;-0,704094849;-0,643991717
-0,806833658;5,588663377;6,413751706;-1,820581305;-7,367948718;-4,407921143;-0,239603252;0,380426165;-0,427614418;-0,710824361;-0,704094849
-2,859686295;-0,806833658;5,588663377;6,413751706;-1,820581305;-7,367948718;-4,407921143;-0,239603252;0,380426165;-0,427614418;-0,710824361
-0,950819566;-2,859686295;-0,806833658;5,588663377;6,413751706;-1,820581305;-7,367948718;-4,407921143;-0,239603252;0,380426165;-0,427614418
-0,353755179;-0,950819566;-2,859686295;-0,806833658;5,588663377;6,413751706;-1,820581305;-7,367948718;-4,407921143;-0,239603252;0,380426165
-1,893934389;-0,353755179;-0,950819566;-2,859686295;-0,806833658;5,588663377;6,413751706;-1,820581305;-7,367948718;-4,407921143;-0,239603252
-2,813083322;-1,893934389;-0,353755179;-0,950819566;-2,859686295;-0,806833658;5,588663377;6,413751706;-1,820581305;-7,367948718;-4,407921143
-1,203336213;-2,813083322;-1,893934389;-0,353755179;-0,950819566;-2,859686295;-0,806833658;5,588663377;6,413751706;-1,820581305;-7,367948718
1,659593247;-1,203336213;-2,813083322;-1,893934389;-0,353755179;-0,950819566;-2,859686295;-0,806833658;5,588663377;6,413751706;-1,820581305
3,298334642;1,659593247;-1,203336213;-2,813083322;-1,893934389;-0,353755179;-0,950819566;-2,859686295;-0,806833658;5,588663377;6,413751706
1,594553884;3,298334642;1,659593247;-1,203336213;-2,813083322;-1,893934389;-0,353755179;-0,950819566;-2,859686295;-0,806833658;5,588663377
-2,680743213;1,594553884;3,298334642;1,659593247;-1,203336213;-2,813083322;-1,893934389;-0,353755179;-0,950819566;-2,859686295;-0,806833658
-3,676160387;-2,680743213;1,594553884;3,298334642;1,659593247;-1,203336213;-2,813083322;-1,893934389;-0,353755179;-0,950819566;-2,859686295
0,381990515;-3,676160387;-2,680743213;1,594553884;3,298334642;1,659593247;-1,203336213;-2,813083322;-1,893934389;-0,353755179;-0,950819566
2,334301028;0,381990515;-3,676160387;-2,680743213;1,594553884;3,298334642;1,659593247;-1,203336213;-2,813083322;-1,893934389;-0,353755179
-0,596033124;2,334301028;0,381990515;-3,676160387;-2,680743213;1,594553884;3,298334642;1,659593247;-1,203336213;-2,813083322;-1,893934389
