"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
-2,525067594;-7,245283552;-3,884584053;0,81576396;-2,175889165;-4,360740791;-1,345659197;1,617581627;0,277230582;-2,518799284;-1,346601864
1,580665261;-2,525067594;-7,245283552;-3,884584053;0,81576396;-2,175889165;-4,360740791;-1,345659197;1,617581627;0,277230582;-2,518799284
0,362610727;1,580665261;-2,525067594;-7,245283552;-3,884584053;0,81576396;-2,175889165;-4,360740791;-1,345659197;1,617581627;0,277230582
-1,722866774;0,362610727;1,580665261;-2,525067594;-7,245283552;-3,884584053;0,81576396;-2,175889165;-4,360740791;-1,345659197;1,617581627
-3,068157264;-1,722866774;0,362610727;1,580665261;-2,525067594;-7,245283552;-3,884584053;0,81576396;-2,175889165;-4,360740791;-1,345659197
-2,007597013;-3,068157264;-1,722866774;0,362610727;1,580665261;-2,525067594;-7,245283552;-3,884584053;0,81576396;-2,175889165;-4,360740791
-2,372706363;-2,007597013;-3,068157264;-1,722866774;0,362610727;1,580665261;-2,525067594;-7,245283552;-3,884584053;0,81576396;-2,175889165
-4,524712404;-2,372706363;-2,007597013;-3,068157264;-1,722866774;0,362610727;1,580665261;-2,525067594;-7,245283552;-3,884584053;0,81576396
-1,290291744;-4,524712404;-2,372706363;-2,007597013;-3,068157264;-1,722866774;0,362610727;1,580665261;-2,525067594;-7,245283552;-3,884584053
3,19538499;-1,290291744;-4,524712404;-2,372706363;-2,007597013;-3,068157264;-1,722866774;0,362610727;1,580665261;-2,525067594;-7,245283552
-0,985455938;3,19538499;-1,290291744;-4,524712404;-2,372706363;-2,007597013;-3,068157264;-1,722866774;0,362610727;1,580665261;-2,525067594
-3,218909309;-0,985455938;3,19538499;-1,290291744;-4,524712404;-2,372706363;-2,007597013;-3,068157264;-1,722866774;0,362610727;1,580665261
1,398408616;-3,218909309;-0,985455938;3,19538499;-1,290291744;-4,524712404;-2,372706363;-2,007597013;-3,068157264;-1,722866774;0,362610727
4,615157451;1,398408616;-3,218909309;-0,985455938;3,19538499;-1,290291744;-4,524712404;-2,372706363;-2,007597013;-3,068157264;-1,722866774
-3,746100531;4,615157451;1,398408616;-3,218909309;-0,985455938;3,19538499;-1,290291744;-4,524712404;-2,372706363;-2,007597013;-3,068157264
-9,938216945;-3,746100531;4,615157451;1,398408616;-3,218909309;-0,985455938;3,19538499;-1,290291744;-4,524712404;-2,372706363;-2,007597013
-4,194811183;-9,938216945;-3,746100531;4,615157451;1,398408616;-3,218909309;-0,985455938;3,19538499;-1,290291744;-4,524712404;-2,372706363
2,94804194;-4,194811183;-9,938216945;-3,746100531;4,615157451;1,398408616;-3,218909309;-0,985455938;3,19538499;-1,290291744;-4,524712404
-0,512743139;2,94804194;-4,194811183;-9,938216945;-3,746100531;4,615157451;1,398408616;-3,218909309;-0,985455938;3,19538499;-1,290291744
-4,265482767;-0,512743139;2,94804194;-4,194811183;-9,938216945;-3,746100531;4,615157451;1,398408616;-3,218909309;-0,985455938;3,19538499
