"YW"
1,409262894
1,65909783
3,858293345
1,684911089
-3,228004655
-2,034034586
1,800528892
1,525056457
-1,648187243
-0,349391777
5,24543542
5,819523492
0,962207291
-1,778793837
1,703025599
2,960596872
1,070985956
0,125816923
2,95594349
6,530532756
4,973358626
0,614998377
1,590021556
4,347597835
3,27021428
2,097503327
1,12234779
1,511522522
1,463206634
0,70339574
2,785463951
4,550057838
0,506902202
-1,566800606
4,86270498
4,950424732
-0,497601447
1,559714445
1,865187428
-1,303606494
-1,029215699
0,845892336
0,408611666
-0,653732046
-2,16706036
-1,32283671
2,004902269
1,560359318
-1,764994164
-5,95435985
-5,600664071
0,448150447
-1,346601864
-2,518799284
0,277230582
1,617581627
-1,345659197
-4,360740791
-2,175889165
0,81576396
-3,884584053
-7,245283552
-2,525067594
1,580665261
0,362610727
-1,722866774
-3,068157264
-2,007597013
-2,372706363
-4,524712404
-1,290291744
3,19538499
-0,985455938
-3,218909309
1,398408616
4,615157451
-3,746100531
-9,938216945
-4,194811183
2,94804194
-0,512743139
-4,265482767
3,522388647
4,103892573
-3,176008461
-0,330723746
0,480302142
-4,28460883
-1,616536499
-0,813246451
-5,097033903
-4,259655906
-1,852965467
-1,346152802
1,169571418
2,680206032
-2,398207284
-4,899341981
-2,671763767
-3,173764368
-2,008329692
-2,08590294
-3,757158832
-0,814027672
1,033540462
-1,195816266
1,045501776
1,615546788
-3,465967872
-6,077434006
-2,896704706
-0,145112573
-3,080755618
-3,631802443
-1,157374714
-1,77468679
-2,842034434
-0,636032239
3,365306711
1,3516076
-4,336683941
-2,740792763
2,554243327
3,333767394
-3,921145696
-6,90707088
-0,677182721
-1,433750604
-7,304910471
-3,700024707
3,322943441
1,339345119
-3,507275153
-0,309700579
0,284553072
-5,642757764
-8,287395523
-6,02523359
-2,866271236
-4,029521904
-5,154757872
-3,335480627
-0,574502947
-1,878727901
-1,765899296
2,687040467
-0,14151947
-4,32279429
-2,857564388
-2,445555056
-0,416616503
1,747854311
-1,314515756
-0,121806339
3,355502073
-0,646001364
-4,4060983
-0,674745989
-1,338097323
-5,376897575
-2,48746434
-0,06316321
1,550761296
4,433846771
-0,642504519
-3,169581283
4,576965458
3,107261143
-5,635801677
-2,47845775
3,342620376
3,937540162
0,983297694
1,082924273
4,048432826
-0,61027954
-6,598576103
-4,333965004
4,359831457
1,590288541
-5,312805416
0,774324825
5,780278691
-0,15623859
-4,399418894
0,704836651
2,415499309
-1,415069724
-1,31463958
2,838629214
2,135563883
-0,444759778
1,606456123
1,678358774
-1,042758413
-0,730683447
1,622155678
-0,85125292
-2,353918545
2,896771274
2,880117314
-0,798653445
1,723642058
2,151831638
-0,845146644
-0,588763532
0,348496767
0,068397843
1,788127543
3,970111121
1,251114051
1,283924238
2,819398759
-0,258722465
-0,052609782
4,233998489
3,853915327
-1,512242099
-0,612501463
6,159972343
5,272055351
-1,210373628
-2,220957703
1,829387185
2,44099085
-0,563803187
0,180445668
2,318645246
1,193053326
0,273379711
-0,522887873
-1,44281045
-0,917155644
-0,305582719
-0,138417039
0,479470746
0,166237016
-0,529139977
1,442192343
-0,975896835
-1,097314255
2,312011718
0,303883581
-2,05404966
0,625854564
1,431631196
-1,517531087
0,043950813
-0,272510556
-2,790636665
-0,703520681
2,026057342
0,162813944
-2,559240772
-0,76446949
1,759599439
0,273376501
-2,416722122
0,146706289
1,170652369
-1,961500732
-0,944260904
2,199124215
0,368988026
-1,223610455
1,736387152
1,772971672
-1,084140373
-0,029936589
1,709680677
-1,422539362
0,194000373
1,782685909
-1,352523658
0,118092826
-0,502279536
-0,770919486
3,672880738
0,000453777
-5,345887247
1,960636403
4,321229068
-1,538717506
-1,439601695
0,573170618
-0,322411431
-0,676358302
2,009152727
2,476945302
-3,300282836
-3,674621625
4,98259005
2,695300206
-4,77868275
-0,550807929
2,656299013
-2,842912103
-0,113423877
4,81733546
-0,156758427
-5,845273198
0,352054573
4,682072753
-0,002249883
-2,555314412
-0,702729405
0,297010257
2,964586281
3,539406069
-4,080157344
-0,270398756
4,797456751
1,679861406
-0,101990339
-1,415294944
-1,896600682
1,823886409
1,71753248
-0,645643313
0,338976676
0,892141059
-0,59496273
1,583402222
3,732698897
-1,232326495
-4,542088133
1,237755987
5,574091788
1,107950836
-0,890971855
1,794105877
0,615096063
-1,188316629
2,131834874
3,510589861
1,16913176
-0,661979697
1,65774249
3,996124332
3,324134447
1,083608937
0,720287932
2,571474139
3,958408566
2,819273858
-0,332597382
0,542799411
4,725128275
3,63494611
1,381250038
2,183909316
2,88172864
3,717513572
4,527788997
5,94612654
2,50342129
-5,007427501
4,269628224
12,05545959
1,511895996
-4,119024727
6,049747976
4,865902627
-3,753749916
0,881124148
5,516193882
-1,808165123
-4,955096216
4,577002508
6,81312669
-0,978359352
-3,031455077
1,355594022
1,291359897
-0,711735115
-0,466962138
-2,595508125
-3,400958095
0,051539847
0,287774619
-5,13893512
-6,849311741
-4,451629681
-1,391131075
-3,307690294
-5,970171817
-4,357146374
-1,608187539
-6,086634174
-10,00410726
-2,70749089
-0,914966054
-10,18983195
-3,751702867
6,9317682
-1,383474924
-10,58233545
-6,370225919
-0,668835678
-2,602316567
-5,52602176
-5,501007994
-0,444521409
-1,374722397
-2,934618239
-2,83489887
-0,881805627
-1,216514915
-2,956387137
-1,251093407
-1,961467491
-2,913115176
-2,442216795
-3,403314111
-5,410207657
-3,93409562
-2,216464812
-3,577651296
-3,036908274
-2,906107101
-3,199798391
-2,473551248
-4,690894433
-7,706552369
-3,951344562
2,003822528
-0,396337583
-3,321703582
-1,160413713
-0,081807708
-0,739949505
-0,406636924
-2,284104271
-1,057059189
1,402997276
2,511800958
3,803923096
2,781854479
0,920628819
0,23723654
0,097815289
0,190963892
4,22571591
4,524622592
-1,502299874
-1,846361426
6,560332944
6,003354457
-0,023906612
1,307931437
3,739737849
0,520208463
-0,548310218
0,65840209
0,355845596
-0,648337993
1,240757607
2,835851546
0,210510538
-1,692485624
-0,627096514
0,397216638
-0,232936755
0,896213426
2,354622234
1,565590971
-0,501995358
3,203572637
6,220858276
-1,941003744
-2,479535535
3,312647448
1,358268431
-0,638077343
1,213088318
2,454889732
2,351482663
0,943029688
0,641008948
1,435396828
1,691789081
1,674391251
-1,045962745
-0,426857247
1,176060871
-0,056108873
1,530691991
2,096127092
-0,477770499
-0,168113791
3,286911912
0,441410772
-3,088833906
1,902638674
3,94950342
-0,012151889
0,196312868
2,054906968
3,543596155
-0,274012342
-3,186274081
1,029580482
3,186159788
0,834309246
-1,037380595
2,334767507
2,948736045
-0,326193273
-0,496543243
1,069636909
1,573330155
1,206076528
-0,036720414
-0,392856374
0,15371588
1,009759273
1,897823912
0,408791283
-2,557889813
-0,946129996
2,539710939
0,303034631
-0,288295045
2,835926418
0,802667175
-2,138068394
2,500771444
4,160837144
-0,89257353
-1,460098798
5,731015137
5,715668903
-5,507826862
-3,142904033
7,534685765
5,208030863
1,968801752
6,218125748
5,75004004
1,323507804
3,872145551
4,694036806
2,991950093
12,78289618
2,856673382
