"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
-0,940993328;-0,638999538;-0,842113727;-1,90173063;-2,358433088;-1,172488945;0,536238941;0,010773121;1,558558204;1,070233818;-0,064169855
-1,434493177;-0,940993328;-0,638999538;-0,842113727;-1,90173063;-2,358433088;-1,172488945;0,536238941;0,010773121;1,558558204;1,070233818
-1,134798184;-1,434493177;-0,940993328;-0,638999538;-0,842113727;-1,90173063;-2,358433088;-1,172488945;0,536238941;0,010773121;1,558558204
-0,667818254;-1,134798184;-1,434493177;-0,940993328;-0,638999538;-0,842113727;-1,90173063;-2,358433088;-1,172488945;0,536238941;0,010773121
-1,234743806;-0,667818254;-1,134798184;-1,434493177;-0,940993328;-0,638999538;-0,842113727;-1,90173063;-2,358433088;-1,172488945;0,536238941
-2,157958698;-1,234743806;-0,667818254;-1,134798184;-1,434493177;-0,940993328;-0,638999538;-0,842113727;-1,90173063;-2,358433088;-1,172488945
-2,414904312;-2,157958698;-1,234743806;-0,667818254;-1,134798184;-1,434493177;-0,940993328;-0,638999538;-0,842113727;-1,90173063;-2,358433088
-3,602358197;-2,414904312;-2,157958698;-1,234743806;-0,667818254;-1,134798184;-1,434493177;-0,940993328;-0,638999538;-0,842113727;-1,90173063
-1,110649288;-3,602358197;-2,414904312;-2,157958698;-1,234743806;-0,667818254;-1,134798184;-1,434493177;-0,940993328;-0,638999538;-0,842113727
-2,342212305;-1,110649288;-3,602358197;-2,414904312;-2,157958698;-1,234743806;-0,667818254;-1,134798184;-1,434493177;-0,940993328;-0,638999538
-1,482506228;-2,342212305;-1,110649288;-3,602358197;-2,414904312;-2,157958698;-1,234743806;-0,667818254;-1,134798184;-1,434493177;-0,940993328
-1,455059903;-1,482506228;-2,342212305;-1,110649288;-3,602358197;-2,414904312;-2,157958698;-1,234743806;-0,667818254;-1,134798184;-1,434493177
-1,408180328;-1,455059903;-1,482506228;-2,342212305;-1,110649288;-3,602358197;-2,414904312;-2,157958698;-1,234743806;-0,667818254;-1,134798184
-1,798879312;-1,408180328;-1,455059903;-1,482506228;-2,342212305;-1,110649288;-3,602358197;-2,414904312;-2,157958698;-1,234743806;-0,667818254
-1,597214442;-1,798879312;-1,408180328;-1,455059903;-1,482506228;-2,342212305;-1,110649288;-3,602358197;-2,414904312;-2,157958698;-1,234743806
-2,081428827;-1,597214442;-1,798879312;-1,408180328;-1,455059903;-1,482506228;-2,342212305;-1,110649288;-3,602358197;-2,414904312;-2,157958698
