"date";"YA";"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11";"YN";"YN_L1";"YN_L2";"YN_L3";"YN_L4";"YN_L5";"YN_L6";"YN_L7";"YN_L8";"YN_L9";"YN_L10";"YN_L11";"YM";"YM_L1";"YM_L2";"YM_L3";"YM_L4";"YM_L5";"YM_L6";"YM_L7";"YM_L8";"YM_L9";"YM_L10";"YM_L11";"YS";"YS_L1";"YS_L2";"YS_L3";"YS_L4";"YS_L5";"YS_L6";"YS_L7";"YS_L8";"YS_L9";"YS_L10";"YS_L11";"YW";"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11";"NMEU1";"NMEU1_L1";"NMEU1_L2";"NMEU1_L3";"NMEU1_L4";"NMEU1_L5";"NMEU1_L6";"NMEU1_L7";"NMEU1_L8";"NMEU1_L9";"NMEU1_L10";"NMEU1_L11";"NMEU3";"NMEU3_L1";"NMEU3_L2";"NMEU3_L3";"NMEU3_L4";"NMEU3_L5";"NMEU3_L6";"NMEU3_L7";"NMEU3_L8";"NMEU3_L9";"NMEU3_L10";"NMEU3_L11";"NMEU12";"NMEU12_L1";"NMEU12_L2";"NMEU12_L3";"NMEU12_L4";"NMEU12_L5";"NMEU12_L6";"NMEU12_L7";"NMEU12_L8";"NMEU12_L9";"NMEU12_L10";"NMEU12_L11";"NFEU1";"NFEU1_L1";"NFEU1_L2";"NFEU1_L3";"NFEU1_L4";"NFEU1_L5";"NFEU1_L6";"NFEU1_L7";"NFEU1_L8";"NFEU1_L9";"NFEU1_L10";"NFEU1_L11";"NFEU3";"NFEU3_L1";"NFEU3_L2";"NFEU3_L3";"NFEU3_L4";"NFEU3_L5";"NFEU3_L6";"NFEU3_L7";"NFEU3_L8";"NFEU3_L9";"NFEU3_L10";"NFEU3_L11";"NFEU12";"NFEU12_L1";"NFEU12_L2";"NFEU12_L3";"NFEU12_L4";"NFEU12_L5";"NFEU12_L6";"NFEU12_L7";"NFEU12_L8";"NFEU12_L9";"NFEU12_L10";"NFEU12_L11";"CC1";"CC1_L1";"CC1_L2";"CC1_L3";"CC1_L4";"CC1_L5";"CC1_L6";"CC1_L7";"CC1_L8";"CC1_L9";"CC1_L10";"CC1_L11";"CC2";"CC2_L1";"CC2_L2";"CC2_L3";"CC2_L4";"CC2_L5";"CC2_L6";"CC2_L7";"CC2_L8";"CC2_L9";"CC2_L10";"CC2_L11";"CC3";"CC3_L1";"CC3_L2";"CC3_L3";"CC3_L4";"CC3_L5";"CC3_L6";"CC3_L7";"CC3_L8";"CC3_L9";"CC3_L10";"CC3_L11";"CC4";"CC4_L1";"CC4_L2";"CC4_L3";"CC4_L4";"CC4_L5";"CC4_L6";"CC4_L7";"CC4_L8";"CC4_L9";"CC4_L10";"CC4_L11";"CC5";"CC5_L1";"CC5_L2";"CC5_L3";"CC5_L4";"CC5_L5";"CC5_L6";"CC5_L7";"CC5_L8";"CC5_L9";"CC5_L10";"CC5_L11";"CC6";"CC6_L1";"CC6_L2";"CC6_L3";"CC6_L4";"CC6_L5";"CC6_L6";"CC6_L7";"CC6_L8";"CC6_L9";"CC6_L10";"CC6_L11";"CC7";"CC7_L1";"CC7_L2";"CC7_L3";"CC7_L4";"CC7_L5";"CC7_L6";"CC7_L7";"CC7_L8";"CC7_L9";"CC7_L10";"CC7_L11";"CC8";"CC8_L1";"CC8_L2";"CC8_L3";"CC8_L4";"CC8_L5";"CC8_L6";"CC8_L7";"CC8_L8";"CC8_L9";"CC8_L10";"CC8_L11";"CC9";"CC9_L1";"CC9_L2";"CC9_L3";"CC9_L4";"CC9_L5";"CC9_L6";"CC9_L7";"CC9_L8";"CC9_L9";"CC9_L10";"CC9_L11";"CC10";"CC10_L1";"CC10_L2";"CC10_L3";"CC10_L4";"CC10_L5";"CC10_L6";"CC10_L7";"CC10_L8";"CC10_L9";"CC10_L10";"CC10_L11";"CCV1";"CCV1_L1";"CCV1_L2";"CCV1_L3";"CCV1_L4";"CCV1_L5";"CCV1_L6";"CCV1_L7";"CCV1_L8";"CCV1_L9";"CCV1_L10";"CCV1_L11";"CCV2";"CCV2_L1";"CCV2_L2";"CCV2_L3";"CCV2_L4";"CCV2_L5";"CCV2_L6";"CCV2_L7";"CCV2_L8";"CCV2_L9";"CCV2_L10";"CCV2_L11";"CCV3";"CCV3_L1";"CCV3_L2";"CCV3_L3";"CCV3_L4";"CCV3_L5";"CCV3_L6";"CCV3_L7";"CCV3_L8";"CCV3_L9";"CCV3_L10";"CCV3_L11";"CCV4";"CCV4_L1";"CCV4_L2";"CCV4_L3";"CCV4_L4";"CCV4_L5";"CCV4_L6";"CCV4_L7";"CCV4_L8";"CCV4_L9";"CCV4_L10";"CCV4_L11";"CCV5";"CCV5_L1";"CCV5_L2";"CCV5_L3";"CCV5_L4";"CCV5_L5";"CCV5_L6";"CCV5_L7";"CCV5_L8";"CCV5_L9";"CCV5_L10";"CCV5_L11";"CCV6";"CCV6_L1";"CCV6_L2";"CCV6_L3";"CCV6_L4";"CCV6_L5";"CCV6_L6";"CCV6_L7";"CCV6_L8";"CCV6_L9";"CCV6_L10";"CCV6_L11";"CCV7";"CCV7_L1";"CCV7_L2";"CCV7_L3";"CCV7_L4";"CCV7_L5";"CCV7_L6";"CCV7_L7";"CCV7_L8";"CCV7_L9";"CCV7_L10";"CCV7_L11";"CCV8";"CCV8_L1";"CCV8_L2";"CCV8_L3";"CCV8_L4";"CCV8_L5";"CCV8_L6";"CCV8_L7";"CCV8_L8";"CCV8_L9";"CCV8_L10";"CCV8_L11";"CCV9";"CCV9_L1";"CCV9_L2";"CCV9_L3";"CCV9_L4";"CCV9_L5";"CCV9_L6";"CCV9_L7";"CCV9_L8";"CCV9_L9";"CCV9_L10";"CCV9_L11";"CCV10";"CCV10_L1";"CCV10_L2";"CCV10_L3";"CCV10_L4";"CCV10_L5";"CCV10_L6";"CCV10_L7";"CCV10_L8";"CCV10_L9";"CCV10_L10";"CCV10_L11"
"1976M12";-2,465729602;-2,972509473;-4,428377218;-5,174472311;-4,937029109;-4,005555902;-4,864953776;-5,240298044;-5,069351283;-6,267488379;-7,305228508;-9,13187366;12,356095839;10,88977231;11,220272667;11,16215543;9,696655653;9,396055273;10,89754667;12,186850476;11,016351287;8,888951382;10,122822263;11,664482154;9,850389549;8,145489624;6,191082841;5,294730097;6,399477648;7,593907905;4,54547758;-1,660776594;-3,830684695;0,536286124999999;0,709980571999999;-9,652027824;1,272607896;1,618915236;1,489360348;2,331416179;3,392465105;3,485680715;6,107544063;12,186286907;12,041749313;3,334413444;7,546550212;15,508322337;15,742491158;14,643305716;11,454471632;7,356063958;8,211971236;10,467523314;3,800801271;-2,464362212;4,072450988;13,243361059;5,188622925;-5,35330072;-2,621642558;-2,661730009;-2,22151229;-2,435946383;-2,555260291;-2,793272784;-3,008451985;-2,81324739;-2,297963052;-1,712348824;-0,477510647;1,355383031;0,909296766;0,89837252;1,087395321;1,341421442;1,646798509;1,492477432;1,859843689;2,311478139;2,541169736;2,901480678;3,008647603;3,14318391;1,397986795;1,706178648;1,711204134;1,888878721;2,068830904;2,446514072;2,434975087;2,548237184;2,863028534;2,98424415;2,975742617;2,684343099;-1,532286978;-1,180361973;-1,172213428;-1,317744573;-1,044883138;-0,646386083;-0,198173306;-0,32054828;-0,862645208;-0,416180635;-0,425957333;-0,625340077;-0,686415606;-0,746234119;-1,048202318;-0,971158091;-0,783873631;-0,661445816;-0,417240077;-0,143171927;0,224315226;0,627442422;0,863152833;1,193064552;-0,375114066;-0,314009892;-0,379052752;-0,596014443;-0,4599716;-0,289745105;0,289403993;0,389708391;0,527827801;1,382715493;1,782318247;2,243521478;-0,591015131;-0,668115888;-0,397085903;-0,03122335;-0,362418802;-0,312794832;-0,386453686;-0,531532198;-0,345299149;-0,447290022;-0,495841013;-0,1766815;-0,530294421;-0,641061142;-0,664585012;-0,685453233;-0,624973644;-0,781439155;-1,208514194;-1,063040739;-1,644346416;-1,503787506;-1,336256642;-1,344683545;7,467728175;7,497024151;7,516048728;7,560060767;7,641615608;7,766695855;7,928229614;8,090335009;8,244294958;8,407874283;8,584573336;8,773774335;9,032555387;9,069650933;9,101662531;9,154512443;9,241324728;9,365888506;9,519339355;9,673953322;9,830485053;10,001538305;10,183166299;10,37100728;10,626064629;10,658484863;10,691269609;10,731095739;10,783843868;10,854062498;10,9371598;11,022624642;11,112477844;11,211164752;11,313367654;11,415905829;9,977936754;10,170374708;10,347285401;10,538307953;10,749515648;10,973622679;11,211475194;11,443370181;11,684233104;11,931965508;12,197951885;12,471600399;10,674601099;10,825948582;10,969614666;11,123753172;11,292934588;11,472115423;11,661408848;11,845758331;12,036288166;12,230394444;12,434517561;12,641000965;11,581455675;11,63153697;11,681725915;11,735520163;11,793369042;11,854011429;11,917627352;11,979610174;12,042918484;12,106648076;12,171230907;12,235120123;-0,093572161;-0,096041047;-0,09929839;-0,101343901;-0,102965198;-0,104011292;-0,104956318;-0,106212935;-0,108074807;-0,109130499;-0,110795043;-0,110499287;-0,108388213;-0,111340642;-0,114674825;-0,117892214;-0,121363039;-0,124945947;-0,129390181;-0,133443065;-0,13700157;-0,139024221;-0,140344487;-0,138642462;-0,092593627;-0,095291064;-0,097911758;-0,100366356;-0,102523856;-0,104549971;-0,106669986;-0,108254178;-0,109303332;-0,10959536;-0,109194207;-0,107226962;-0,068615898;-0,063248044;-0,05723035;-0,051597489;-0,0453349338;-0,0388954838;-0,0327517358;-0,0253885418;-0,0184417698;-0,0118786358;-0,0055840088;0,0006790462;-0,088850937;-0,083232509;-0,077411578;-0,071658335;-0,065228183;-0,058662668;-0,052231714;-0,045179317;-0,038461674;-0,03206778;-0,025753402;-0,019504319;-0,045829393;-0,042336402;-0,038777525;-0,034976347;-0,030780827;-0,026501996;-0,022179062;-0,017964661;-0,0139635109;-0,0101000229;-0,0062322079;-0,0024930349;-0,380000000000001;3,62;7,95;13,32;12,61;14,71;14,85;13,58;14,87;5,17;-4,12;-12,9;10,01;12,65;17,49;22,91;21,91;23,41;22,32;18,99;19,7;6,99;-4,34;-16,58;-10,75;-5,44;-1,58;3,76;3,37;6,01;7,35;8,17;10,05;3,38;-3,89;-9,22;-6,72;-6,28;-5,01;-4,86;-4,71;-4,48;-3,42;-2,21;-1,65;-1,15;0,45;2,1;-139;-138;-132;-92;-93;-14;-16;11;71;65;41;47;235;111;-140;-337;-313;-321;-325;-320;-427;-161;109;229;-48,84;-42,41;-36,42;-31,66;-26,1;-19,8;-13,54;-8,34;-4,02;0,41;3,57;4,32;-27,78;-21,35;-16,72;-12,77;-8,11;-3,3;1,3;4,64;6,9;9,02;9,62;7,51;-36,53;-29,72;-23,59;-18,98;-13,31;-6,97;-0,34;4,62;8,23;12,04;13,98;12,89;-22,2;-19,06;-15,78;-16,52;-15,45;-13,43;-8,58;-4,63;-3,55;1,18;8,62;14,6;103,899277906;99,162369602;94,151169315;93,875297701;94,005167501;93,987804312;94,157687576;93,729937907;93,717610077;97,000286517;87,190593033;86,166930965;128,740066553;126,669392367;123,692904243;123,517486464;123,737805498;124,079093921;124,617801111;124,530256776;124,428813586;125,372607696;118,114188036;118,383602236;94,874677497;86,327114049;79,210971869;78,901626656;78,599873028;78,208555978;77,995372531;76,577351332;76,547250993;82,562053704;72,749496098;68,46282431;5,015445472;4,917802494;4,913241321;4,932116326;4,888245881;4,927790145;4,94357483;4,936128172;4,939885719;4,91339194;4,953644761;4,925434767;9280,6945716;9220,4508136;8657,9300621;8478,7969642;6808,9758112;6939,7025107;7603,4577924;5203,7907405;5218,3941566;5337,3664816;5374,8566075;5377,0487677;112321,814373;93191,086726;86404,879466;86246,930312;86219,072974;86206,894004;86129,645142;85698,446913;85532,020853;83650,855203;73256,483822;61766,564275;191,217254333;173,056997028;162,819839585;145,78637158;124,342722042;109,306578722;91,526309042;74,466868468;54,813036716;40,049892268;35,862531914;43,734331756;81,685207013;72,89578808;67,638628682;56,890952485;46,172016669;41,985264083;35,867832033;31,042300327;25,616708055;23,462382839;28,232208324;42,152642798;131,976036572;115,749955915;107,894864067;90,075972894;72,70829906;70,552884314;61,063470828;52,335232558;41,443318138;36,195296581;38,661715336;52,430010381;62,288979367;61,093905267;60,683536768;60,350592398;58,376909128;61,325089458;62,017319568;62,077998134;61,185145356;62,138220777;61,945309411;63,661947156
"1977M01";-2,645472925;-2,465729602;-2,972509473;-4,428377218;-5,174472311;-4,937029109;-4,005555902;-4,864953776;-5,240298044;-5,069351283;-6,267488379;-7,305228508;14,060996032;12,356095839;10,88977231;11,220272667;11,16215543;9,696655653;9,396055273;10,89754667;12,186850476;11,016351287;8,888951382;10,122822263;8,845625592;9,850389549;8,145489624;6,191082841;5,294730097;6,399477648;7,593907905;4,54547758;-1,660776594;-3,830684695;0,536286124999999;0,709980571999999;2,206129941;1,272607896;1,618915236;1,489360348;2,331416179;3,392465105;3,485680715;6,107544063;12,186286907;12,041749313;3,334413444;7,546550212;15,295435555;15,742491158;14,643305716;11,454471632;7,356063958;8,211971236;10,467523314;3,800801271;-2,464362212;4,072450988;13,243361059;5,188622925;-2,254644442;-2,621642558;-2,661730009;-2,22151229;-2,435946383;-2,555260291;-2,793272784;-3,008451985;-2,81324739;-2,297963052;-1,712348824;-0,477510647;0,545992254;0,909296766;0,89837252;1,087395321;1,341421442;1,646798509;1,492477432;1,859843689;2,311478139;2,541169736;2,901480678;3,008647603;0,9716229;1,397986795;1,706178648;1,711204134;1,888878721;2,068830904;2,446514072;2,434975087;2,548237184;2,863028534;2,98424415;2,975742617;-0,983548788;-1,532286978;-1,180361973;-1,172213428;-1,317744573;-1,044883138;-0,646386083;-0,198173306;-0,32054828;-0,862645208;-0,416180635;-0,425957333;-1,125165909;-0,686415606;-0,746234119;-1,048202318;-0,971158091;-0,783873631;-0,661445816;-0,417240077;-0,143171927;0,224315226;0,627442422;0,863152833;-0,119175985;-0,375114066;-0,314009892;-0,379052752;-0,596014443;-0,4599716;-0,289745105;0,289403993;0,389708391;0,527827801;1,382715493;1,782318247;-0,75437561;-0,591015131;-0,668115888;-0,397085903;-0,03122335;-0,362418802;-0,312794832;-0,386453686;-0,531532198;-0,345299149;-0,447290022;-0,495841013;-0,396688284;-0,530294421;-0,641061142;-0,664585012;-0,685453233;-0,624973644;-0,781439155;-1,208514194;-1,063040739;-1,644346416;-1,503787506;-1,336256642;7,443289516;7,467728175;7,497024151;7,516048728;7,560060767;7,641615608;7,766695855;7,928229614;8,090335009;8,244294958;8,407874283;8,584573336;8,997368705;9,032555387;9,069650933;9,101662531;9,154512443;9,241324728;9,365888506;9,519339355;9,673953322;9,830485053;10,001538305;10,183166299;10,593360798;10,626064629;10,658484863;10,691269609;10,731095739;10,783843868;10,854062498;10,9371598;11,022624642;11,112477844;11,211164752;11,313367654;9,688868272;9,977936754;10,170374708;10,347285401;10,538307953;10,749515648;10,973622679;11,211475194;11,443370181;11,684233104;11,931965508;12,197951885;10,457187011;10,674601099;10,825948582;10,969614666;11,123753172;11,292934588;11,472115423;11,661408848;11,845758331;12,036288166;12,230394444;12,434517561;11,517804934;11,581455675;11,63153697;11,681725915;11,735520163;11,793369042;11,854011429;11,917627352;11,979610174;12,042918484;12,106648076;12,171230907;-0,090992392;-0,093572161;-0,096041047;-0,09929839;-0,101343901;-0,102965198;-0,104011292;-0,104956318;-0,106212935;-0,108074807;-0,109130499;-0,110795043;-0,105629591;-0,108388213;-0,111340642;-0,114674825;-0,117892214;-0,121363039;-0,124945947;-0,129390181;-0,133443065;-0,13700157;-0,139024221;-0,140344487;-0,089978633;-0,092593627;-0,095291064;-0,097911758;-0,100366356;-0,102523856;-0,104549971;-0,106669986;-0,108254178;-0,109303332;-0,10959536;-0,109194207;-0,070534589;-0,068615898;-0,063248044;-0,05723035;-0,051597489;-0,0453349338;-0,0388954838;-0,0327517358;-0,0253885418;-0,0184417698;-0,0118786358;-0,0055840088;-0,093542385;-0,088850937;-0,083232509;-0,077411578;-0,071658335;-0,065228183;-0,058662668;-0,052231714;-0,045179317;-0,038461674;-0,03206778;-0,025753402;-0,050079532;-0,045829393;-0,042336402;-0,038777525;-0,034976347;-0,030780827;-0,026501996;-0,022179062;-0,017964661;-0,0139635109;-0,0101000229;-0,0062322079;-4,81;-0,380000000000001;3,62;7,95;13,32;12,61;14,71;14,85;13,58;14,87;5,17;-4,12;3,6;10,01;12,65;17,49;22,91;21,91;23,41;22,32;18,99;19,7;6,99;-4,34;-13,16;-10,75;-5,44;-1,58;3,76;3,37;6,01;7,35;8,17;10,05;3,38;-3,89;-6,05;-6,72;-6,28;-5,01;-4,86;-4,71;-4,48;-3,42;-2,21;-1,65;-1,15;0,45;-134;-139;-138;-132;-92;-93;-14;-16;11;71;65;41;297;235;111;-140;-337;-313;-321;-325;-320;-427;-161;109;-48,71;-48,84;-42,41;-36,42;-31,66;-26,1;-19,8;-13,54;-8,34;-4,02;0,41;3,57;-34,03;-27,78;-21,35;-16,72;-12,77;-8,11;-3,3;1,3;4,64;6,9;9,02;9,62;-42,45;-36,53;-29,72;-23,59;-18,98;-13,31;-6,97;-0,34;4,62;8,23;12,04;13,98;-23,67;-22,2;-19,06;-15,78;-16,52;-15,45;-13,43;-8,58;-4,63;-3,55;1,18;8,62;107,201369516;103,899277906;99,162369602;94,151169315;93,875297701;94,005167501;93,987804312;94,157687576;93,729937907;93,717610077;97,000286517;87,190593033;129,216527217;128,740066553;126,669392367;123,692904243;123,517486464;123,737805498;124,079093921;124,617801111;124,530256776;124,428813586;125,372607696;118,114188036;106,319841789;94,874677497;86,327114049;79,210971869;78,901626656;78,599873028;78,208555978;77,995372531;76,577351332;76,547250993;82,562053704;72,749496098;5,001192462;5,015445472;4,917802494;4,913241321;4,932116326;4,888245881;4,927790145;4,94357483;4,936128172;4,939885719;4,91339194;4,953644761;9286,1863891;9280,6945716;9220,4508136;8657,9300621;8478,7969642;6808,9758112;6939,7025107;7603,4577924;5203,7907405;5218,3941566;5337,3664816;5374,8566075;123114,026277;112321,814373;93191,086726;86404,879466;86246,930312;86219,072974;86206,894004;86129,645142;85698,446913;85532,020853;83650,855203;73256,483822;213,676267498;191,217254333;173,056997028;162,819839585;145,78637158;124,342722042;109,306578722;91,526309042;74,466868468;54,813036716;40,049892268;35,862531914;105,86754985;81,685207013;72,89578808;67,638628682;56,890952485;46,172016669;41,985264083;35,867832033;31,042300327;25,616708055;23,462382839;28,232208324;153,573935354;131,976036572;115,749955915;107,894864067;90,075972894;72,70829906;70,552884314;61,063470828;52,335232558;41,443318138;36,195296581;38,661715336;64,211792457;62,288979367;61,093905267;60,683536768;60,350592398;58,376909128;61,325089458;62,017319568;62,077998134;61,185145356;62,138220777;61,945309411
"1977M02";-4,443871878;-2,645472925;-2,465729602;-2,972509473;-4,428377218;-5,174472311;-4,937029109;-4,005555902;-4,864953776;-5,240298044;-5,069351283;-6,267488379;15,406199603;14,060996032;12,356095839;10,88977231;11,220272667;11,16215543;9,696655653;9,396055273;10,89754667;12,186850476;11,016351287;8,888951382;5,836235387;8,845625592;9,850389549;8,145489624;6,191082841;5,294730097;6,399477648;7,593907905;4,54547758;-1,660776594;-3,830684695;0,536286124999999;6,797492913;2,206129941;1,272607896;1,618915236;1,489360348;2,331416179;3,392465105;3,485680715;6,107544063;12,186286907;12,041749313;3,334413444;11,857543888;15,295435555;15,742491158;14,643305716;11,454471632;7,356063958;8,211971236;10,467523314;3,800801271;-2,464362212;4,072450988;13,243361059;-2,32730069;-2,254644442;-2,621642558;-2,661730009;-2,22151229;-2,435946383;-2,555260291;-2,793272784;-3,008451985;-2,81324739;-2,297963052;-1,712348824;0,636288358;0,545992254;0,909296766;0,89837252;1,087395321;1,341421442;1,646798509;1,492477432;1,859843689;2,311478139;2,541169736;2,901480678;0,530497166;0,9716229;1,397986795;1,706178648;1,711204134;1,888878721;2,068830904;2,446514072;2,434975087;2,548237184;2,863028534;2,98424415;-0,847098327;-0,983548788;-1,532286978;-1,180361973;-1,172213428;-1,317744573;-1,044883138;-0,646386083;-0,198173306;-0,32054828;-0,862645208;-0,416180635;-1,01604083;-1,125165909;-0,686415606;-0,746234119;-1,048202318;-0,971158091;-0,783873631;-0,661445816;-0,417240077;-0,143171927;0,224315226;0,627442422;0,090831081;-0,119175985;-0,375114066;-0,314009892;-0,379052752;-0,596014443;-0,4599716;-0,289745105;0,289403993;0,389708391;0,527827801;1,382715493;-1,241524548;-0,75437561;-0,591015131;-0,668115888;-0,397085903;-0,03122335;-0,362418802;-0,312794832;-0,386453686;-0,531532198;-0,345299149;-0,447290022;-0,585098892;-0,396688284;-0,530294421;-0,641061142;-0,664585012;-0,685453233;-0,624973644;-0,781439155;-1,208514194;-1,063040739;-1,644346416;-1,503787506;7,435219797;7,443289516;7,467728175;7,497024151;7,516048728;7,560060767;7,641615608;7,766695855;7,928229614;8,090335009;8,244294958;8,407874283;8,97934222;8,997368705;9,032555387;9,069650933;9,101662531;9,154512443;9,241324728;9,365888506;9,519339355;9,673953322;9,830485053;10,001538305;10,568843792;10,593360798;10,626064629;10,658484863;10,691269609;10,731095739;10,783843868;10,854062498;10,9371598;11,022624642;11,112477844;11,211164752;9,468795669;9,688868272;9,977936754;10,170374708;10,347285401;10,538307953;10,749515648;10,973622679;11,211475194;11,443370181;11,684233104;11,931965508;10,286862604;10,457187011;10,674601099;10,825948582;10,969614666;11,123753172;11,292934588;11,472115423;11,661408848;11,845758331;12,036288166;12,230394444;11,465084763;11,517804934;11,581455675;11,63153697;11,681725915;11,735520163;11,793369042;11,854011429;11,917627352;11,979610174;12,042918484;12,106648076;-0,089287776;-0,090992392;-0,093572161;-0,096041047;-0,09929839;-0,101343901;-0,102965198;-0,104011292;-0,104956318;-0,106212935;-0,108074807;-0,109130499;-0,104056684;-0,105629591;-0,108388213;-0,111340642;-0,114674825;-0,117892214;-0,121363039;-0,124945947;-0,129390181;-0,133443065;-0,13700157;-0,139024221;-0,087648412;-0,089978633;-0,092593627;-0,095291064;-0,097911758;-0,100366356;-0,102523856;-0,104549971;-0,106669986;-0,108254178;-0,109303332;-0,10959536;-0,073194511;-0,070534589;-0,068615898;-0,063248044;-0,05723035;-0,051597489;-0,0453349338;-0,0388954838;-0,0327517358;-0,0253885418;-0,0184417698;-0,0118786358;-0,097772349;-0,093542385;-0,088850937;-0,083232509;-0,077411578;-0,071658335;-0,065228183;-0,058662668;-0,052231714;-0,045179317;-0,038461674;-0,03206778;-0,053540783;-0,050079532;-0,045829393;-0,042336402;-0,038777525;-0,034976347;-0,030780827;-0,026501996;-0,022179062;-0,017964661;-0,0139635109;-0,0101000229;-15,14;-4,81;-0,380000000000001;3,62;7,95;13,32;12,61;14,71;14,85;13,58;14,87;5,17;-8,06;3,6;10,01;12,65;17,49;22,91;21,91;23,41;22,32;18,99;19,7;6,99;-22,16;-13,16;-10,75;-5,44;-1,58;3,76;3,37;6,01;7,35;8,17;10,05;3,38;-5,99;-6,05;-6,72;-6,28;-5,01;-4,86;-4,71;-4,48;-3,42;-2,21;-1,65;-1,15;-139;-134;-139;-138;-132;-92;-93;-14;-16;11;71;65;563;297;235;111;-140;-337;-313;-321;-325;-320;-427;-161;-48,48;-48,71;-48,84;-42,41;-36,42;-31,66;-26,1;-19,8;-13,54;-8,34;-4,02;0,41;-39,52;-34,03;-27,78;-21,35;-16,72;-12,77;-8,11;-3,3;1,3;4,64;6,9;9,02;-46,64;-42,45;-36,53;-29,72;-23,59;-18,98;-13,31;-6,97;-0,34;4,62;8,23;12,04;-23,3;-23,67;-22,2;-19,06;-15,78;-16,52;-15,45;-13,43;-8,58;-4,63;-3,55;1,18;117,294659877;107,201369516;103,899277906;99,162369602;94,151169315;93,875297701;94,005167501;93,987804312;94,157687576;93,729937907;93,717610077;97,000286517;136,82919946;129,216527217;128,740066553;126,669392367;123,692904243;123,517486464;123,737805498;124,079093921;124,617801111;124,530256776;124,428813586;125,372607696;115,844248426;106,319841789;94,874677497;86,327114049;79,210971869;78,901626656;78,599873028;78,208555978;77,995372531;76,577351332;76,547250993;82,562053704;4,957549521;5,001192462;5,015445472;4,917802494;4,913241321;4,932116326;4,888245881;4,927790145;4,94357483;4,936128172;4,939885719;4,91339194;9235,2512582;9286,1863891;9280,6945716;9220,4508136;8657,9300621;8478,7969642;6808,9758112;6939,7025107;7603,4577924;5203,7907405;5218,3941566;5337,3664816;136124,564787;123114,026277;112321,814373;93191,086726;86404,879466;86246,930312;86219,072974;86206,894004;86129,645142;85698,446913;85532,020853;83650,855203;212,578686164;213,676267498;191,217254333;173,056997028;162,819839585;145,78637158;124,342722042;109,306578722;91,526309042;74,466868468;54,813036716;40,049892268;133,846620494;105,86754985;81,685207013;72,89578808;67,638628682;56,890952485;46,172016669;41,985264083;35,867832033;31,042300327;25,616708055;23,462382839;179,212130959;153,573935354;131,976036572;115,749955915;107,894864067;90,075972894;72,70829906;70,552884314;61,063470828;52,335232558;41,443318138;36,195296581;65,68900502;64,211792457;62,288979367;61,093905267;60,683536768;60,350592398;58,376909128;61,325089458;62,017319568;62,077998134;61,185145356;62,138220777
