"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
-8,139535774;-17,264506268;-19,3940703;-10,494304019;-9,576197545;-12,464383108;-10,273830585;-11,182338168;-15,995018559;-16,254248196;-18,11421142
-9,041758494;-8,139535774;-17,264506268;-19,3940703;-10,494304019;-9,576197545;-12,464383108;-10,273830585;-11,182338168;-15,995018559;-16,254248196
-16,24945634;-9,041758494;-8,139535774;-17,264506268;-19,3940703;-10,494304019;-9,576197545;-12,464383108;-10,273830585;-11,182338168;-15,995018559
-17,589678668;-16,24945634;-9,041758494;-8,139535774;-17,264506268;-19,3940703;-10,494304019;-9,576197545;-12,464383108;-10,273830585;-11,182338168
-14,670348703;-17,589678668;-16,24945634;-9,041758494;-8,139535774;-17,264506268;-19,3940703;-10,494304019;-9,576197545;-12,464383108;-10,273830585
-17,023165932;-14,670348703;-17,589678668;-16,24945634;-9,041758494;-8,139535774;-17,264506268;-19,3940703;-10,494304019;-9,576197545;-12,464383108
-18,446852473;-17,023165932;-14,670348703;-17,589678668;-16,24945634;-9,041758494;-8,139535774;-17,264506268;-19,3940703;-10,494304019;-9,576197545
-17,669051296;-18,446852473;-17,023165932;-14,670348703;-17,589678668;-16,24945634;-9,041758494;-8,139535774;-17,264506268;-19,3940703;-10,494304019
-22,237669531;-17,669051296;-18,446852473;-17,023165932;-14,670348703;-17,589678668;-16,24945634;-9,041758494;-8,139535774;-17,264506268;-19,3940703
-25,38973544;-22,237669531;-17,669051296;-18,446852473;-17,023165932;-14,670348703;-17,589678668;-16,24945634;-9,041758494;-8,139535774;-17,264506268
-24,278890978;-25,38973544;-22,237669531;-17,669051296;-18,446852473;-17,023165932;-14,670348703;-17,589678668;-16,24945634;-9,041758494;-8,139535774
-24,670684171;-24,278890978;-25,38973544;-22,237669531;-17,669051296;-18,446852473;-17,023165932;-14,670348703;-17,589678668;-16,24945634;-9,041758494
-25,94334066;-24,670684171;-24,278890978;-25,38973544;-22,237669531;-17,669051296;-18,446852473;-17,023165932;-14,670348703;-17,589678668;-16,24945634
-24,603465589;-25,94334066;-24,670684171;-24,278890978;-25,38973544;-22,237669531;-17,669051296;-18,446852473;-17,023165932;-14,670348703;-17,589678668
-21,157837355;-24,603465589;-25,94334066;-24,670684171;-24,278890978;-25,38973544;-22,237669531;-17,669051296;-18,446852473;-17,023165932;-14,670348703
-18,271331426;-21,157837355;-24,603465589;-25,94334066;-24,670684171;-24,278890978;-25,38973544;-22,237669531;-17,669051296;-18,446852473;-17,023165932
-18,12099489;-18,271331426;-21,157837355;-24,603465589;-25,94334066;-24,670684171;-24,278890978;-25,38973544;-22,237669531;-17,669051296;-18,446852473
-18,245064532;-18,12099489;-18,271331426;-21,157837355;-24,603465589;-25,94334066;-24,670684171;-24,278890978;-25,38973544;-22,237669531;-17,669051296
-19,309723776;-18,245064532;-18,12099489;-18,271331426;-21,157837355;-24,603465589;-25,94334066;-24,670684171;-24,278890978;-25,38973544;-22,237669531
-20,377484364;-19,309723776;-18,245064532;-18,12099489;-18,271331426;-21,157837355;-24,603465589;-25,94334066;-24,670684171;-24,278890978;-25,38973544
-21,555576389;-20,377484364;-19,309723776;-18,245064532;-18,12099489;-18,271331426;-21,157837355;-24,603465589;-25,94334066;-24,670684171;-24,278890978
-21,780517328;-21,555576389;-20,377484364;-19,309723776;-18,245064532;-18,12099489;-18,271331426;-21,157837355;-24,603465589;-25,94334066;-24,670684171
-18,751865533;-21,780517328;-21,555576389;-20,377484364;-19,309723776;-18,245064532;-18,12099489;-18,271331426;-21,157837355;-24,603465589;-25,94334066
-19,824291459;-18,751865533;-21,780517328;-21,555576389;-20,377484364;-19,309723776;-18,245064532;-18,12099489;-18,271331426;-21,157837355;-24,603465589
-21,370190962;-19,824291459;-18,751865533;-21,780517328;-21,555576389;-20,377484364;-19,309723776;-18,245064532;-18,12099489;-18,271331426;-21,157837355
-18,770406844;-21,370190962;-19,824291459;-18,751865533;-21,780517328;-21,555576389;-20,377484364;-19,309723776;-18,245064532;-18,12099489;-18,271331426
-19,731065962;-18,770406844;-21,370190962;-19,824291459;-18,751865533;-21,780517328;-21,555576389;-20,377484364;-19,309723776;-18,245064532;-18,12099489
-23,606640858;-19,731065962;-18,770406844;-21,370190962;-19,824291459;-18,751865533;-21,780517328;-21,555576389;-20,377484364;-19,309723776;-18,245064532
-23,046856831;-23,606640858;-19,731065962;-18,770406844;-21,370190962;-19,824291459;-18,751865533;-21,780517328;-21,555576389;-20,377484364;-19,309723776
-20,727051896;-23,046856831;-23,606640858;-19,731065962;-18,770406844;-21,370190962;-19,824291459;-18,751865533;-21,780517328;-21,555576389;-20,377484364
-20,990991084;-20,727051896;-23,046856831;-23,606640858;-19,731065962;-18,770406844;-21,370190962;-19,824291459;-18,751865533;-21,780517328;-21,555576389
-21,861707153;-20,990991084;-20,727051896;-23,046856831;-23,606640858;-19,731065962;-18,770406844;-21,370190962;-19,824291459;-18,751865533;-21,780517328
-18,52506591;-21,861707153;-20,990991084;-20,727051896;-23,046856831;-23,606640858;-19,731065962;-18,770406844;-21,370190962;-19,824291459;-18,751865533
-13,074117877;-18,52506591;-21,861707153;-20,990991084;-20,727051896;-23,046856831;-23,606640858;-19,731065962;-18,770406844;-21,370190962;-19,824291459
-9,59523791;-13,074117877;-18,52506591;-21,861707153;-20,990991084;-20,727051896;-23,046856831;-23,606640858;-19,731065962;-18,770406844;-21,370190962
-10,435627988;-9,59523791;-13,074117877;-18,52506591;-21,861707153;-20,990991084;-20,727051896;-23,046856831;-23,606640858;-19,731065962;-18,770406844
-13,710896425;-10,435627988;-9,59523791;-13,074117877;-18,52506591;-21,861707153;-20,990991084;-20,727051896;-23,046856831;-23,606640858;-19,731065962
-13,230704432;-13,710896425;-10,435627988;-9,59523791;-13,074117877;-18,52506591;-21,861707153;-20,990991084;-20,727051896;-23,046856831;-23,606640858
-12,889768246;-13,230704432;-13,710896425;-10,435627988;-9,59523791;-13,074117877;-18,52506591;-21,861707153;-20,990991084;-20,727051896;-23,046856831
-17,352644283;-12,889768246;-13,230704432;-13,710896425;-10,435627988;-9,59523791;-13,074117877;-18,52506591;-21,861707153;-20,990991084;-20,727051896
-20,416636751;-17,352644283;-12,889768246;-13,230704432;-13,710896425;-10,435627988;-9,59523791;-13,074117877;-18,52506591;-21,861707153;-20,990991084
-20,459000021;-20,416636751;-17,352644283;-12,889768246;-13,230704432;-13,710896425;-10,435627988;-9,59523791;-13,074117877;-18,52506591;-21,861707153
-20,471262502;-20,459000021;-20,416636751;-17,352644283;-12,889768246;-13,230704432;-13,710896425;-10,435627988;-9,59523791;-13,074117877;-18,52506591
-19,641853714;-20,471262502;-20,459000021;-20,416636751;-17,352644283;-12,889768246;-13,230704432;-13,710896425;-10,435627988;-9,59523791;-13,074117877
-17,21076153;-19,641853714;-20,471262502;-20,459000021;-20,416636751;-17,352644283;-12,889768246;-13,230704432;-13,710896425;-10,435627988;-9,59523791
-19,480451785;-17,21076153;-19,641853714;-20,471262502;-20,459000021;-20,416636751;-17,352644283;-12,889768246;-13,230704432;-13,710896425;-10,435627988
-28,456976943;-19,480451785;-17,21076153;-19,641853714;-20,471262502;-20,459000021;-20,416636751;-17,352644283;-12,889768246;-13,230704432;-13,710896425
-32,82322677;-28,456976943;-19,480451785;-17,21076153;-19,641853714;-20,471262502;-20,459000021;-20,416636751;-17,352644283;-12,889768246;-13,230704432
-31,94138948;-32,82322677;-28,456976943;-19,480451785;-17,21076153;-19,641853714;-20,471262502;-20,459000021;-20,416636751;-17,352644283;-12,889768246
-34,130477995;-31,94138948;-32,82322677;-28,456976943;-19,480451785;-17,21076153;-19,641853714;-20,471262502;-20,459000021;-20,416636751;-17,352644283
-36,726249295;-34,130477995;-31,94138948;-32,82322677;-28,456976943;-19,480451785;-17,21076153;-19,641853714;-20,471262502;-20,459000021;-20,416636751
-34,576096696;-36,726249295;-34,130477995;-31,94138948;-32,82322677;-28,456976943;-19,480451785;-17,21076153;-19,641853714;-20,471262502;-20,459000021
-34,211552616;-34,576096696;-36,726249295;-34,130477995;-31,94138948;-32,82322677;-28,456976943;-19,480451785;-17,21076153;-19,641853714;-20,471262502
-38,108999004;-34,211552616;-34,576096696;-36,726249295;-34,130477995;-31,94138948;-32,82322677;-28,456976943;-19,480451785;-17,21076153;-19,641853714
-41,327072024;-38,108999004;-34,211552616;-34,576096696;-36,726249295;-34,130477995;-31,94138948;-32,82322677;-28,456976943;-19,480451785;-17,21076153
-39,585696167;-41,327072024;-38,108999004;-34,211552616;-34,576096696;-36,726249295;-34,130477995;-31,94138948;-32,82322677;-28,456976943;-19,480451785
-36,588955121;-39,585696167;-41,327072024;-38,108999004;-34,211552616;-34,576096696;-36,726249295;-34,130477995;-31,94138948;-32,82322677;-28,456976943
-37,015027663;-36,588955121;-39,585696167;-41,327072024;-38,108999004;-34,211552616;-34,576096696;-36,726249295;-34,130477995;-31,94138948;-32,82322677
-35,695064189;-37,015027663;-36,588955121;-39,585696167;-41,327072024;-38,108999004;-34,211552616;-34,576096696;-36,726249295;-34,130477995;-31,94138948
-30,265233054;-35,695064189;-37,015027663;-36,588955121;-39,585696167;-41,327072024;-38,108999004;-34,211552616;-34,576096696;-36,726249295;-34,130477995
-26,68555452;-30,265233054;-35,695064189;-37,015027663;-36,588955121;-39,585696167;-41,327072024;-38,108999004;-34,211552616;-34,576096696;-36,726249295
-24,235899787;-26,68555452;-30,265233054;-35,695064189;-37,015027663;-36,588955121;-39,585696167;-41,327072024;-38,108999004;-34,211552616;-34,576096696
-18,458523572;-24,235899787;-26,68555452;-30,265233054;-35,695064189;-37,015027663;-36,588955121;-39,585696167;-41,327072024;-38,108999004;-34,211552616
-14,618281456;-18,458523572;-24,235899787;-26,68555452;-30,265233054;-35,695064189;-37,015027663;-36,588955121;-39,585696167;-41,327072024;-38,108999004
-11,404607168;-14,618281456;-18,458523572;-24,235899787;-26,68555452;-30,265233054;-35,695064189;-37,015027663;-36,588955121;-39,585696167;-41,327072024
-7,474602148;-11,404607168;-14,618281456;-18,458523572;-24,235899787;-26,68555452;-30,265233054;-35,695064189;-37,015027663;-36,588955121;-39,585696167
-6,241875611;-7,474602148;-11,404607168;-14,618281456;-18,458523572;-24,235899787;-26,68555452;-30,265233054;-35,695064189;-37,015027663;-36,588955121
-8,882074615;-6,241875611;-7,474602148;-11,404607168;-14,618281456;-18,458523572;-24,235899787;-26,68555452;-30,265233054;-35,695064189;-37,015027663
-12,243861071;-8,882074615;-6,241875611;-7,474602148;-11,404607168;-14,618281456;-18,458523572;-24,235899787;-26,68555452;-30,265233054;-35,695064189
-13,440438924;-12,243861071;-8,882074615;-6,241875611;-7,474602148;-11,404607168;-14,618281456;-18,458523572;-24,235899787;-26,68555452;-30,265233054
-14,494542209;-13,440438924;-12,243861071;-8,882074615;-6,241875611;-7,474602148;-11,404607168;-14,618281456;-18,458523572;-24,235899787;-26,68555452
-14,124442161;-14,494542209;-13,440438924;-12,243861071;-8,882074615;-6,241875611;-7,474602148;-11,404607168;-14,618281456;-18,458523572;-24,235899787
-11,742050315;-14,124442161;-14,494542209;-13,440438924;-12,243861071;-8,882074615;-6,241875611;-7,474602148;-11,404607168;-14,618281456;-18,458523572
-9,774672516;-11,742050315;-14,124442161;-14,494542209;-13,440438924;-12,243861071;-8,882074615;-6,241875611;-7,474602148;-11,404607168;-14,618281456
-7,088680056;-9,774672516;-11,742050315;-14,124442161;-14,494542209;-13,440438924;-12,243861071;-8,882074615;-6,241875611;-7,474602148;-11,404607168
-6,416668819;-7,088680056;-9,774672516;-11,742050315;-14,124442161;-14,494542209;-13,440438924;-12,243861071;-8,882074615;-6,241875611;-7,474602148
-9,464443763;-6,416668819;-7,088680056;-9,774672516;-11,742050315;-14,124442161;-14,494542209;-13,440438924;-12,243861071;-8,882074615;-6,241875611
-8,242980378;-9,464443763;-6,416668819;-7,088680056;-9,774672516;-11,742050315;-14,124442161;-14,494542209;-13,440438924;-12,243861071;-8,882074615
-4,489717871;-8,242980378;-9,464443763;-6,416668819;-7,088680056;-9,774672516;-11,742050315;-14,124442161;-14,494542209;-13,440438924;-12,243861071
-5,719421248;-4,489717871;-8,242980378;-9,464443763;-6,416668819;-7,088680056;-9,774672516;-11,742050315;-14,124442161;-14,494542209;-13,440438924
-7,523133009;-5,719421248;-4,489717871;-8,242980378;-9,464443763;-6,416668819;-7,088680056;-9,774672516;-11,742050315;-14,124442161;-14,494542209
-2,84241531;-7,523133009;-5,719421248;-4,489717871;-8,242980378;-9,464443763;-6,416668819;-7,088680056;-9,774672516;-11,742050315;-14,124442161
6,472022427;-2,84241531;-7,523133009;-5,719421248;-4,489717871;-8,242980378;-9,464443763;-6,416668819;-7,088680056;-9,774672516;-11,742050315
9,942784461;6,472022427;-2,84241531;-7,523133009;-5,719421248;-4,489717871;-8,242980378;-9,464443763;-6,416668819;-7,088680056;-9,774672516
11,088871944;9,942784461;6,472022427;-2,84241531;-7,523133009;-5,719421248;-4,489717871;-8,242980378;-9,464443763;-6,416668819;-7,088680056
13,586543474;11,088871944;9,942784461;6,472022427;-2,84241531;-7,523133009;-5,719421248;-4,489717871;-8,242980378;-9,464443763;-6,416668819
8,542417163;13,586543474;11,088871944;9,942784461;6,472022427;-2,84241531;-7,523133009;-5,719421248;-4,489717871;-8,242980378;-9,464443763
2,586345579;8,542417163;13,586543474;11,088871944;9,942784461;6,472022427;-2,84241531;-7,523133009;-5,719421248;-4,489717871;-8,242980378
1,421961858;2,586345579;8,542417163;13,586543474;11,088871944;9,942784461;6,472022427;-2,84241531;-7,523133009;-5,719421248;-4,489717871
1,204827857;1,421961858;2,586345579;8,542417163;13,586543474;11,088871944;9,942784461;6,472022427;-2,84241531;-7,523133009;-5,719421248
-0,312144745;1,204827857;1,421961858;2,586345579;8,542417163;13,586543474;11,088871944;9,942784461;6,472022427;-2,84241531;-7,523133009
0,0108515160000001;-0,312144745;1,204827857;1,421961858;2,586345579;8,542417163;13,586543474;11,088871944;9,942784461;6,472022427;-2,84241531
3,263634091;0,0108515160000001;-0,312144745;1,204827857;1,421961858;2,586345579;8,542417163;13,586543474;11,088871944;9,942784461;6,472022427
5,701292406;3,263634091;0,0108515160000001;-0,312144745;1,204827857;1,421961858;2,586345579;8,542417163;13,586543474;11,088871944;9,942784461
1,607513654;5,701292406;3,263634091;0,0108515160000001;-0,312144745;1,204827857;1,421961858;2,586345579;8,542417163;13,586543474;11,088871944
-3,775202934;1,607513654;5,701292406;3,263634091;0,0108515160000001;-0,312144745;1,204827857;1,421961858;2,586345579;8,542417163;13,586543474
-4,153290556;-3,775202934;1,607513654;5,701292406;3,263634091;0,0108515160000001;-0,312144745;1,204827857;1,421961858;2,586345579;8,542417163
-5,786224073;-4,153290556;-3,775202934;1,607513654;5,701292406;3,263634091;0,0108515160000001;-0,312144745;1,204827857;1,421961858;2,586345579
-6,591014257;-5,786224073;-4,153290556;-3,775202934;1,607513654;5,701292406;3,263634091;0,0108515160000001;-0,312144745;1,204827857;1,421961858
-1,307077734;-6,591014257;-5,786224073;-4,153290556;-3,775202934;1,607513654;5,701292406;3,263634091;0,0108515160000001;-0,312144745;1,204827857
5,865516484;-1,307077734;-6,591014257;-5,786224073;-4,153290556;-3,775202934;1,607513654;5,701292406;3,263634091;0,0108515160000001;-0,312144745
3,64124891;5,865516484;-1,307077734;-6,591014257;-5,786224073;-4,153290556;-3,775202934;1,607513654;5,701292406;3,263634091;0,0108515160000001
1,606200591;3,64124891;5,865516484;-1,307077734;-6,591014257;-5,786224073;-4,153290556;-3,775202934;1,607513654;5,701292406;3,263634091
8,52546213;1,606200591;3,64124891;5,865516484;-1,307077734;-6,591014257;-5,786224073;-4,153290556;-3,775202934;1,607513654;5,701292406
9,429496079;8,52546213;1,606200591;3,64124891;5,865516484;-1,307077734;-6,591014257;-5,786224073;-4,153290556;-3,775202934;1,607513654
2,606458975;9,429496079;8,52546213;1,606200591;3,64124891;5,865516484;-1,307077734;-6,591014257;-5,786224073;-4,153290556;-3,775202934
2,032014118;2,606458975;9,429496079;8,52546213;1,606200591;3,64124891;5,865516484;-1,307077734;-6,591014257;-5,786224073;-4,153290556
8,05358869;2,032014118;2,606458975;9,429496079;8,52546213;1,606200591;3,64124891;5,865516484;-1,307077734;-6,591014257;-5,786224073
