"YS"
1,272607896
2,206129941
6,797492913
8,498816614
3,238380015
-0,238609156999999
2,35428584
4,632942681
5,130327916
5,569666114
4,94816354
3,554968082
2,727631127
-0,338392822999999
-7,225556066
-7,879754299
1,22524968
5,972441481
0,834100366999999
-4,123410523
-5,086965757
-4,854528304
-4,847131406
-5,13118972
-5,039255097
-4,877313373
-5,371806828
-6,099475273
-7,099248759
-8,28744981
-8,573521855
-8,381842986
-9,440324552
-10,786062078
-10,368611671
-8,811496807
-8,032889817
-7,15292112
-4,854157882
-3,608912131
-3,948255698
-3,600643167
-2,972575189
-2,166302467
-1,651321025
-2,924863729
-4,158258913
-3,403035482
-2,072263534
-1,665574385
-3,336849331
-4,559185074
-2,869557363
-3,048581829
-5,255861375
-4,210780774
-0,75803406
1,019466587
0,460440185999999
-0,553131070000001
-1,42649013
-3,419914905
-6,106509774
-6,6396816
-5,20468025
-4,424540487
-5,281908448
-7,427281401
-9,532657608
-8,871100505
-5,859917389
-4,083505495
-2,746829736
-0,795462891
0,077938001
1,069668908
3,945978184
5,506274915
5,518995451
7,054423423
9,652210199
10,264514838
8,546585352
7,457293065
7,002713764
7,212591128
9,541837631
11,686871829
11,435192835
10,780595504
11,07831322
10,466114621
8,915050043
9,20499083
11,451596598
11,926548374
10,232055361
8,239593225
6,964691675
7,285459088
8,055092486
7,748088071
7,106377499
8,068485697
9,13965278
8,170020705
7,281556102
9,655707524
13,579628192
15,373095696
14,615855188
12,421405232
10,346440354
10,340738495
11,15274061
10,467471572
11,067734002
13,687230672
14,468058623
12,685629669
10,75313451
10,792834866
12,625442424
14,034584268
15,877808087
19,141715403
19,9142722
17,881160484
16,972703271
17,159291696
16,734661379
15,823126767
15,525408606
14,962660478
13,734389794
14,506597265
14,629860697
10,49948001
8,316222782
11,106300917
12,83014785
11,974359702
10,592631988
9,63941601
9,917733764
10,584008016
9,523566844
7,231188557
6,383274231
6,44509081
4,950962749
2,006280017
-0,782373913
-1,849041398
-0,827362975
-0,0169051880000003
-0,952877068
-1,392317298
-0,0617840910000004
0,712088797
-0,373380647
-0,403496235
1,266162754
2,749972192
4,124448125
4,764955542
4,319923861
3,218540173
2,411592459
1,715706935
0,350746336
-1,124166669
-1,098932291
-0,848219112
-1,739562643
-1,522394935
-0,499673899
-1,580297145
-3,941761961
-3,578503766
-2,526299846
-3,689551476
-3,495243889
-0,867407417
0,681885603
0,417295549
0,701094688
0,245230729
-1,675924077
-2,129688533
-1,592343666
-1,924129746
-0,770205279
1,559213115
1,202459761
-0,930595442
-1,529700397
-1,51871498
-3,07741058
-3,261942378
-1,892467921
-1,858846211
-1,274954561
-0,265863384
-1,639680065
-3,68283645
-3,804869575
-3,068978385
-3,54312102
-4,353919477
-3,303507756
-2,065612101
-1,978425497
-2,172139604
-3,474771497
-4,737726664
-4,438589499
-3,638317198
-3,099619909
-2,417507059
-1,610380544
-1,160968088
-1,640878304
-2,929952129
-4,061471651
-4,029785018
-3,205068758
-3,042035927
-3,081226099
-2,839623872
-3,001816753
-3,790761375
-4,235730938
-4,005794681
-3,920995801
-3,587411235
-2,49762225
-1,907318332
-2,341360834
-2,078675984
-1,718009711
-2,256728719
-2,6651236
-2,761194862
-3,051018379
-3,025485695
-2,096786613
-2,106397974
-3,151482945
-3,37402533
-3,114763074
-3,43343233
-3,608759103
-3,155195393
-2,94330498
-2,691281451
-2,259073829
-2,74320282
-3,694202
-3,465945858
-3,272850213
-3,329430535
-2,745545634
-2,594918855
-2,492797677
-2,512673753
-3,567003682
-3,821671399
-2,482354794
-2,059291497
-2,460989344
-2,24073704
-1,412062293
-0,804413928
-0,88366628
-0,703497041
-1,245933444
-1,732730806
0,383565684
1,714790986
