"YS_L1";"YS_L2";"YS_L3";"YS_L4";"YS_L5";"YS_L6";"YS_L7";"YS_L8";"YS_L9";"YS_L10";"YS_L11"
-2,972575189;-3,600643167;-3,948255698;-3,608912131;-4,854157882;-7,15292112;-8,032889817;-8,811496807;-10,368611671;-10,786062078;-9,440324552
-2,166302467;-2,972575189;-3,600643167;-3,948255698;-3,608912131;-4,854157882;-7,15292112;-8,032889817;-8,811496807;-10,368611671;-10,786062078
-1,651321025;-2,166302467;-2,972575189;-3,600643167;-3,948255698;-3,608912131;-4,854157882;-7,15292112;-8,032889817;-8,811496807;-10,368611671
-2,924863729;-1,651321025;-2,166302467;-2,972575189;-3,600643167;-3,948255698;-3,608912131;-4,854157882;-7,15292112;-8,032889817;-8,811496807
-4,158258913;-2,924863729;-1,651321025;-2,166302467;-2,972575189;-3,600643167;-3,948255698;-3,608912131;-4,854157882;-7,15292112;-8,032889817
-3,403035482;-4,158258913;-2,924863729;-1,651321025;-2,166302467;-2,972575189;-3,600643167;-3,948255698;-3,608912131;-4,854157882;-7,15292112
-2,072263534;-3,403035482;-4,158258913;-2,924863729;-1,651321025;-2,166302467;-2,972575189;-3,600643167;-3,948255698;-3,608912131;-4,854157882
-1,665574385;-2,072263534;-3,403035482;-4,158258913;-2,924863729;-1,651321025;-2,166302467;-2,972575189;-3,600643167;-3,948255698;-3,608912131
-3,336849331;-1,665574385;-2,072263534;-3,403035482;-4,158258913;-2,924863729;-1,651321025;-2,166302467;-2,972575189;-3,600643167;-3,948255698
-4,559185074;-3,336849331;-1,665574385;-2,072263534;-3,403035482;-4,158258913;-2,924863729;-1,651321025;-2,166302467;-2,972575189;-3,600643167
-2,869557363;-4,559185074;-3,336849331;-1,665574385;-2,072263534;-3,403035482;-4,158258913;-2,924863729;-1,651321025;-2,166302467;-2,972575189
-3,048581829;-2,869557363;-4,559185074;-3,336849331;-1,665574385;-2,072263534;-3,403035482;-4,158258913;-2,924863729;-1,651321025;-2,166302467
-5,255861375;-3,048581829;-2,869557363;-4,559185074;-3,336849331;-1,665574385;-2,072263534;-3,403035482;-4,158258913;-2,924863729;-1,651321025
-4,210780774;-5,255861375;-3,048581829;-2,869557363;-4,559185074;-3,336849331;-1,665574385;-2,072263534;-3,403035482;-4,158258913;-2,924863729
-0,75803406;-4,210780774;-5,255861375;-3,048581829;-2,869557363;-4,559185074;-3,336849331;-1,665574385;-2,072263534;-3,403035482;-4,158258913
1,019466587;-0,75803406;-4,210780774;-5,255861375;-3,048581829;-2,869557363;-4,559185074;-3,336849331;-1,665574385;-2,072263534;-3,403035482
0,460440185999999;1,019466587;-0,75803406;-4,210780774;-5,255861375;-3,048581829;-2,869557363;-4,559185074;-3,336849331;-1,665574385;-2,072263534
-0,553131070000001;0,460440185999999;1,019466587;-0,75803406;-4,210780774;-5,255861375;-3,048581829;-2,869557363;-4,559185074;-3,336849331;-1,665574385
-1,42649013;-0,553131070000001;0,460440185999999;1,019466587;-0,75803406;-4,210780774;-5,255861375;-3,048581829;-2,869557363;-4,559185074;-3,336849331
-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999;1,019466587;-0,75803406;-4,210780774;-5,255861375;-3,048581829;-2,869557363;-4,559185074
-6,106509774;-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999;1,019466587;-0,75803406;-4,210780774;-5,255861375;-3,048581829;-2,869557363
-6,6396816;-6,106509774;-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999;1,019466587;-0,75803406;-4,210780774;-5,255861375;-3,048581829
-5,20468025;-6,6396816;-6,106509774;-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999;1,019466587;-0,75803406;-4,210780774;-5,255861375
-4,424540487;-5,20468025;-6,6396816;-6,106509774;-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999;1,019466587;-0,75803406;-4,210780774
-5,281908448;-4,424540487;-5,20468025;-6,6396816;-6,106509774;-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999;1,019466587;-0,75803406
-7,427281401;-5,281908448;-4,424540487;-5,20468025;-6,6396816;-6,106509774;-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999;1,019466587
-9,532657608;-7,427281401;-5,281908448;-4,424540487;-5,20468025;-6,6396816;-6,106509774;-3,419914905;-1,42649013;-0,553131070000001;0,460440185999999
-8,871100505;-9,532657608;-7,427281401;-5,281908448;-4,424540487;-5,20468025;-6,6396816;-6,106509774;-3,419914905;-1,42649013;-0,553131070000001
-5,859917389;-8,871100505;-9,532657608;-7,427281401;-5,281908448;-4,424540487;-5,20468025;-6,6396816;-6,106509774;-3,419914905;-1,42649013
-4,083505495;-5,859917389;-8,871100505;-9,532657608;-7,427281401;-5,281908448;-4,424540487;-5,20468025;-6,6396816;-6,106509774;-3,419914905
-2,746829736;-4,083505495;-5,859917389;-8,871100505;-9,532657608;-7,427281401;-5,281908448;-4,424540487;-5,20468025;-6,6396816;-6,106509774
-0,795462891;-2,746829736;-4,083505495;-5,859917389;-8,871100505;-9,532657608;-7,427281401;-5,281908448;-4,424540487;-5,20468025;-6,6396816
0,077938001;-0,795462891;-2,746829736;-4,083505495;-5,859917389;-8,871100505;-9,532657608;-7,427281401;-5,281908448;-4,424540487;-5,20468025
1,069668908;0,077938001;-0,795462891;-2,746829736;-4,083505495;-5,859917389;-8,871100505;-9,532657608;-7,427281401;-5,281908448;-4,424540487
3,945978184;1,069668908;0,077938001;-0,795462891;-2,746829736;-4,083505495;-5,859917389;-8,871100505;-9,532657608;-7,427281401;-5,281908448
5,506274915;3,945978184;1,069668908;0,077938001;-0,795462891;-2,746829736;-4,083505495;-5,859917389;-8,871100505;-9,532657608;-7,427281401
5,518995451;5,506274915;3,945978184;1,069668908;0,077938001;-0,795462891;-2,746829736;-4,083505495;-5,859917389;-8,871100505;-9,532657608
7,054423423;5,518995451;5,506274915;3,945978184;1,069668908;0,077938001;-0,795462891;-2,746829736;-4,083505495;-5,859917389;-8,871100505
9,652210199;7,054423423;5,518995451;5,506274915;3,945978184;1,069668908;0,077938001;-0,795462891;-2,746829736;-4,083505495;-5,859917389
10,264514838;9,652210199;7,054423423;5,518995451;5,506274915;3,945978184;1,069668908;0,077938001;-0,795462891;-2,746829736;-4,083505495
8,546585352;10,264514838;9,652210199;7,054423423;5,518995451;5,506274915;3,945978184;1,069668908;0,077938001;-0,795462891;-2,746829736
7,457293065;8,546585352;10,264514838;9,652210199;7,054423423;5,518995451;5,506274915;3,945978184;1,069668908;0,077938001;-0,795462891
7,002713764;7,457293065;8,546585352;10,264514838;9,652210199;7,054423423;5,518995451;5,506274915;3,945978184;1,069668908;0,077938001
7,212591128;7,002713764;7,457293065;8,546585352;10,264514838;9,652210199;7,054423423;5,518995451;5,506274915;3,945978184;1,069668908
9,541837631;7,212591128;7,002713764;7,457293065;8,546585352;10,264514838;9,652210199;7,054423423;5,518995451;5,506274915;3,945978184
11,686871829;9,541837631;7,212591128;7,002713764;7,457293065;8,546585352;10,264514838;9,652210199;7,054423423;5,518995451;5,506274915
11,435192835;11,686871829;9,541837631;7,212591128;7,002713764;7,457293065;8,546585352;10,264514838;9,652210199;7,054423423;5,518995451
10,780595504;11,435192835;11,686871829;9,541837631;7,212591128;7,002713764;7,457293065;8,546585352;10,264514838;9,652210199;7,054423423
11,07831322;10,780595504;11,435192835;11,686871829;9,541837631;7,212591128;7,002713764;7,457293065;8,546585352;10,264514838;9,652210199
10,466114621;11,07831322;10,780595504;11,435192835;11,686871829;9,541837631;7,212591128;7,002713764;7,457293065;8,546585352;10,264514838
8,915050043;10,466114621;11,07831322;10,780595504;11,435192835;11,686871829;9,541837631;7,212591128;7,002713764;7,457293065;8,546585352
9,20499083;8,915050043;10,466114621;11,07831322;10,780595504;11,435192835;11,686871829;9,541837631;7,212591128;7,002713764;7,457293065
11,451596598;9,20499083;8,915050043;10,466114621;11,07831322;10,780595504;11,435192835;11,686871829;9,541837631;7,212591128;7,002713764
11,926548374;11,451596598;9,20499083;8,915050043;10,466114621;11,07831322;10,780595504;11,435192835;11,686871829;9,541837631;7,212591128
10,232055361;11,926548374;11,451596598;9,20499083;8,915050043;10,466114621;11,07831322;10,780595504;11,435192835;11,686871829;9,541837631
8,239593225;10,232055361;11,926548374;11,451596598;9,20499083;8,915050043;10,466114621;11,07831322;10,780595504;11,435192835;11,686871829
6,964691675;8,239593225;10,232055361;11,926548374;11,451596598;9,20499083;8,915050043;10,466114621;11,07831322;10,780595504;11,435192835
7,285459088;6,964691675;8,239593225;10,232055361;11,926548374;11,451596598;9,20499083;8,915050043;10,466114621;11,07831322;10,780595504
8,055092486;7,285459088;6,964691675;8,239593225;10,232055361;11,926548374;11,451596598;9,20499083;8,915050043;10,466114621;11,07831322
7,748088071;8,055092486;7,285459088;6,964691675;8,239593225;10,232055361;11,926548374;11,451596598;9,20499083;8,915050043;10,466114621
7,106377499;7,748088071;8,055092486;7,285459088;6,964691675;8,239593225;10,232055361;11,926548374;11,451596598;9,20499083;8,915050043
8,068485697;7,106377499;7,748088071;8,055092486;7,285459088;6,964691675;8,239593225;10,232055361;11,926548374;11,451596598;9,20499083
9,13965278;8,068485697;7,106377499;7,748088071;8,055092486;7,285459088;6,964691675;8,239593225;10,232055361;11,926548374;11,451596598
8,170020705;9,13965278;8,068485697;7,106377499;7,748088071;8,055092486;7,285459088;6,964691675;8,239593225;10,232055361;11,926548374
7,281556102;8,170020705;9,13965278;8,068485697;7,106377499;7,748088071;8,055092486;7,285459088;6,964691675;8,239593225;10,232055361
9,655707524;7,281556102;8,170020705;9,13965278;8,068485697;7,106377499;7,748088071;8,055092486;7,285459088;6,964691675;8,239593225
13,579628192;9,655707524;7,281556102;8,170020705;9,13965278;8,068485697;7,106377499;7,748088071;8,055092486;7,285459088;6,964691675
15,373095696;13,579628192;9,655707524;7,281556102;8,170020705;9,13965278;8,068485697;7,106377499;7,748088071;8,055092486;7,285459088
14,615855188;15,373095696;13,579628192;9,655707524;7,281556102;8,170020705;9,13965278;8,068485697;7,106377499;7,748088071;8,055092486
12,421405232;14,615855188;15,373095696;13,579628192;9,655707524;7,281556102;8,170020705;9,13965278;8,068485697;7,106377499;7,748088071
10,346440354;12,421405232;14,615855188;15,373095696;13,579628192;9,655707524;7,281556102;8,170020705;9,13965278;8,068485697;7,106377499
10,340738495;10,346440354;12,421405232;14,615855188;15,373095696;13,579628192;9,655707524;7,281556102;8,170020705;9,13965278;8,068485697
11,15274061;10,340738495;10,346440354;12,421405232;14,615855188;15,373095696;13,579628192;9,655707524;7,281556102;8,170020705;9,13965278
10,467471572;11,15274061;10,340738495;10,346440354;12,421405232;14,615855188;15,373095696;13,579628192;9,655707524;7,281556102;8,170020705
11,067734002;10,467471572;11,15274061;10,340738495;10,346440354;12,421405232;14,615855188;15,373095696;13,579628192;9,655707524;7,281556102
13,687230672;11,067734002;10,467471572;11,15274061;10,340738495;10,346440354;12,421405232;14,615855188;15,373095696;13,579628192;9,655707524
14,468058623;13,687230672;11,067734002;10,467471572;11,15274061;10,340738495;10,346440354;12,421405232;14,615855188;15,373095696;13,579628192
12,685629669;14,468058623;13,687230672;11,067734002;10,467471572;11,15274061;10,340738495;10,346440354;12,421405232;14,615855188;15,373095696
10,75313451;12,685629669;14,468058623;13,687230672;11,067734002;10,467471572;11,15274061;10,340738495;10,346440354;12,421405232;14,615855188
10,792834866;10,75313451;12,685629669;14,468058623;13,687230672;11,067734002;10,467471572;11,15274061;10,340738495;10,346440354;12,421405232
12,625442424;10,792834866;10,75313451;12,685629669;14,468058623;13,687230672;11,067734002;10,467471572;11,15274061;10,340738495;10,346440354
14,034584268;12,625442424;10,792834866;10,75313451;12,685629669;14,468058623;13,687230672;11,067734002;10,467471572;11,15274061;10,340738495
15,877808087;14,034584268;12,625442424;10,792834866;10,75313451;12,685629669;14,468058623;13,687230672;11,067734002;10,467471572;11,15274061
19,141715403;15,877808087;14,034584268;12,625442424;10,792834866;10,75313451;12,685629669;14,468058623;13,687230672;11,067734002;10,467471572
19,9142722;19,141715403;15,877808087;14,034584268;12,625442424;10,792834866;10,75313451;12,685629669;14,468058623;13,687230672;11,067734002
17,881160484;19,9142722;19,141715403;15,877808087;14,034584268;12,625442424;10,792834866;10,75313451;12,685629669;14,468058623;13,687230672
16,972703271;17,881160484;19,9142722;19,141715403;15,877808087;14,034584268;12,625442424;10,792834866;10,75313451;12,685629669;14,468058623
17,159291696;16,972703271;17,881160484;19,9142722;19,141715403;15,877808087;14,034584268;12,625442424;10,792834866;10,75313451;12,685629669
16,734661379;17,159291696;16,972703271;17,881160484;19,9142722;19,141715403;15,877808087;14,034584268;12,625442424;10,792834866;10,75313451
15,823126767;16,734661379;17,159291696;16,972703271;17,881160484;19,9142722;19,141715403;15,877808087;14,034584268;12,625442424;10,792834866
15,525408606;15,823126767;16,734661379;17,159291696;16,972703271;17,881160484;19,9142722;19,141715403;15,877808087;14,034584268;12,625442424
14,962660478;15,525408606;15,823126767;16,734661379;17,159291696;16,972703271;17,881160484;19,9142722;19,141715403;15,877808087;14,034584268
13,734389794;14,962660478;15,525408606;15,823126767;16,734661379;17,159291696;16,972703271;17,881160484;19,9142722;19,141715403;15,877808087
14,506597265;13,734389794;14,962660478;15,525408606;15,823126767;16,734661379;17,159291696;16,972703271;17,881160484;19,9142722;19,141715403
14,629860697;14,506597265;13,734389794;14,962660478;15,525408606;15,823126767;16,734661379;17,159291696;16,972703271;17,881160484;19,9142722
10,49948001;14,629860697;14,506597265;13,734389794;14,962660478;15,525408606;15,823126767;16,734661379;17,159291696;16,972703271;17,881160484
8,316222782;10,49948001;14,629860697;14,506597265;13,734389794;14,962660478;15,525408606;15,823126767;16,734661379;17,159291696;16,972703271
11,106300917;8,316222782;10,49948001;14,629860697;14,506597265;13,734389794;14,962660478;15,525408606;15,823126767;16,734661379;17,159291696
12,83014785;11,106300917;8,316222782;10,49948001;14,629860697;14,506597265;13,734389794;14,962660478;15,525408606;15,823126767;16,734661379
11,974359702;12,83014785;11,106300917;8,316222782;10,49948001;14,629860697;14,506597265;13,734389794;14,962660478;15,525408606;15,823126767
10,592631988;11,974359702;12,83014785;11,106300917;8,316222782;10,49948001;14,629860697;14,506597265;13,734389794;14,962660478;15,525408606
9,63941601;10,592631988;11,974359702;12,83014785;11,106300917;8,316222782;10,49948001;14,629860697;14,506597265;13,734389794;14,962660478
9,917733764;9,63941601;10,592631988;11,974359702;12,83014785;11,106300917;8,316222782;10,49948001;14,629860697;14,506597265;13,734389794
10,584008016;9,917733764;9,63941601;10,592631988;11,974359702;12,83014785;11,106300917;8,316222782;10,49948001;14,629860697;14,506597265
9,523566844;10,584008016;9,917733764;9,63941601;10,592631988;11,974359702;12,83014785;11,106300917;8,316222782;10,49948001;14,629860697
7,231188557;9,523566844;10,584008016;9,917733764;9,63941601;10,592631988;11,974359702;12,83014785;11,106300917;8,316222782;10,49948001
6,383274231;7,231188557;9,523566844;10,584008016;9,917733764;9,63941601;10,592631988;11,974359702;12,83014785;11,106300917;8,316222782
6,44509081;6,383274231;7,231188557;9,523566844;10,584008016;9,917733764;9,63941601;10,592631988;11,974359702;12,83014785;11,106300917
4,950962749;6,44509081;6,383274231;7,231188557;9,523566844;10,584008016;9,917733764;9,63941601;10,592631988;11,974359702;12,83014785
2,006280017;4,950962749;6,44509081;6,383274231;7,231188557;9,523566844;10,584008016;9,917733764;9,63941601;10,592631988;11,974359702
-0,782373913;2,006280017;4,950962749;6,44509081;6,383274231;7,231188557;9,523566844;10,584008016;9,917733764;9,63941601;10,592631988
-1,849041398;-0,782373913;2,006280017;4,950962749;6,44509081;6,383274231;7,231188557;9,523566844;10,584008016;9,917733764;9,63941601
-0,827362975;-1,849041398;-0,782373913;2,006280017;4,950962749;6,44509081;6,383274231;7,231188557;9,523566844;10,584008016;9,917733764
-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913;2,006280017;4,950962749;6,44509081;6,383274231;7,231188557;9,523566844;10,584008016
-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913;2,006280017;4,950962749;6,44509081;6,383274231;7,231188557;9,523566844
-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913;2,006280017;4,950962749;6,44509081;6,383274231;7,231188557
-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913;2,006280017;4,950962749;6,44509081;6,383274231
0,712088797;-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913;2,006280017;4,950962749;6,44509081
-0,373380647;0,712088797;-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913;2,006280017;4,950962749
-0,403496235;-0,373380647;0,712088797;-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913;2,006280017
1,266162754;-0,403496235;-0,373380647;0,712088797;-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398;-0,782373913
2,749972192;1,266162754;-0,403496235;-0,373380647;0,712088797;-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975;-1,849041398
4,124448125;2,749972192;1,266162754;-0,403496235;-0,373380647;0,712088797;-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003;-0,827362975
4,764955542;4,124448125;2,749972192;1,266162754;-0,403496235;-0,373380647;0,712088797;-0,0617840910000004;-1,392317298;-0,952877068;-0,0169051880000003
4,319923861;4,764955542;4,124448125;2,749972192;1,266162754;-0,403496235;-0,373380647;0,712088797;-0,0617840910000004;-1,392317298;-0,952877068
3,218540173;4,319923861;4,764955542;4,124448125;2,749972192;1,266162754;-0,403496235;-0,373380647;0,712088797;-0,0617840910000004;-1,392317298
2,411592459;3,218540173;4,319923861;4,764955542;4,124448125;2,749972192;1,266162754;-0,403496235;-0,373380647;0,712088797;-0,0617840910000004
1,715706935;2,411592459;3,218540173;4,319923861;4,764955542;4,124448125;2,749972192;1,266162754;-0,403496235;-0,373380647;0,712088797
0,350746336;1,715706935;2,411592459;3,218540173;4,319923861;4,764955542;4,124448125;2,749972192;1,266162754;-0,403496235;-0,373380647
-1,124166669;0,350746336;1,715706935;2,411592459;3,218540173;4,319923861;4,764955542;4,124448125;2,749972192;1,266162754;-0,403496235
-1,098932291;-1,124166669;0,350746336;1,715706935;2,411592459;3,218540173;4,319923861;4,764955542;4,124448125;2,749972192;1,266162754
-0,848219112;-1,098932291;-1,124166669;0,350746336;1,715706935;2,411592459;3,218540173;4,319923861;4,764955542;4,124448125;2,749972192
-1,739562643;-0,848219112;-1,098932291;-1,124166669;0,350746336;1,715706935;2,411592459;3,218540173;4,319923861;4,764955542;4,124448125
-1,522394935;-1,739562643;-0,848219112;-1,098932291;-1,124166669;0,350746336;1,715706935;2,411592459;3,218540173;4,319923861;4,764955542
-0,499673899;-1,522394935;-1,739562643;-0,848219112;-1,098932291;-1,124166669;0,350746336;1,715706935;2,411592459;3,218540173;4,319923861
-1,580297145;-0,499673899;-1,522394935;-1,739562643;-0,848219112;-1,098932291;-1,124166669;0,350746336;1,715706935;2,411592459;3,218540173
-3,941761961;-1,580297145;-0,499673899;-1,522394935;-1,739562643;-0,848219112;-1,098932291;-1,124166669;0,350746336;1,715706935;2,411592459
-3,578503766;-3,941761961;-1,580297145;-0,499673899;-1,522394935;-1,739562643;-0,848219112;-1,098932291;-1,124166669;0,350746336;1,715706935
-2,526299846;-3,578503766;-3,941761961;-1,580297145;-0,499673899;-1,522394935;-1,739562643;-0,848219112;-1,098932291;-1,124166669;0,350746336
-3,689551476;-2,526299846;-3,578503766;-3,941761961;-1,580297145;-0,499673899;-1,522394935;-1,739562643;-0,848219112;-1,098932291;-1,124166669
-3,495243889;-3,689551476;-2,526299846;-3,578503766;-3,941761961;-1,580297145;-0,499673899;-1,522394935;-1,739562643;-0,848219112;-1,098932291
-0,867407417;-3,495243889;-3,689551476;-2,526299846;-3,578503766;-3,941761961;-1,580297145;-0,499673899;-1,522394935;-1,739562643;-0,848219112
0,681885603;-0,867407417;-3,495243889;-3,689551476;-2,526299846;-3,578503766;-3,941761961;-1,580297145;-0,499673899;-1,522394935;-1,739562643
0,417295549;0,681885603;-0,867407417;-3,495243889;-3,689551476;-2,526299846;-3,578503766;-3,941761961;-1,580297145;-0,499673899;-1,522394935
0,701094688;0,417295549;0,681885603;-0,867407417;-3,495243889;-3,689551476;-2,526299846;-3,578503766;-3,941761961;-1,580297145;-0,499673899
0,245230729;0,701094688;0,417295549;0,681885603;-0,867407417;-3,495243889;-3,689551476;-2,526299846;-3,578503766;-3,941761961;-1,580297145
-1,675924077;0,245230729;0,701094688;0,417295549;0,681885603;-0,867407417;-3,495243889;-3,689551476;-2,526299846;-3,578503766;-3,941761961
-2,129688533;-1,675924077;0,245230729;0,701094688;0,417295549;0,681885603;-0,867407417;-3,495243889;-3,689551476;-2,526299846;-3,578503766
-1,592343666;-2,129688533;-1,675924077;0,245230729;0,701094688;0,417295549;0,681885603;-0,867407417;-3,495243889;-3,689551476;-2,526299846
