"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,888;0,08;0,046;0,191;-0,325;-0,864;-1,092;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;0,851653747;0,72274623;0,440152063;0,222505735;-0,08921244;-0,435789177;-0,526764647;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;-0,090023092;-0,120413127;-0,240490883;-0,254368111;-0,308505257;-0,239642884;-0,356541167;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;-0,113207896;-0,142476709;0,001809311;0,039020189;0,172880292;0,046100016;-0,244476555;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,18443641;-0,050889282;0,077426929;0,444768873;0,72506745;0,996818981;1,001893694;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;0,209340779;0,302219464;0,376806774;0,462715585;0,427589585;0,490551986;0,230343241;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,458724439;-0,681116012;-0,872369132;-0,997747635;-0,873639337;-0,809811333;-0,745342496;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;0,336054805;0,167303305;0,353065203;0,254862057;0,230684705;-0,291623274;-0,16334409;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469;-0,564339786;-0,494465457;-0,671754692;-0,701776542;-0,320614319;-0,164669925;-0,14511728
-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,888;0,08;0,046;0,191;-0,325;-0,864;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;0,851653747;0,72274623;0,440152063;0,222505735;-0,08921244;-0,435789177;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;-0,090023092;-0,120413127;-0,240490883;-0,254368111;-0,308505257;-0,239642884;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;-0,113207896;-0,142476709;0,001809311;0,039020189;0,172880292;0,046100016;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,18443641;-0,050889282;0,077426929;0,444768873;0,72506745;0,996818981;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;0,209340779;0,302219464;0,376806774;0,462715585;0,427589585;0,490551986;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,458724439;-0,681116012;-0,872369132;-0,997747635;-0,873639337;-0,809811333;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;0,336054805;0,167303305;0,353065203;0,254862057;0,230684705;-0,291623274;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469;-0,564339786;-0,494465457;-0,671754692;-0,701776542;-0,320614319;-0,164669925
0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,888;0,08;0,046;0,191;-0,325;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;0,851653747;0,72274623;0,440152063;0,222505735;-0,08921244;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;-0,090023092;-0,120413127;-0,240490883;-0,254368111;-0,308505257;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;-0,113207896;-0,142476709;0,001809311;0,039020189;0,172880292;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,18443641;-0,050889282;0,077426929;0,444768873;0,72506745;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;0,209340779;0,302219464;0,376806774;0,462715585;0,427589585;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,458724439;-0,681116012;-0,872369132;-0,997747635;-0,873639337;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;0,336054805;0,167303305;0,353065203;0,254862057;0,230684705;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469;-0,564339786;-0,494465457;-0,671754692;-0,701776542;-0,320614319
-0,216;0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,888;0,08;0,046;0,191;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;0,851653747;0,72274623;0,440152063;0,222505735;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;-0,090023092;-0,120413127;-0,240490883;-0,254368111;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;-0,113207896;-0,142476709;0,001809311;0,039020189;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,18443641;-0,050889282;0,077426929;0,444768873;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;0,209340779;0,302219464;0,376806774;0,462715585;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,458724439;-0,681116012;-0,872369132;-0,997747635;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;0,336054805;0,167303305;0,353065203;0,254862057;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469;-0,564339786;-0,494465457;-0,671754692;-0,701776542
0,425;-0,216;0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,888;0,08;0,046;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;0,851653747;0,72274623;0,440152063;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;-0,090023092;-0,120413127;-0,240490883;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;-0,113207896;-0,142476709;0,001809311;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,18443641;-0,050889282;0,077426929;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;0,209340779;0,302219464;0,376806774;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,458724439;-0,681116012;-0,872369132;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;0,336054805;0,167303305;0,353065203;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469;-0,564339786;-0,494465457;-0,671754692
-0,262;0,425;-0,216;0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,888;0,08;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;0,851653747;0,72274623;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;-0,090023092;-0,120413127;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;-0,113207896;-0,142476709;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,18443641;-0,050889282;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;0,209340779;0,302219464;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,458724439;-0,681116012;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;0,336054805;0,167303305;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469;-0,564339786;-0,494465457
-0,139;-0,262;0,425;-0,216;0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,888;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;0,851653747;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;-0,090023092;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;-0,113207896;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,18443641;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;0,209340779;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,458724439;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;0,336054805;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469;-0,564339786
-1,002;-0,139;-0,262;0,425;-0,216;0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,637;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;0,918023622;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;0,101610729;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,111518655;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,117342233;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;0,28989606;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;-0,094181309;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;0,156329505;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524;-0,528313469
-0,75;-1,002;-0,139;-0,262;0,425;-0,216;0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,115;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;0,726075789;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;0,089090936;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,020177553;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,157627867;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,216894027;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,071658575;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;0,102005861;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762;-0,742612524
-1,501;-0,75;-1,002;-0,139;-0,262;0,425;-0,216;0,105;-0,355;-0,168;-0,0460000000000001;0,537;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;0,424354441;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;0,269960522;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;-0,146533329;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,006365159;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;0,165461595;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,347673363;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,051347642;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978;-0,670103762
-0,506;-1,501;-0,75;-1,002;-0,139;-0,262;0,425;-0,216;0,105;-0,355;-0,168;-0,0460000000000001;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;0,311565355;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,005636486;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,072808109;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,163121511;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,350311629;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,405079106;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;0,23679067;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744;-0,725804978
-0,113;-0,506;-1,501;-0,75;-1,002;-0,139;-0,262;0,425;-0,216;0,105;-0,355;-0,168;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,415769502;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;0,293542334;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;0,156341728;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,211258581;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,079939129;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;0,487276908;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,044897434;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614;-0,500171744
0,436;-0,113;-0,506;-1,501;-0,75;-1,002;-0,139;-0,262;0,425;-0,216;0,105;-0,355;-0,334490484;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,404333193;-0,326934116;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;0,162969484;-0,447548794;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;0,37146804;-0,394149722;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,10947399;0,307331778;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,279146674;-0,31484388;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,458731052;-0,005731691;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;0,094455276;-0,553164086;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009;-0,399656614
-0,382;0,436;-0,113;-0,506;-1,501;-0,75;-1,002;-0,139;-0,262;0,425;-0,216;0,105;-0,415727877;-0,334490484;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,537138811;-0,441931869;-0,326934116;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;0,254463666;-0,237933446;-0,447548794;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;0,395331874;-0,44297317;-0,394149722;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,072726239;0,246986146;0,307331778;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,140474835;-0,241979846;-0,31484388;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,438627548;0,118561851;-0,005731691;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,23770078;-0,219101787;-0,553164086;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165;-0,271897009
-0,226;-0,382;0,436;-0,113;-0,506;-1,501;-0,75;-1,002;-0,139;-0,262;0,425;-0,216;-0,654515094;-0,415727877;-0,334490484;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,773224112;-0,273114927;-0,441931869;-0,326934116;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;0,146346252;-0,321618803;-0,237933446;-0,447548794;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;0,392562947;-0,361314983;-0,44297317;-0,394149722;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,195896206;0,197920945;0,246986146;0,307331778;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;-0,196155903;-0,102723196;-0,241979846;-0,31484388;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,397414908;0,133428833;0,118561851;-0,005731691;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,360282109;-0,299149339;-0,219101787;-0,553164086;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189;-0,458237165
0,699;-0,226;-0,382;0,436;-0,113;-0,506;-1,501;-0,75;-1,002;-0,139;-0,262;0,425;-0,954585505;-0,654515094;-0,415727877;-0,334490484;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-1,239887718;-0,172191407;-0,273114927;-0,441931869;-0,326934116;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;0,24959843;-0,200294077;-0,321618803;-0,237933446;-0,447548794;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,531000122;-0,194272462;-0,361314983;-0,44297317;-0,394149722;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,282450844;0,229463575;0,197920945;0,246986146;0,307331778;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,069620853;0,064446756;-0,102723196;-0,241979846;-0,31484388;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,394589494;0,14506616;0,133428833;0,118561851;-0,005731691;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,442374282;-0,131031005;-0,299149339;-0,219101787;-0,553164086;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918;-0,498451189
1,696;0,699;-0,226;-0,382;0,436;-0,113;-0,506;-1,501;-0,75;-1,002;-0,139;-0,262;-0,943584402;-0,954585505;-0,654515094;-0,415727877;-0,334490484;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,88321039;-0,368126193;-0,172191407;-0,273114927;-0,441931869;-0,326934116;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;0,243577027;-0,199772448;-0,200294077;-0,321618803;-0,237933446;-0,447548794;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,374513412;0,094638261;-0,194272462;-0,361314983;-0,44297317;-0,394149722;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;0,232176391;0,057160086;0,229463575;0,197920945;0,246986146;0,307331778;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;-0,061092321;0,131454998;0,064446756;-0,102723196;-0,241979846;-0,31484388;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;0,152470403;0,183995061;0,14506616;0,133428833;0,118561851;-0,005731691;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,277326228;-0,304936454;-0,131031005;-0,299149339;-0,219101787;-0,553164086;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524;-0,066345918
1,541;1,696;0,699;-0,226;-0,382;0,436;-0,113;-0,506;-1,501;-0,75;-1,002;-0,139;-0,933077911;-0,943584402;-0,954585505;-0,654515094;-0,415727877;-0,334490484;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,548067184;-0,470965024;-0,368126193;-0,172191407;-0,273114927;-0,441931869;-0,326934116;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,045920529;-0,237171569;-0,199772448;-0,200294077;-0,321618803;-0,237933446;-0,447548794;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,23735426;0,235171616;0,094638261;-0,194272462;-0,361314983;-0,44297317;-0,394149722;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,0411243;-0,031210337;0,057160086;0,229463575;0,197920945;0,246986146;0,307331778;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;-0,223371104;0,110785983;0,131454998;0,064446756;-0,102723196;-0,241979846;-0,31484388;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,031532967;-0,025963782;0,183995061;0,14506616;0,133428833;0,118561851;-0,005731691;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,125873608;-0,136552415;-0,304936454;-0,131031005;-0,299149339;-0,219101787;-0,553164086;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625;-0,419370524
0,95;1,541;1,696;0,699;-0,226;-0,382;0,436;-0,113;-0,506;-1,501;-0,75;-1,002;-0,861739334;-0,933077911;-0,943584402;-0,954585505;-0,654515094;-0,415727877;-0,334490484;-0,54260238;-0,744049673;-0,866938244;-0,870351958;-0,3399994;-0,518338251;-0,470965024;-0,368126193;-0,172191407;-0,273114927;-0,441931869;-0,326934116;-0,166834547;-0,155113186;-0,251345767;-0,357850829;-0,189050205;-0,329450078;-0,237171569;-0,199772448;-0,200294077;-0,321618803;-0,237933446;-0,447548794;-0,288299632;-0,304741312;-0,021337716;-0,008561781;0,05959326;0,199422913;0,235171616;0,094638261;-0,194272462;-0,361314983;-0,44297317;-0,394149722;-0,12044284;0,001217762;0,135568501;-0,050578698;0,02044943;0,00872430200000001;-0,031210337;0,057160086;0,229463575;0,197920945;0,246986146;0,307331778;0,363977936;0,130961976;-0,02943632;-0,258572484;-0,358811744;0,165598424;0,110785983;0,131454998;0,064446756;-0,102723196;-0,241979846;-0,31484388;-0,052263016;-0,103010284;0,01507943;-0,16808171;-0,126422502;-0,010059;-0,025963782;0,183995061;0,14506616;0,133428833;0,118561851;-0,005731691;0,058931299;0,362074003;0,402407977;0,280265996;-0,111145653;-0,277422054;-0,136552415;-0,304936454;-0,131031005;-0,299149339;-0,219101787;-0,553164086;-0,303106915;-0,400731455;-0,091306377;-0,769780629;-0,132108625
