"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11";"NMEU1";"NMEU1_L1";"NMEU1_L2";"NMEU1_L3";"NMEU1_L4";"NMEU1_L5";"NMEU1_L6";"NMEU1_L7";"NMEU1_L8";"NMEU1_L9";"NMEU1_L10";"NMEU1_L11";"NMEU3";"NMEU3_L1";"NMEU3_L2";"NMEU3_L3";"NMEU3_L4";"NMEU3_L5";"NMEU3_L6";"NMEU3_L7";"NMEU3_L8";"NMEU3_L9";"NMEU3_L10";"NMEU3_L11";"NMEU12";"NMEU12_L1";"NMEU12_L2";"NMEU12_L3";"NMEU12_L4";"NMEU12_L5";"NMEU12_L6";"NMEU12_L7";"NMEU12_L8";"NMEU12_L9";"NMEU12_L10";"NMEU12_L11";"NFEU1";"NFEU1_L1";"NFEU1_L2";"NFEU1_L3";"NFEU1_L4";"NFEU1_L5";"NFEU1_L6";"NFEU1_L7";"NFEU1_L8";"NFEU1_L9";"NFEU1_L10";"NFEU1_L11";"NFEU3";"NFEU3_L1";"NFEU3_L2";"NFEU3_L3";"NFEU3_L4";"NFEU3_L5";"NFEU3_L6";"NFEU3_L7";"NFEU3_L8";"NFEU3_L9";"NFEU3_L10";"NFEU3_L11";"NFEU12";"NFEU12_L1";"NFEU12_L2";"NFEU12_L3";"NFEU12_L4";"NFEU12_L5";"NFEU12_L6";"NFEU12_L7";"NFEU12_L8";"NFEU12_L9";"NFEU12_L10";"NFEU12_L11";"CC1";"CC1_L1";"CC1_L2";"CC1_L3";"CC1_L4";"CC1_L5";"CC1_L6";"CC1_L7";"CC1_L8";"CC1_L9";"CC1_L10";"CC1_L11";"CC2";"CC2_L1";"CC2_L2";"CC2_L3";"CC2_L4";"CC2_L5";"CC2_L6";"CC2_L7";"CC2_L8";"CC2_L9";"CC2_L10";"CC2_L11";"CC3";"CC3_L1";"CC3_L2";"CC3_L3";"CC3_L4";"CC3_L5";"CC3_L6";"CC3_L7";"CC3_L8";"CC3_L9";"CC3_L10";"CC3_L11";"CC4";"CC4_L1";"CC4_L2";"CC4_L3";"CC4_L4";"CC4_L5";"CC4_L6";"CC4_L7";"CC4_L8";"CC4_L9";"CC4_L10";"CC4_L11";"CC5";"CC5_L1";"CC5_L2";"CC5_L3";"CC5_L4";"CC5_L5";"CC5_L6";"CC5_L7";"CC5_L8";"CC5_L9";"CC5_L10";"CC5_L11";"CC6";"CC6_L1";"CC6_L2";"CC6_L3";"CC6_L4";"CC6_L5";"CC6_L6";"CC6_L7";"CC6_L8";"CC6_L9";"CC6_L10";"CC6_L11";"CC7";"CC7_L1";"CC7_L2";"CC7_L3";"CC7_L4";"CC7_L5";"CC7_L6";"CC7_L7";"CC7_L8";"CC7_L9";"CC7_L10";"CC7_L11";"CC8";"CC8_L1";"CC8_L2";"CC8_L3";"CC8_L4";"CC8_L5";"CC8_L6";"CC8_L7";"CC8_L8";"CC8_L9";"CC8_L10";"CC8_L11";"CC9";"CC9_L1";"CC9_L2";"CC9_L3";"CC9_L4";"CC9_L5";"CC9_L6";"CC9_L7";"CC9_L8";"CC9_L9";"CC9_L10";"CC9_L11";"CC10";"CC10_L1";"CC10_L2";"CC10_L3";"CC10_L4";"CC10_L5";"CC10_L6";"CC10_L7";"CC10_L8";"CC10_L9";"CC10_L10";"CC10_L11"
-0,024;0,224;-0,26;0,169;-0,417;-0,054;-0,35;-0,694;-0,472;-0,073;0,852;0,466;-1,053301582;-0,941988045;-0,880398248;-0,484235398;0,316313952;0,785950022;1,717807121;2,018858579;2,124180283;1,621098647;1,196602334;1,191869596;0,562742871;0,776806411;0,817037762;0,824873749;0,729484649;0,649995679;0,517290155;0,254820062;0,239762825;0,208410589;0,260255456;0,042676787;0,782857712;0,667567515;0,903490479;0,916387272;0,7115083;0,581246415;0,269114619;0,277446388;-0,099197714;-0,029617487;-0,09675695;-0,073352779;0,13598806;0,127706231;0,126474722;-0,054297618;-0,043978744;-0,180283393;-0,081466219;-0,125765876;0,062508807;0,184806475;0,113830448;-0,058170472;-0,200947949;0,000896676000000002;0,257455436;0,375386812;0,336899218;0,175384971;-0,186105452;-0,474241931;-0,386133568;-0,120456267;0,108860052;0,11207349;0,150537367;0,195258875;0,306933023;0,456745769;0,740585358;0,884546587;0,929643922;0,902415478;0,905889327;0,856886447;0,618776056;0,390483785;-0,34723736;-0,644828714;-0,668699457;-0,423028927;-0,235944091;0,162981916;0,079095336;0,303077666;-0,133801633;-0,135254779;-0,403455226;-0,22881308;-0,187057008;-0,29589974;0,268446851;0,163546491;0,330244563;-0,238893568;-0,088961914;-0,353297512;-0,343358094;-0,417554121;-0,28345307;-0,263053844;1,887279748;1,917418594;1,958024874;1,98055599;1,991910993;1,993353408;2,012299026;2,012897858;1,98029501;1,924285919;1,876631282;1,847567596;2,274511951;2,296945211;2,326489879;2,347157673;2,360118446;2,364191318;2,371291323;2,362040063;2,328792904;2,281553215;2,240920149;2,21588959;2,612589853;2,621505944;2,632243771;2,644678774;2,655449949;2,660527879;2,657900793;2,645062577;2,624828702;2,602110522;2,582847995;2,570981292;2,447306523;2,465106378;2,487927201;2,509699027;2,552616089;2,608877696;2,635726662;2,64815953;2,650026758;2,690750963;2,706580281;2,697562021;2,631556808;2,644276348;2,660786235;2,677592322;2,710524732;2,753667998;2,775562973;2,787108916;2,7897064;2,818477265;2,827926843;2,821074031;2,880845848;2,883154526;2,886796558;2,891436247;2,900810316;2,913629171;2,921693483;2,927035643;2,928928947;2,936008475;2,937693138;2,93606375;-0,033181611;-0,033515654;-0,031009295;-0,026990063;-0,024492845;-0,022782951;-0,022674811;-0,022674889;-0,022785848;-0,023447705;-0,023271018;-0,024425588;-0,03944699;-0,039522853;-0,038122104;-0,035160935;-0,032776562;-0,029590668;-0,027172576;-0,025695951;-0,02563805;-0,026511425;-0,026603534;-0,027654802;-0,02573328;-0,025638364;-0,025119394;-0,024292302;-0,023750527;-0,022637969;-0,021431939;-0,020479674;-0,020518174;-0,021062237;-0,021297879;-0,021645038;-0,011532523;-0,011143696;-0,010659774;-0,009986288;-0,009942401;-0,010569015;-0,011090432;-0,011669756;-0,011141123;-0,011127665;-0,010362966;-0,010081775;-0,017497918;-0,016935063;-0,016311638;-0,015617187;-0,015087299;-0,014849833;-0,015076065;-0,015615141;-0,015629217;-0,015547789;-0,015214952;-0,015292706;-0,009516873;-0,00924663;-0,008952482;-0,008657712;-0,008012499;-0,007231489;-0,006880513;-0,006861435;-0,006993114;-0,006790233;-0,006787851;-0,006930183;0,25;-0,68;-3,95;3,2;10,54;14,71;1,61;-1,22;-0,0299999999999998;7,22;2,19;1,06;-0,3;-1,27;-4,39;2,16;10,93;17,75;5,31;0,57;0,5;8,5;4,47;2,45;0,82;-0,05;-3,45;4,27;10,15;11,67;-2,14;-3,05;-0,61;5,97;-0,03;-0,34;0,45;0,67;0,39;1,2;1,38;0,45;-0,91;-0,77;-1,09;-1,38;-1,64;-0,8;-34;-21;-39;-2;3;16;-1;-1;-2;4;-37;-54;-12;28;161;-92;-245;-289;161;189;108;-86;8;6;4,49;4,29;3,89;3,37;-0,19;-5,58;-9,33;-9,44;-7,59;-5,84;-3,92;-2,38;-0,25;-1;-2;-4,66;-7,9;-11,11;-10,97;-9,44;-6,46;-2,18;2,56;6,12;2,44;1,54;0,25;-1,96;-5,19;-9,12;-10,34;-9,44;-7,42;-5,4;-1,94;1,26;1,94;2,37;2,54;3,32;2,26;-3,8;-7,52;-7,9;-7,05;-6,97;-5,39;-2,65
0,019;-0,024;0,224;-0,26;0,169;-0,417;-0,054;-0,35;-0,694;-0,472;-0,073;0,852;-0,579910315;-1,053301582;-0,941988045;-0,880398248;-0,484235398;0,316313952;0,785950022;1,717807121;2,018858579;2,124180283;1,621098647;1,196602334;0,334272899;0,562742871;0,776806411;0,817037762;0,824873749;0,729484649;0,649995679;0,517290155;0,254820062;0,239762825;0,208410589;0,260255456;0,56354137;0,782857712;0,667567515;0,903490479;0,916387272;0,7115083;0,581246415;0,269114619;0,277446388;-0,099197714;-0,029617487;-0,09675695;0,096664794;0,13598806;0,127706231;0,126474722;-0,054297618;-0,043978744;-0,180283393;-0,081466219;-0,125765876;0,062508807;0,184806475;0,113830448;-0,583581474;-0,200947949;0,000896676000000002;0,257455436;0,375386812;0,336899218;0,175384971;-0,186105452;-0,474241931;-0,386133568;-0,120456267;0,108860052;-0,026365745;0,150537367;0,195258875;0,306933023;0,456745769;0,740585358;0,884546587;0,929643922;0,902415478;0,905889327;0,856886447;0,618776056;-0,139202762;-0,34723736;-0,644828714;-0,668699457;-0,423028927;-0,235944091;0,162981916;0,079095336;0,303077666;-0,133801633;-0,135254779;-0,403455226;-0,117796039;-0,187057008;-0,29589974;0,268446851;0,163546491;0,330244563;-0,238893568;-0,088961914;-0,353297512;-0,343358094;-0,417554121;-0,28345307;1,871675065;1,887279748;1,917418594;1,958024874;1,98055599;1,991910993;1,993353408;2,012299026;2,012897858;1,98029501;1,924285919;1,876631282;2,260240312;2,274511951;2,296945211;2,326489879;2,347157673;2,360118446;2,364191318;2,371291323;2,362040063;2,328792904;2,281553215;2,240920149;2,603087354;2,612589853;2,621505944;2,632243771;2,644678774;2,655449949;2,660527879;2,657900793;2,645062577;2,624828702;2,602110522;2,582847995;2,439583984;2,447306523;2,465106378;2,487927201;2,509699027;2,552616089;2,608877696;2,635726662;2,64815953;2,650026758;2,690750963;2,706580281;2,626392051;2,631556808;2,644276348;2,660786235;2,677592322;2,710524732;2,753667998;2,775562973;2,787108916;2,7897064;2,818477265;2,827926843;2,880728817;2,880845848;2,883154526;2,886796558;2,891436247;2,900810316;2,913629171;2,921693483;2,927035643;2,928928947;2,936008475;2,937693138;-0,031551642;-0,033181611;-0,033515654;-0,031009295;-0,026990063;-0,024492845;-0,022782951;-0,022674811;-0,022674889;-0,022785848;-0,023447705;-0,023271018;-0,038578134;-0,03944699;-0,039522853;-0,038122104;-0,035160935;-0,032776562;-0,029590668;-0,027172576;-0,025695951;-0,02563805;-0,026511425;-0,026603534;-0,025243842;-0,02573328;-0,025638364;-0,025119394;-0,024292302;-0,023750527;-0,022637969;-0,021431939;-0,020479674;-0,020518174;-0,021062237;-0,021297879;-0,011810674;-0,011532523;-0,011143696;-0,010659774;-0,009986288;-0,009942401;-0,010569015;-0,011090432;-0,011669756;-0,011141123;-0,011127665;-0,010362966;-0,017942419;-0,017497918;-0,016935063;-0,016311638;-0,015617187;-0,015087299;-0,014849833;-0,015076065;-0,015615141;-0,015629217;-0,015547789;-0,015214952;-0,009702384;-0,009516873;-0,00924663;-0,008952482;-0,008657712;-0,008012499;-0,007231489;-0,006880513;-0,006861435;-0,006993114;-0,006790233;-0,006787851;-3,2;0,25;-0,68;-3,95;3,2;10,54;14,71;1,61;-1,22;-0,0299999999999998;7,22;2,19;-5,09;-0,3;-1,27;-4,39;2,16;10,93;17,75;5,31;0,57;0,5;8,5;4,47;-1,33;0,82;-0,05;-3,45;4,27;10,15;11,67;-2,14;-3,05;-0,61;5,97;-0,03;0,95;0,45;0,67;0,39;1,2;1,38;0,45;-0,91;-0,77;-1,09;-1,38;-1,64;-11;-34;-21;-39;-2;3;16;-1;-1;-2;4;-37;-6;-12;28;161;-92;-245;-289;161;189;108;-86;8;5,54;4,49;4,29;3,89;3,37;-0,19;-5,58;-9,33;-9,44;-7,59;-5,84;-3,92;1,28;-0,25;-1;-2;-4,66;-7,9;-11,11;-10,97;-9,44;-6,46;-2,18;2,56;4,26;2,44;1,54;0,25;-1,96;-5,19;-9,12;-10,34;-9,44;-7,42;-5,4;-1,94;4,55;1,94;2,37;2,54;3,32;2,26;-3,8;-7,52;-7,9;-7,05;-6,97;-5,39
-0,078;0,019;-0,024;0,224;-0,26;0,169;-0,417;-0,054;-0,35;-0,694;-0,472;-0,073;-0,965157904;-0,579910315;-1,053301582;-0,941988045;-0,880398248;-0,484235398;0,316313952;0,785950022;1,717807121;2,018858579;2,124180283;1,621098647;0,211633509;0,334272899;0,562742871;0,776806411;0,817037762;0,824873749;0,729484649;0,649995679;0,517290155;0,254820062;0,239762825;0,208410589;0,687426475;0,56354137;0,782857712;0,667567515;0,903490479;0,916387272;0,7115083;0,581246415;0,269114619;0,277446388;-0,099197714;-0,029617487;0,009192194;0,096664794;0,13598806;0,127706231;0,126474722;-0,054297618;-0,043978744;-0,180283393;-0,081466219;-0,125765876;0,062508807;0,184806475;-0,322254609;-0,583581474;-0,200947949;0,000896676000000002;0,257455436;0,375386812;0,336899218;0,175384971;-0,186105452;-0,474241931;-0,386133568;-0,120456267;-0,088422628;-0,026365745;0,150537367;0,195258875;0,306933023;0,456745769;0,740585358;0,884546587;0,929643922;0,902415478;0,905889327;0,856886447;-0,018443752;-0,139202762;-0,34723736;-0,644828714;-0,668699457;-0,423028927;-0,235944091;0,162981916;0,079095336;0,303077666;-0,133801633;-0,135254779;0,023297155;-0,117796039;-0,187057008;-0,29589974;0,268446851;0,163546491;0,330244563;-0,238893568;-0,088961914;-0,353297512;-0,343358094;-0,417554121;1,867280926;1,871675065;1,887279748;1,917418594;1,958024874;1,98055599;1,991910993;1,993353408;2,012299026;2,012897858;1,98029501;1,924285919;2,252238813;2,260240312;2,274511951;2,296945211;2,326489879;2,347157673;2,360118446;2,364191318;2,371291323;2,362040063;2,328792904;2,281553215;2,592199385;2,603087354;2,612589853;2,621505944;2,632243771;2,644678774;2,655449949;2,660527879;2,657900793;2,645062577;2,624828702;2,602110522;2,451883964;2,439583984;2,447306523;2,465106378;2,487927201;2,509699027;2,552616089;2,608877696;2,635726662;2,64815953;2,650026758;2,690750963;2,636173632;2,626392051;2,631556808;2,644276348;2,660786235;2,677592322;2,710524732;2,753667998;2,775562973;2,787108916;2,7897064;2,818477265;2,884744681;2,880728817;2,880845848;2,883154526;2,886796558;2,891436247;2,900810316;2,913629171;2,921693483;2,927035643;2,928928947;2,936008475;-0,03074377;-0,031551642;-0,033181611;-0,033515654;-0,031009295;-0,026990063;-0,024492845;-0,022782951;-0,022674811;-0,022674889;-0,022785848;-0,023447705;-0,038173282;-0,038578134;-0,03944699;-0,039522853;-0,038122104;-0,035160935;-0,032776562;-0,029590668;-0,027172576;-0,025695951;-0,02563805;-0,026511425;-0,024673414;-0,025243842;-0,02573328;-0,025638364;-0,025119394;-0,024292302;-0,023750527;-0,022637969;-0,021431939;-0,020479674;-0,020518174;-0,021062237;-0,011717777;-0,011810674;-0,011532523;-0,011143696;-0,010659774;-0,009986288;-0,009942401;-0,010569015;-0,011090432;-0,011669756;-0,011141123;-0,011127665;-0,017863704;-0,017942419;-0,017497918;-0,016935063;-0,016311638;-0,015617187;-0,015087299;-0,014849833;-0,015076065;-0,015615141;-0,015629217;-0,015547789;-0,009582576;-0,009702384;-0,009516873;-0,00924663;-0,008952482;-0,008657712;-0,008012499;-0,007231489;-0,006880513;-0,006861435;-0,006993114;-0,006790233;-3,47;-3,2;0,25;-0,68;-3,95;3,2;10,54;14,71;1,61;-1,22;-0,0299999999999998;7,22;-4,2;-5,09;-0,3;-1,27;-4,39;2,16;10,93;17,75;5,31;0,57;0,5;8,5;-2,81;-1,33;0,82;-0,05;-3,45;4,27;10,15;11,67;-2,14;-3,05;-0,61;5,97;-0,1;0,95;0,45;0,67;0,39;1,2;1,38;0,45;-0,91;-0,77;-1,09;-1,38;-27;-11;-34;-21;-39;-2;3;16;-1;-1;-2;4;-15;-6;-12;28;161;-92;-245;-289;161;189;108;-86;5,52;5,54;4,49;4,29;3,89;3,37;-0,19;-5,58;-9,33;-9,44;-7,59;-5,84;1,71;1,28;-0,25;-1;-2;-4,66;-7,9;-11,11;-10,97;-9,44;-6,46;-2,18;4,21;4,26;2,44;1,54;0,25;-1,96;-5,19;-9,12;-10,34;-9,44;-7,42;-5,4;1,65;4,55;1,94;2,37;2,54;3,32;2,26;-3,8;-7,52;-7,9;-7,05;-6,97
0,432;-0,078;0,019;-0,024;0,224;-0,26;0,169;-0,417;-0,054;-0,35;-0,694;-0,472;-1,046831803;-0,965157904;-0,579910315;-1,053301582;-0,941988045;-0,880398248;-0,484235398;0,316313952;0,785950022;1,717807121;2,018858579;2,124180283;0,282757291;0,211633509;0,334272899;0,562742871;0,776806411;0,817037762;0,824873749;0,729484649;0,649995679;0,517290155;0,254820062;0,239762825;0,617219575;0,687426475;0,56354137;0,782857712;0,667567515;0,903490479;0,916387272;0,7115083;0,581246415;0,269114619;0,277446388;-0,099197714;-0,060558448;0,009192194;0,096664794;0,13598806;0,127706231;0,126474722;-0,054297618;-0,043978744;-0,180283393;-0,081466219;-0,125765876;0,062508807;-0,1290081;-0,322254609;-0,583581474;-0,200947949;0,000896676000000002;0,257455436;0,375386812;0,336899218;0,175384971;-0,186105452;-0,474241931;-0,386133568;-0,171350163;-0,088422628;-0,026365745;0,150537367;0,195258875;0,306933023;0,456745769;0,740585358;0,884546587;0,929643922;0,902415478;0,905889327;-0,105125154;-0,018443752;-0,139202762;-0,34723736;-0,644828714;-0,668699457;-0,423028927;-0,235944091;0,162981916;0,079095336;0,303077666;-0,133801633;-0,090377774;0,023297155;-0,117796039;-0,187057008;-0,29589974;0,268446851;0,163546491;0,330244563;-0,238893568;-0,088961914;-0,353297512;-0,343358094;1,858170704;1,867280926;1,871675065;1,887279748;1,917418594;1,958024874;1,98055599;1,991910993;1,993353408;2,012299026;2,012897858;1,98029501;2,239761233;2,252238813;2,260240312;2,274511951;2,296945211;2,326489879;2,347157673;2,360118446;2,364191318;2,371291323;2,362040063;2,328792904;2,577891292;2,592199385;2,603087354;2,612589853;2,621505944;2,632243771;2,644678774;2,655449949;2,660527879;2,657900793;2,645062577;2,624828702;2,475635098;2,451883964;2,439583984;2,447306523;2,465106378;2,487927201;2,509699027;2,552616089;2,608877696;2,635726662;2,64815953;2,650026758;2,654778671;2,636173632;2,626392051;2,631556808;2,644276348;2,660786235;2,677592322;2,710524732;2,753667998;2,775562973;2,787108916;2,7897064;2,891437717;2,884744681;2,880728817;2,880845848;2,883154526;2,886796558;2,891436247;2,900810316;2,913629171;2,921693483;2,927035643;2,928928947;-0,030454372;-0,03074377;-0,031551642;-0,033181611;-0,033515654;-0,031009295;-0,026990063;-0,024492845;-0,022782951;-0,022674811;-0,022674889;-0,022785848;-0,037451079;-0,038173282;-0,038578134;-0,03944699;-0,039522853;-0,038122104;-0,035160935;-0,032776562;-0,029590668;-0,027172576;-0,025695951;-0,02563805;-0,024094639;-0,024673414;-0,025243842;-0,02573328;-0,025638364;-0,025119394;-0,024292302;-0,023750527;-0,022637969;-0,021431939;-0,020479674;-0,020518174;-0,010995452;-0,011717777;-0,011810674;-0,011532523;-0,011143696;-0,010659774;-0,009986288;-0,009942401;-0,010569015;-0,011090432;-0,011669756;-0,011141123;-0,01717379;-0,017863704;-0,017942419;-0,017497918;-0,016935063;-0,016311638;-0,015617187;-0,015087299;-0,014849833;-0,015076065;-0,015615141;-0,015629217;-0,009219636;-0,009582576;-0,009702384;-0,009516873;-0,00924663;-0,008952482;-0,008657712;-0,008012499;-0,007231489;-0,006880513;-0,006861435;-0,006993114;-6,19;-3,47;-3,2;0,25;-0,68;-3,95;3,2;10,54;14,71;1,61;-1,22;-0,0299999999999998;-7,69;-4,2;-5,09;-0,3;-1,27;-4,39;2,16;10,93;17,75;5,31;0,57;0,5;-4,73;-2,81;-1,33;0,82;-0,05;-3,45;4,27;10,15;11,67;-2,14;-3,05;-0,61;0,65;-0,1;0,95;0,45;0,67;0,39;1,2;1,38;0,45;-0,91;-0,77;-1,09;-16;-27;-11;-34;-21;-39;-2;3;16;-1;-1;-2;18;-15;-6;-12;28;161;-92;-245;-289;161;189;108;6,21;5,52;5,54;4,49;4,29;3,89;3,37;-0,19;-5,58;-9,33;-9,44;-7,59;3,81;1,71;1,28;-0,25;-1;-2;-4,66;-7,9;-11,11;-10,97;-9,44;-6,46;5,54;4,21;4,26;2,44;1,54;0,25;-1,96;-5,19;-9,12;-10,34;-9,44;-7,42;3,78;1,65;4,55;1,94;2,37;2,54;3,32;2,26;-3,8;-7,52;-7,9;-7,05
0,731;0,432;-0,078;0,019;-0,024;0,224;-0,26;0,169;-0,417;-0,054;-0,35;-0,694;-1,422430811;-1,046831803;-0,965157904;-0,579910315;-1,053301582;-0,941988045;-0,880398248;-0,484235398;0,316313952;0,785950022;1,717807121;2,018858579;0,432641551;0,282757291;0,211633509;0,334272899;0,562742871;0,776806411;0,817037762;0,824873749;0,729484649;0,649995679;0,517290155;0,254820062;0,685040123;0,617219575;0,687426475;0,56354137;0,782857712;0,667567515;0,903490479;0,916387272;0,7115083;0,581246415;0,269114619;0,277446388;-0,007544613;-0,060558448;0,009192194;0,096664794;0,13598806;0,127706231;0,126474722;-0,054297618;-0,043978744;-0,180283393;-0,081466219;-0,125765876;0,121180922;-0,1290081;-0,322254609;-0,583581474;-0,200947949;0,000896676000000002;0,257455436;0,375386812;0,336899218;0,175384971;-0,186105452;-0,474241931;-0,127922555;-0,171350163;-0,088422628;-0,026365745;0,150537367;0,195258875;0,306933023;0,456745769;0,740585358;0,884546587;0,929643922;0,902415478;-0,220218489;-0,105125154;-0,018443752;-0,139202762;-0,34723736;-0,644828714;-0,668699457;-0,423028927;-0,235944091;0,162981916;0,079095336;0,303077666;0,022710015;-0,090377774;0,023297155;-0,117796039;-0,187057008;-0,29589974;0,268446851;0,163546491;0,330244563;-0,238893568;-0,088961914;-0,353297512;1,83458237;1,858170704;1,867280926;1,871675065;1,887279748;1,917418594;1,958024874;1,98055599;1,991910993;1,993353408;2,012299026;2,012897858;2,21913325;2,239761233;2,252238813;2,260240312;2,274511951;2,296945211;2,326489879;2,347157673;2,360118446;2,364191318;2,371291323;2,362040063;2,563226777;2,577891292;2,592199385;2,603087354;2,612589853;2,621505944;2,632243771;2,644678774;2,655449949;2,660527879;2,657900793;2,645062577;2,496483865;2,475635098;2,451883964;2,439583984;2,447306523;2,465106378;2,487927201;2,509699027;2,552616089;2,608877696;2,635726662;2,64815953;2,672440772;2,654778671;2,636173632;2,626392051;2,631556808;2,644276348;2,660786235;2,677592322;2,710524732;2,753667998;2,775562973;2,787108916;2,898967979;2,891437717;2,884744681;2,880728817;2,880845848;2,883154526;2,886796558;2,891436247;2,900810316;2,913629171;2,921693483;2,927035643;-0,028884064;-0,030454372;-0,03074377;-0,031551642;-0,033181611;-0,033515654;-0,031009295;-0,026990063;-0,024492845;-0,022782951;-0,022674811;-0,022674889;-0,035216803;-0,037451079;-0,038173282;-0,038578134;-0,03944699;-0,039522853;-0,038122104;-0,035160935;-0,032776562;-0,029590668;-0,027172576;-0,025695951;-0,023185948;-0,024094639;-0,024673414;-0,025243842;-0,02573328;-0,025638364;-0,025119394;-0,024292302;-0,023750527;-0,022637969;-0,021431939;-0,020479674;-0,009498799;-0,010995452;-0,011717777;-0,011810674;-0,011532523;-0,011143696;-0,010659774;-0,009986288;-0,009942401;-0,010569015;-0,011090432;-0,011669756;-0,016000484;-0,01717379;-0,017863704;-0,017942419;-0,017497918;-0,016935063;-0,016311638;-0,015617187;-0,015087299;-0,014849833;-0,015076065;-0,015615141;-0,008803231;-0,009219636;-0,009582576;-0,009702384;-0,009516873;-0,00924663;-0,008952482;-0,008657712;-0,008012499;-0,007231489;-0,006880513;-0,006861435;-2,47;-6,19;-3,47;-3,2;0,25;-0,68;-3,95;3,2;10,54;14,71;1,61;-1,22;-3,55;-7,69;-4,2;-5,09;-0,3;-1,27;-4,39;2,16;10,93;17,75;5,31;0,57;-1,37;-4,73;-2,81;-1,33;0,82;-0,05;-3,45;4,27;10,15;11,67;-2,14;-3,05;0,71;0,65;-0,1;0,95;0,45;0,67;0,39;1,2;1,38;0,45;-0,91;-0,77;-14;-16;-27;-11;-34;-21;-39;-2;3;16;-1;-1;-66;18;-15;-6;-12;28;161;-92;-245;-289;161;189;6,73;6,21;5,52;5,54;4,49;4,29;3,89;3,37;-0,19;-5,58;-9,33;-9,44;5,6;3,81;1,71;1,28;-0,25;-1;-2;-4,66;-7,9;-11,11;-10,97;-9,44;6,13;5,54;4,21;4,26;2,44;1,54;0,25;-1,96;-5,19;-9,12;-10,34;-9,44;3,46;3,78;1,65;4,55;1,94;2,37;2,54;3,32;2,26;-3,8;-7,52;-7,9
