"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
0,45;0,581;0,872;0,469;0,312;0,778;1,411;1,443;1,261;1,405;1,392;1,994;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;0,773410004;1,186525664;1,362351467;1,79502646;2,452380954;3,205335436;3,462096012;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,07781043;0,180488666;0,362584391;0,378280366;0,099519658;-0,049802973;-0,208141757;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-0,3848702;-0,0605226909999999;-0,121260417;-0,301042861;-0,217137558;-0,592309251;-0,708892598;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-3,017457104;-2,882531345;-3,023917698;-3,043486382;-2,740896926;-2,572735154;-2,518464117;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;-0,828848003;-0,738780523;-0,403652273;-0,261954362;0,103764361;0,430716799;0,794170972;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;3,176003926;3,299247028;2,949035092;2,637333918;2,709378712;2,549279848;2,271016622;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;-0,566135595;-0,463804527;-0,495899243;-0,490004638;-0,784253199;-1,057399101;-1,143630375;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323;-0,347534635;-0,279013373;-0,239578602;-0,270570969;-0,245769453;-0,246678186;-0,322504789
0,831;0,45;0,581;0,872;0,469;0,312;0,778;1,411;1,443;1,261;1,405;1,392;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;0,773410004;1,186525664;1,362351467;1,79502646;2,452380954;3,205335436;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,07781043;0,180488666;0,362584391;0,378280366;0,099519658;-0,049802973;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-0,3848702;-0,0605226909999999;-0,121260417;-0,301042861;-0,217137558;-0,592309251;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-3,017457104;-2,882531345;-3,023917698;-3,043486382;-2,740896926;-2,572735154;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;-0,828848003;-0,738780523;-0,403652273;-0,261954362;0,103764361;0,430716799;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;3,176003926;3,299247028;2,949035092;2,637333918;2,709378712;2,549279848;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;-0,566135595;-0,463804527;-0,495899243;-0,490004638;-0,784253199;-1,057399101;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323;-0,347534635;-0,279013373;-0,239578602;-0,270570969;-0,245769453;-0,246678186
0,94;0,831;0,45;0,581;0,872;0,469;0,312;0,778;1,411;1,443;1,261;1,405;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;0,773410004;1,186525664;1,362351467;1,79502646;2,452380954;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,07781043;0,180488666;0,362584391;0,378280366;0,099519658;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-0,3848702;-0,0605226909999999;-0,121260417;-0,301042861;-0,217137558;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-3,017457104;-2,882531345;-3,023917698;-3,043486382;-2,740896926;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;-0,828848003;-0,738780523;-0,403652273;-0,261954362;0,103764361;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;3,176003926;3,299247028;2,949035092;2,637333918;2,709378712;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;-0,566135595;-0,463804527;-0,495899243;-0,490004638;-0,784253199;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323;-0,347534635;-0,279013373;-0,239578602;-0,270570969;-0,245769453
1,002;0,94;0,831;0,45;0,581;0,872;0,469;0,312;0,778;1,411;1,443;1,261;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;0,773410004;1,186525664;1,362351467;1,79502646;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,07781043;0,180488666;0,362584391;0,378280366;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-0,3848702;-0,0605226909999999;-0,121260417;-0,301042861;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-3,017457104;-2,882531345;-3,023917698;-3,043486382;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;-0,828848003;-0,738780523;-0,403652273;-0,261954362;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;3,176003926;3,299247028;2,949035092;2,637333918;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;-0,566135595;-0,463804527;-0,495899243;-0,490004638;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323;-0,347534635;-0,279013373;-0,239578602;-0,270570969
0,789;1,002;0,94;0,831;0,45;0,581;0,872;0,469;0,312;0,778;1,411;1,443;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;0,773410004;1,186525664;1,362351467;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,07781043;0,180488666;0,362584391;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-0,3848702;-0,0605226909999999;-0,121260417;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-3,017457104;-2,882531345;-3,023917698;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;-0,828848003;-0,738780523;-0,403652273;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;3,176003926;3,299247028;2,949035092;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;-0,566135595;-0,463804527;-0,495899243;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323;-0,347534635;-0,279013373;-0,239578602
0,648;0,789;1,002;0,94;0,831;0,45;0,581;0,872;0,469;0,312;0,778;1,411;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;0,773410004;1,186525664;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,07781043;0,180488666;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-0,3848702;-0,0605226909999999;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-3,017457104;-2,882531345;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;-0,828848003;-0,738780523;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;3,176003926;3,299247028;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;-0,566135595;-0,463804527;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323;-0,347534635;-0,279013373
1,432;0,648;0,789;1,002;0,94;0,831;0,45;0,581;0,872;0,469;0,312;0,778;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;0,773410004;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,07781043;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-0,3848702;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-3,017457104;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;-0,828848003;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;3,176003926;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;-0,566135595;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323;-0,347534635
1,49;1,432;0,648;0,789;1,002;0,94;0,831;0,45;0,581;0,872;0,469;0,312;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,0866588080000001;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,219694131;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;0,026343197;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-3,217727173;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;-0,566282976;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;3,006860231;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;-0,729863423;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403;-0,148420323
0,88;1,49;1,432;0,648;0,789;1,002;0,94;0,831;0,45;0,581;0,872;0,469;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-1,257815863;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;-0,012248678;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;0,224353306;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-3,301271047;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;-0,236395606;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;2,736274541;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;-1,279223501;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721;0,262955403
0,532;0,88;1,49;1,432;0,648;0,789;1,002;0,94;0,831;0,45;0,581;0,872;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-2,101850485;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,046869708;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;0,217348474;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-3,277232105;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;-0,245998743;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;2,673070067;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;-1,316294524;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071;-0,04785721
-0,274;0,532;0,88;1,49;1,432;0,648;0,789;1,002;0,94;0,831;0,45;0,581;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,97421872;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,291802837;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-0,150386418;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-3,116741232;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;-0,949602675;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;2,590596069;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;-0,948692768;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422;-0,011183071
-0,358;-0,274;0,532;0,88;1,49;1,432;0,648;0,789;1,002;0,94;0,831;0,45;-6,585173453;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-2,645951212;-1,001486296;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,377383563;-0,00786637699999998;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-0,145096544;-2,837991145;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-3,174436674;-1,983518617;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;-1,023952185;1,162947733;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;2,43393848;-0,39304584;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;-1,158729026;0,230513585;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273;0,016762422
-0,79;-0,358;-0,274;0,532;0,88;1,49;1,432;0,648;0,789;1,002;0,94;0,831;-6,592850872;-6,585173453;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-3,240976024;-1,281029395;-1,001486296;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,398915551;-0,469607092;-0,00786637699999998;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-0,244899269;-2,364597531;-2,837991145;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,977821412;-2,329382435;-1,983518617;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;-1,111531755;1,022422872;1,162947733;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;2,539576977;-0,16825281;-0,39304584;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;-1,33747769;0,415441347;0,230513585;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996;0,098089273
-1,159;-0,79;-0,358;-0,274;0,532;0,88;1,49;1,432;0,648;0,789;1,002;0,94;-7,057927075;-6,592850872;-6,585173453;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-3,905222309;-1,572241122;-1,281029395;-1,001486296;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-0,585139408;-0,871594581;-0,469607092;-0,00786637699999998;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-0,045882694;-2,190439215;-2,364597531;-2,837991145;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,862184693;-2,145612148;-2,329382435;-1,983518617;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;-1,157571462;0,731691208;1,022422872;1,162947733;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;2,590579014;-0,180736942;-0,16825281;-0,39304584;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;-1,128777841;0,489797948;0,415441347;0,230513585;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506;0,040213996
-1,566;-1,159;-0,79;-0,358;-0,274;0,532;0,88;1,49;1,432;0,648;0,789;1,002;-7,073056758;-7,057927075;-6,592850872;-6,585173453;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-4,093873657;-1,611934534;-1,572241122;-1,281029395;-1,001486296;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-0,618596432;-1,565660062;-0,871594581;-0,469607092;-0,00786637699999998;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-0,024993049;-1,966417773;-2,190439215;-2,364597531;-2,837991145;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,910888772;-2,198720511;-2,145612148;-2,329382435;-1,983518617;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;-1,224240959;0,424579367;0,731691208;1,022422872;1,162947733;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;2,430535879;-0,332304259;-0,180736942;-0,16825281;-0,39304584;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;-1,292342953;0,920251743;0,489797948;0,415441347;0,230513585;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367;0,17295506
-2,307;-1,566;-1,159;-0,79;-0,358;-0,274;0,532;0,88;1,49;1,432;0,648;0,789;-6,799671502;-7,073056758;-7,057927075;-6,592850872;-6,585173453;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-4,0968755;-2,198230134;-1,611934534;-1,572241122;-1,281029395;-1,001486296;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-0,667655994;-1,704206641;-1,565660062;-0,871594581;-0,469607092;-0,00786637699999998;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-0,032249587;-1,914098615;-1,966417773;-2,190439215;-2,364597531;-2,837991145;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-3,232864361;-2,241985267;-2,198720511;-2,145612148;-2,329382435;-1,983518617;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-1,241760018;0,046332246;0,424579367;0,731691208;1,022422872;1,162947733;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;2,113110956;-0,203121268;-0,332304259;-0,180736942;-0,16825281;-0,39304584;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;-1,211946171;0,966726706;0,920251743;0,489797948;0,415441347;0,230513585;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612;0,035099367
-2,666;-2,307;-1,566;-1,159;-0,79;-0,358;-0,274;0,532;0,88;1,49;1,432;0,648;-6,890001321;-6,799671502;-7,073056758;-7,057927075;-6,592850872;-6,585173453;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-4,252997475;-2,507952601;-2,198230134;-1,611934534;-1,572241122;-1,281029395;-1,001486296;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-0,856697071;-1,868121708;-1,704206641;-1,565660062;-0,871594581;-0,469607092;-0,00786637699999998;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-0,055339869;-1,723194837;-1,914098615;-1,966417773;-2,190439215;-2,364597531;-2,837991145;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-3,464563535;-1,988137625;-2,241985267;-2,198720511;-2,145612148;-2,329382435;-1,983518617;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-1,391958546;-0,039254005;0,046332246;0,424579367;0,731691208;1,022422872;1,162947733;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;1,78590997;-0,255003391;-0,203121268;-0,332304259;-0,180736942;-0,16825281;-0,39304584;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;-1,060955286;1,204019244;0,966726706;0,920251743;0,489797948;0,415441347;0,230513585;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296;-0,197841612
-3,474;-2,666;-2,307;-1,566;-1,159;-0,79;-0,358;-0,274;0,532;0,88;1,49;1,432;-7,003388573;-6,890001321;-6,799671502;-7,073056758;-7,057927075;-6,592850872;-6,585173453;-6,232062738;-5,679440045;-5,151584193;-4,997780271;-4,234970026;-2,740952698;-2,507952601;-2,198230134;-1,611934534;-1,572241122;-1,281029395;-1,001486296;-0,681062725;-0,880686654;-0,508096654;-0,620470428;-0,673626232;-2,308892921;-1,868121708;-1,704206641;-1,565660062;-0,871594581;-0,469607092;-0,00786637699999998;-0,05114737;0,03735447;-0,252526509;0,087607397;-0,237185569;-1,439848597;-1,723194837;-1,914098615;-1,966417773;-2,190439215;-2,364597531;-2,837991145;-3,058967488;-3,114255326;-3,16523117;-3,592279329;-3,596345751;-1,849638101;-1,988137625;-2,241985267;-2,198720511;-2,145612148;-2,329382435;-1,983518617;-1,925699578;-1,717889153;-1,642272192;-1,191919581;-1,420115261;-0,277710576;-0,039254005;0,046332246;0,424579367;0,731691208;1,022422872;1,162947733;1,323022656;1,551048492;1,691256048;1,579441627;1,58723727;-0,228570489;-0,255003391;-0,203121268;-0,332304259;-0,180736942;-0,16825281;-0,39304584;-0,430657033;-0,830632618;-1,070223406;-1,099350199;-1,145898431;1,482948476;1,204019244;0,966726706;0,920251743;0,489797948;0,415441347;0,230513585;0,27873423;0,102404171;0,242604773;0,106480331;0,021805296
